layer,block,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,baseline_acc,pruned_acc,delta_acc,delta_acc_abs,phi,perf,perf_conv1_only,perf_unified
features.3.conv.1.0,features.3,102,0.2289326251189245,0.2327339998202706,0.003801374701346,0.003801374701346,0.827492596248766,0.8264560710760118,-0.0010365251727542,0.0010365251727542,1.5587703350306015e-09,2.020405105440659e-07,2.020405105440659e-07,2.1775619396535717e-07
features.3.conv.1.0,features.3,103,0.2289326251189245,0.2311763110345723,0.0022436859156478,0.0022436859156478,0.827492596248766,0.8277887462981244,0.0002961500493583,0.0002961500493583,6.841700095350234e-09,5.186902996001663e-08,5.186902996001663e-08,5.710388861768223e-08
features.3.conv.1.0,features.3,104,0.2289326251189245,0.2338804897969472,0.0049478646780226,0.0049478646780226,0.827492596248766,0.8268509378084896,-0.0006416584402764,0.0006416584402764,1.8169627580277847e-08,2.0219303564772417e-08,2.0219303564772417e-08,4.402989350893449e-08
features.3.conv.1.0,features.3,105,0.2289326251189245,0.2282690706582992,-0.0006635544606252,0.0006635544606252,0.827492596248766,0.8268015794669299,-0.0006910167818361,0.0006910167818361,2.059377557372954e-09,6.697726462334685e-08,6.697726462334685e-08,7.499897636265018e-08
features.3.conv.1.0,features.3,106,0.2289326251189245,0.2316309036664581,0.0026982785475336,0.0026982785475336,0.827492596248766,0.8265054294175715,-0.0009871668311944,0.0009871668311944,2.453693248583022e-09,8.058702292146336e-07,8.058702292146336e-07,1.0181377640972045e-06
features.3.conv.1.0,features.3,107,0.2289326251189245,0.2299400841346328,0.0010074590157083,0.0010074590157083,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,1.1394322818603086e-08,5.645356182526484e-08,5.645356182526484e-08,6.147359088437554e-08
features.3.conv.1.0,features.3,108,0.2289326251189245,0.2272558112781098,-0.0016768138408147,0.0016768138408147,0.827492596248766,0.8276900296150049,0.0001974333662388,0.0001974333662388,2.9156536740515552e-08,2.2112097042281675e-08,2.2112097042281675e-08,3.433715811684834e-08
features.3.conv.1.0,features.3,109,0.2289326251189245,0.2327601155954706,0.003827490476546,0.003827490476546,0.827492596248766,0.8270483711747285,-0.0004442250740375,0.0004442250740375,3.795542546924935e-09,7.020799586143768e-08,7.020799586143768e-08,8.83206623392141e-08
features.3.conv.1.0,features.3,110,0.2289326251189245,0.225293927794764,-0.0036386973241605,0.0036386973241605,0.827492596248766,0.8269990128331688,-0.0004935834155972,0.0004935834155972,5.2373895442769935e-08,7.964426913531497e-06,7.964426913531497e-06,8.05301759321253e-06
features.3.conv.1.0,features.3,111,0.2289326251189245,0.2217354836785253,-0.0071971414403992,0.0071971414403992,0.827492596248766,0.8248766041461006,-0.0026159921026653,0.0026159921026653,8.05857780505903e-09,3.9491354186793615e-08,3.9491354186793615e-08,1.222189487393166e-07
features.3.conv.1.0,features.3,112,0.2289326251189245,0.2311871165665943,0.0022544914476698,0.0022544914476698,0.827492596248766,0.8269990128331688,-0.0004935834155972,0.0004935834155972,9.70189173443714e-09,4.3620872247629456e-08,4.3620872247629456e-08,5.212025433465328e-08
features.3.conv.1.0,features.3,113,0.2289326251189245,0.2288653452841313,-6.727983479326571e-05,6.727983479326571e-05,0.827492596248766,0.8264560710760118,-0.0010365251727542,0.0010365251727542,2.310475588629401e-09,7.335454199619562e-08,7.335454199619562e-08,8.338497337057049e-08
features.3.conv.1.0,features.3,114,0.2289326251189245,0.2270369946042985,-0.001895630514626,0.001895630514626,0.827492596248766,0.8271964461994077,-0.0002961500493583,0.0002961500493583,3.435975770571531e-08,6.454266099353845e-07,6.454266099353845e-07,7.073075227737036e-07
features.3.conv.1.0,features.3,115,0.2289326251189245,0.230864576987277,0.0019319518683524,0.0019319518683524,0.827492596248766,0.8266535044422507,-0.0008390918065153,0.0008390918065153,2.7922646417266606e-09,8.94825348041195e-07,8.94825348041195e-07,9.049780802516949e-07
features.3.conv.1.0,features.3,116,0.2289326251189245,0.2259040175197804,-0.0030286075991441,0.0030286075991441,0.827492596248766,0.8250246791707798,-0.0024679170779862,0.0024679170779862,1.3280750943422959e-09,5.43245732842479e-08,5.43245732842479e-08,8.589555022808781e-08
features.3.conv.1.0,features.3,117,0.2289326251189245,0.2284572025730279,-0.0004754225458966,0.0004754225458966,0.827492596248766,0.827147087857848,-0.000345508390918,0.000345508390918,1.1278488365462636e-08,6.191725674398185e-07,6.191725674398185e-07,6.431044745625059e-07
features.3.conv.1.0,features.3,118,0.2289326251189245,0.2318905507208701,0.0029579256019455,0.0029579256019455,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,2.22825100593127e-08,8.901891419554886e-07,8.901891419554886e-07,9.243266969605202e-07
features.3.conv.1.0,features.3,119,0.2289326251189245,0.2359555494509424,0.0070229243320178,0.0070229243320178,0.827492596248766,0.8269496544916091,-0.0005429417571569,0.0005429417571569,1.763302170942893e-09,1.4331361342101445e-07,1.4331361342101445e-07,1.69854233789124e-07
features.3.conv.1.0,features.3,120,0.2289326251189245,0.2413046627204592,0.0123720376015346,0.0123720376015346,0.827492596248766,0.8244817374136229,-0.0030108588351431,0.0030108588351431,8.024097497560945e-10,1.2457256843845244e-06,1.2457256843845244e-06,1.437329228970441e-06
features.3.conv.1.0,features.3,121,0.2289326251189245,0.2262042240303114,-0.002728401088613,0.002728401088613,0.827492596248766,0.826061204343534,-0.001431391905232,0.001431391905232,2.648533392601848e-09,3.02224492543246e-07,3.02224492543246e-07,3.3455802750381736e-07
features.3.conv.1.0,features.3,122,0.2289326251189245,0.2221442491836546,-0.0067883759352699,0.0067883759352699,0.827492596248766,0.8261599210266535,-0.0013326752221125,0.0013326752221125,1.731530652193669e-08,5.267713163448207e-07,5.267713163448207e-07,6.062288009367478e-07
features.3.conv.1.0,features.3,123,0.2289326251189245,0.2324915629125869,0.0035589377936623,0.0035589377936623,0.827492596248766,0.8264067127344521,-0.0010858835143139,0.0010858835143139,2.1916434889135417e-08,5.160134719517373e-07,5.160134719517373e-07,5.6803956383078e-07
features.3.conv.1.0,features.3,124,0.2289326251189245,0.2273982013747286,-0.0015344237441959,0.0015344237441959,0.827492596248766,0.827147087857848,-0.000345508390918,0.000345508390918,7.740230678621174e-09,5.980017476758803e-07,5.980017476758803e-07,6.249068862373974e-07
features.3.conv.1.0,features.3,125,0.2289326251189245,0.2301049400943551,0.0011723149754306,0.0011723149754306,0.827492596248766,0.8267028627838104,-0.0007897334649555,0.0007897334649555,7.743862440179328e-09,1.7429107401767396e-07,1.7429107401767396e-07,2.2577900971043618e-07
features.3.conv.1.0,features.3,126,0.2289326251189245,0.2279558058208823,-0.0009768192980422,0.0009768192980422,0.827492596248766,0.8275913129318855,9.87166831194486e-05,9.87166831194486e-05,1.5423056609620293e-08,1.885663323264453e-07,1.885663323264453e-07,2.6934185370919295e-07
features.3.conv.1.0,features.3,127,0.2289326251189245,0.2291279797048191,0.0001953545858946,0.0001953545858946,0.827492596248766,0.827492596248766,0.0,0.0,5.088659715823951e-09,3.361624223430226e-08,3.361624223430226e-08,3.9666289142203937e-08
features.3.conv.1.0,features.3,128,0.2289326251189245,0.2272562360328285,-0.001676389086096,0.001676389086096,0.827492596248766,0.8276900296150049,0.0001974333662388,0.0001974333662388,1.921127035231507e-09,5.464868735316487e-08,5.464868735316487e-08,5.973956151983373e-08
features.3.conv.1.0,features.3,129,0.2289326251189245,0.2406927279297122,0.0117601028107877,0.0117601028107877,0.827492596248766,0.8257650542941757,-0.0017275419545903,0.0017275419545903,6.982993738802179e-08,8.74896528557656e-08,8.74896528557656e-08,2.530364877628699e-07
features.3.conv.1.0,features.3,130,0.2289326251189245,0.2275464728081277,-0.0013861523107968,0.0013861523107968,0.827492596248766,0.8271964461994077,-0.0002961500493583,0.0002961500493583,1.8446211669242984e-08,4.133122502025799e-07,4.133122502025799e-07,4.4236600693636774e-07
features.3.conv.1.0,features.3,131,0.2289326251189245,0.2265883709188962,-0.0023442542000283,0.0023442542000283,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,1.0944665618239924e-08,1.4756943222948848e-08,1.4756943222948848e-08,2.9493427255999904e-08
features.3.conv.1.0,features.3,132,0.2289326251189245,0.2294106294886994,0.0004780043697748,0.0004780043697748,0.827492596248766,0.8273938795656466,-9.87166831194486e-05,9.87166831194486e-05,6.169763810959239e-09,1.9443408660890785e-08,1.9443408660890785e-08,2.8266692431166973e-08
features.3.conv.1.0,features.3,133,0.2289326251189245,0.2371037871351088,0.0081711620161842,0.0081711620161842,0.827492596248766,0.8268509378084896,-0.0006416584402764,0.0006416584402764,4.905670980548393e-09,2.8980241495446535e-07,2.8980241495446535e-07,3.2814404526959606e-07
features.3.conv.1.0,features.3,134,0.2289326251189245,0.2225828959727386,-0.0063497291461859,0.0063497291461859,0.827492596248766,0.827492596248766,0.0,0.0,3.508619172976068e-09,1.2113173397665378e-07,1.2113173397665378e-07,1.4418834304308348e-07
features.3.conv.1.0,features.3,135,0.2289326251189245,0.2283862759579009,-0.0005463491610236,0.0005463491610236,0.827492596248766,0.8269990128331688,-0.0004935834155972,0.0004935834155972,7.177748617692714e-09,8.98151952810622e-08,8.98151952810622e-08,9.583386795242177e-08
features.3.conv.1.0,features.3,136,0.2289326251189245,0.2271165236479786,-0.0018161014709459,0.0018161014709459,0.827492596248766,0.8270977295162882,-0.0003948667324777,0.0003948667324777,2.0394564259618164e-08,1.1841819969049538e-06,1.1841819969049538e-06,1.224894289109102e-06
features.3.conv.1.0,features.3,137,0.2289326251189245,0.2275122792094532,-0.0014203459094712,0.0014203459094712,0.827492596248766,0.8277393879565647,0.0002467917077986,0.0002467917077986,2.4486851657457013e-08,8.114250960034043e-08,8.114250960034043e-08,9.317443105949508e-08
features.3.conv.1.0,features.3,138,0.2289326251189245,0.2247080291340707,-0.0042245959848538,0.0042245959848538,0.827492596248766,0.8272458045409674,-0.0002467917077986,0.0002467917077986,4.135601194832361e-09,6.635218596784398e-07,6.635218596784398e-07,6.816778848062199e-07
features.3.conv.1.0,features.3,139,0.2289326251189245,0.2307550550444425,0.0018224299255179,0.0018224299255179,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,9.71113767178622e-09,1.044651583015366e-07,1.044651583015366e-07,1.3563490863788275e-07
features.3.conv.1.0,features.3,140,0.2289326251189245,0.2279761631412549,-0.0009564619776696,0.0009564619776696,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,2.9350095687163964e-08,1.4579283060811576e-06,1.4579283060811576e-06,1.4710371945003686e-06
features.3.conv.1.0,features.3,141,0.2289326251189245,0.2253106795569477,-0.0036219455619768,0.0036219455619768,0.827492596248766,0.8283316880552813,0.0008390918065153,0.0008390918065153,3.217775157438041e-09,1.0092979607634336e-07,1.0092979607634336e-07,1.3891913797081656e-07
features.3.conv.1.0,features.3,142,0.2289326251189245,0.2294959178179134,0.0005632926989888,0.0005632926989888,0.827492596248766,0.8279368213228036,0.0004442250740375,0.0004442250740375,1.6317414086586264e-09,4.169749701077309e-08,4.169749701077309e-08,4.506095796497078e-08
features.3.conv.1.0,features.3,143,0.2289326251189245,0.2360462112320597,0.0071135861131352,0.0071135861131352,0.827492596248766,0.8269496544916091,-0.0005429417571569,0.0005429417571569,9.591673233444452e-09,1.5129698738292066e-07,1.5129698738292066e-07,2.19981712623607e-07
