channel_index,baseline_eo,pruned_eo,delta_eo_abs,phi,gap_y0,gap_y1,activation_gap,mean_gradient,importance_channel
150,0.22731779732677534,0.23321530287224124,0.005897505545465892,2.798642039737766e-06,0.02488758429966506,0.03358794633223711,0.058475530631902174,4.786005376086192e-05,7.016506486934304e-08
151,0.22731779732677534,0.23025076764461802,0.002932970317842676,2.3680191515085515e-06,0.030637967546023936,0.09178707814422837,0.12242504569025231,1.9342603779784394e-05,9.139396439650227e-08
152,0.22731779732677534,0.23124685447037444,0.003929057143599091,1.3794369568116527e-06,0.025206812292405803,0.07277751938346247,0.09798433167586827,1.4078138139216216e-05,5.948326275984073e-08
153,0.22731779732677534,0.22755997623814336,0.0002421789113680184,3.314485893651133e-07,0.012291298493117928,0.0183801579714917,0.03067145646460963,1.0806418330592043e-05,7.245261457455854e-08
154,0.22731779732677534,0.22742545034158002,0.0001076530148046706,4.997413317324105e-07,0.013067608661937723,0.02841254344303791,0.04148015210497563,1.2047721774686199e-05,8.098444226334323e-08
155,0.22731779732677534,0.22843656010009122,0.001118762773315879,1.194621722151768e-06,0.02920873183548517,0.014567081668691625,0.043775813504176794,2.728953790973605e-05,5.45610170377131e-08
156,0.22731779732677534,0.2310901263309052,0.003772329004129854,4.0474788831870794e-07,0.0037125973255762723,0.01002910531644946,0.013741702642025733,2.9453983895771595e-05,1.3236933682492236e-07
157,0.22731779732677534,0.22637941437977877,0.0009383829469965799,1.922259000808339e-06,0.05129894307863496,0.036720582147576585,0.08801952522621154,2.1839006696163195e-05,8.190752254222389e-08
158,0.22731779732677534,0.22772371904924166,0.00040592172246631253,1.6968568973367465e-07,0.0007240317893449366,0.008409785807653164,0.009133817596998101,1.8577740132389237e-05,6.700182098029472e-08
159,0.22731779732677534,0.22413463767857975,0.0031831596481955993,3.0354248607831397e-06,0.0802847954643241,0.1173955561743692,0.1976803516386933,1.5355217833338757e-05,9.243432685934749e-08
160,0.22731779732677534,0.22725945590058433,5.8341426191016454e-05,4.0652693713945014e-07,0.009574489667785527,0.005350795610407494,0.01492528527819302,2.723746511789741e-05,1.0717955234440524e-07
161,0.22731779732677534,0.2255912436576163,0.0017265536691590533,2.8816269812218066e-06,0.06719407428653733,0.07486884270592828,0.1420629169924656,2.02841603018375e-05,5.8616159037683246e-08
162,0.22731779732677534,0.22884151192328642,0.001523714596511072,8.879807620996385e-07,0.0464906186399997,0.039768332462501776,0.08625895110250148,1.0294360767782247e-05,1.1480552331022409e-07
163,0.22731779732677534,0.2263513806536739,0.0009664166731014334,1.617822029397609e-06,0.0849406065296964,0.08611302227366194,0.17105362880335834,9.457981340211393e-06,7.334944029935286e-08
164,0.22731779732677534,0.22845333638320692,0.0011355390564315726,3.193518763104364e-07,0.0011123250530028356,0.02709918547837473,0.028211510531377566,1.131991411644708e-05,7.299199467070139e-08
165,0.22731779732677534,0.22329874277147868,0.004019054555296664,4.963811502875135e-06,0.06962893224358646,0.08245322589881837,0.15208215814240483,3.263901277773282e-05,8.066083267976865e-08
166,0.22731779732677534,0.2295445138753622,0.00222671654858686,2.1436230132384153e-06,0.02573285333100117,0.016862685282073103,0.042595538613074274,5.032505945541563e-05,2.994727879013226e-07
167,0.22731779732677534,0.23025098309163605,0.0029331857648607074,1.2403218226253839e-06,0.018267588802431546,0.03957986279655121,0.05784745159898275,2.1441252610809823e-05,1.3274463128709613e-07
168,0.22731779732677534,0.22813734383724232,0.0008195465104669786,2.1001414353515425e-06,0.03073391209486888,0.03731431524615295,0.06804822734102184,3.086254436617049e-05,7.703437887585096e-08
169,0.22731779732677534,0.2287860596744241,0.0014682623476487688,3.621684476834656e-07,0.014521107576432907,0.027575466919119954,0.04209657449555286,8.603275967780361e-06,3.1854625603955355e-08
170,0.22731779732677534,0.23307954824938473,0.005761750922609388,1.2435815085984674e-06,0.029834494040959586,0.02025520731853664,0.050089701359496225,2.4827089698004434e-05,6.285290510277264e-08
171,0.22731779732677534,0.2310116644015397,0.003693867074764351,8.383859733480846e-07,0.008543848763496315,0.03025116547206784,0.038795014235564154,2.1610662861402423e-05,1.292834213018068e-07
172,0.22731779732677534,0.23165000078857095,0.0043322034617956084,4.300335738925125e-06,0.08067385167414792,0.14039724353209637,0.2210710952062443,1.9452275001909248e-05,1.0007629924757566e-07
173,0.22731779732677534,0.22620192686255108,0.0011158704642242612,1.6708031740002709e-06,0.07791715753744438,0.08641967872513234,0.16433683626257672,1.0166942555293376e-05,5.1366164655064495e-08
174,0.22731779732677534,0.22837367022949134,0.0010558729027159985,6.240266037896932e-08,0.0026356638818371414,0.0014120309915156837,0.004047694873352825,1.5416839048265355e-05,7.192139861444957e-08
175,0.22731779732677534,0.22884008828944896,0.001522290962673617,1.0573927126409943e-07,0.0005951981960606312,0.007918589393241679,0.00851378758930231,1.2419768540732947e-05,2.353681161082477e-08
176,0.22731779732677534,0.22742248930084621,0.00010469197407086961,1.9165930532071124e-06,0.08253907783601588,0.0779520626783807,0.16049114051439659,1.1942048932197522e-05,6.290940746112028e-08
177,0.22731779732677534,0.22702339132392288,0.0002944060028524653,1.4143750483957853e-07,0.008558057356460098,0.005360865929136094,0.013918923285596192,1.0161526286012596e-05,7.02203237779031e-08
178,0.22731779732677534,0.22672434231592348,0.0005934550108518677,7.651431066891526e-07,0.04653577887570792,0.03107590762477133,0.07761168650047925,9.858606882411039e-06,6.979824718200689e-08
179,0.22731779732677534,0.2276868003963251,0.0003690030695497615,1.5879727772701018e-06,0.05593250200882561,0.04410005938779585,0.10003256139662145,1.5874558794649988e-05,1.177016883957549e-07
180,0.22731779732677534,0.22661564621128968,0.0007021511154856608,3.9467404488578447e-07,0.009256534132076846,0.004934778196667017,0.014191312328743863,2.781096178726121e-05,6.779764305520075e-08
181,0.22731779732677534,0.22551558163446356,0.0018022156923117871,2.329496051842184e-06,0.04341603042522171,0.06444896823948756,0.10786499866470928,2.159640365901508e-05,1.0091795843436557e-07
182,0.22731779732677534,0.22425378327317008,0.003064014053605263,3.698152822944307e-06,0.0960384675154897,0.1236698167456865,0.2197082842611762,1.6832104603521284e-05,3.755066302346677e-08
183,0.22731779732677534,0.23253286457866207,0.005215067251886724,8.935166848708809e-07,0.02357494813394273,0.015785821248677334,0.039360769382620064,2.270069154861128e-05,8.807369056285097e-08
184,0.22731779732677534,0.22475501376335885,0.002562783563416493,3.372393201068344e-06,0.044324299577324755,0.04943496591413703,0.09375926549146178,3.596863929544597e-05,6.248620110227421e-08
185,0.22731779732677534,0.2262282759699374,0.001089521356837958,2.1391217463298832e-07,0.003357189656817944,0.008303792683507144,0.011660982340325088,1.8344267094312812e-05,4.656688901150119e-08
186,0.22731779732677534,0.2286160611028655,0.0012982637760901583,2.753759024553691e-06,0.08583397051100694,0.1043713546372614,0.19020532514826832,1.4477822965298622e-05,6.940221197737628e-08
187,0.22731779732677534,0.2274034363894438,8.563906266845223e-05,8.298581745199013e-07,0.044045855284221336,0.024888707524061665,0.068934562808283,1.2038346813453463e-05,1.054943936651398e-07
188,0.22731779732677534,0.22515683629807792,0.0021609610286974223,9.10238492999048e-07,0.05353634972920497,0.014806903583203634,0.0683432533124086,1.3318629841020202e-05,7.15840968723569e-08
189,0.22731779732677534,0.22911319323601342,0.001795395909238079,7.598519064443354e-07,0.018655022812426383,0.011870551075281899,0.030525573887708282,2.4892305358108423e-05,5.747534714828362e-08
190,0.22731779732677534,0.22694175506466463,0.0003760422621107151,1.6340213419149817e-06,0.04649583682752467,0.025151658265451488,0.07164749509297616,2.2806398741428857e-05,1.0340247058593377e-07
191,0.22731779732677534,0.23005318678046438,0.0027353894536890355,6.085962335126398e-07,0.02893963184822962,0.023261141607351286,0.052200773455580905,1.1658758926829146e-05,5.833303617919228e-08
192,0.22731779732677534,0.2270240301985069,0.00029376712826845175,4.635979159096685e-07,0.017829444428429965,0.018417683181977725,0.03624712761040769,1.2789921477158786e-05,7.57262057504704e-08
193,0.22731779732677534,0.21796118354708371,0.00935661377969163,7.728611248542082e-06,0.07394313901766109,0.09487694531921245,0.16882008433687354,4.5780164598898996e-05,6.504681948626967e-08
194,0.22731779732677534,0.23376812108288408,0.006450323756108739,3.002114365354712e-06,0.02375065705347985,0.058050463345394286,0.08180112039887413,3.6700161938075746e-05,1.0965567298626411e-07
195,0.22731779732677534,0.23832395413279286,0.01100615680601752,4.010931427777879e-06,0.052320216886278983,0.04316401735298099,0.09548423423925997,4.200621662553708e-05,8.152358077495592e-08
196,0.22731779732677534,0.22688754081317572,0.000430256513599625,2.315619778774379e-06,0.08155768841642874,0.09254025304024402,0.17409794145667276,1.3300672939608884e-05,4.922936014395418e-08
197,0.22731779732677534,0.22397352751884472,0.003344269807930622,3.366267203585278e-06,0.06160443800947707,0.07911261728424988,0.14071705529372697,2.3922240246988335e-05,1.8772190912841324e-07
198,0.22731779732677534,0.2274038161027458,8.601877597044782e-05,2.5581540087046484e-06,0.051797032584757804,0.025061682059866197,0.076858714644624,3.3283851031505405e-05,8.505596582608632e-08
199,0.22731779732677534,0.22661493331544147,0.0007028640113338758,2.4934152727759072e-06,0.059605619925575504,0.12423460301652942,0.18384022294210492,1.3562947394603275e-05,6.982451594694794e-08
200,0.22731779732677534,0.23222836809749497,0.00491057077071963,3.234638746033556e-06,0.03166762260651655,0.07391704061861284,0.1055846632251294,3.0635498066007986e-05,7.316168648685561e-08
201,0.22731779732677534,0.228631582334146,0.0013137850073706436,1.2061394460537198e-06,0.06108092804666873,0.06306273842832572,0.12414366647499445,9.71567443029134e-06,7.098684307038639e-08
202,0.22731779732677534,0.22427596364944946,0.0030418336773258836,3.677953311841692e-06,0.07325635232166866,0.13084239558546057,0.20409874790712923,1.8020459946747278e-05,5.962584026519835e-08
203,0.22731779732677534,0.22788215498221961,0.0005643576554442697,8.722531016561755e-07,0.055927501662727135,0.056262452864916025,0.11218995452764316,7.774787906177961e-06,5.228517352406925e-08
204,0.22731779732677534,0.228594283137221,0.001276485810445649,1.6192141800977106e-06,0.0473457366204083,0.0724077686884885,0.11975350530889681,1.3521225753860375e-05,9.351879270980135e-08
205,0.22731779732677534,0.22581745158459582,0.0015003457421795263,2.787843708363368e-06,0.05186787925777928,0.03942859766716368,0.09129647692494297,3.053615870254579e-05,6.506494543145891e-08
206,0.22731779732677534,0.22366644043916556,0.0036513568876097857,4.1124804023149335e-06,0.09734888651104201,0.1273599957447646,0.2247088822558066,1.830137002610036e-05,8.293175568496736e-08
207,0.22731779732677534,0.2290148744236712,0.0016970770968958437,2.1680819729072742e-06,0.12692029161283136,0.1637185057669523,0.29063879737978365,7.459712854764525e-06,4.682634369146399e-08
208,0.22731779732677534,0.2377045265771048,0.010386729250329463,4.177725219658923e-06,0.07836944497283402,0.14747110717261275,0.22584055214544677,1.8498560953607514e-05,8.413159946485393e-08
209,0.22731779732677534,0.23082427253890792,0.0035064752121325704,2.366673160357744e-06,0.03960820039897568,0.0966841502093842,0.13629235060835987,1.7364680774774e-05,6.372587080250014e-08
210,0.22731779732677534,0.22671540703908402,0.0006023902876913234,1.0155962964315588e-06,0.03981629164520767,0.019620496102845858,0.05943678774805353,1.7086998387876677e-05,9.058928895910867e-08
211,0.22731779732677534,0.22707493400296025,0.00024286332381509568,2.2583287965711834e-06,0.07052869516368399,0.08485593054802112,0.1553846257117051,1.4533798219916578e-05,1.0483516632575629e-07
212,0.22731779732677534,0.22924238642536077,0.001924589098585422,7.160031648488581e-07,0.012751622965667002,0.020132229547434995,0.032883852513101997,2.177370077193903e-05,9.042395276992465e-08
213,0.22731779732677534,0.22761552172059088,0.00029772439381553495,2.271288000828634e-07,0.009745731391797133,0.005615309402160519,0.015361040793957653,1.4786029353701458e-05,8.695528919133722e-08
214,0.22731779732677534,0.22793168069069863,0.0006138833639232899,2.294865656403227e-06,0.09271256909751618,0.12168903704828034,0.2144016061457965,1.0703584257865501e-05,6.840608079983213e-08
215,0.22731779732677534,0.23276263084556564,0.0054448335187902985,2.703473297857106e-06,0.026317478950794775,0.03343779681199266,0.059755275762787434,4.524242024401622e-05,9.301226810976004e-08
216,0.22731779732677534,0.22863390582744852,0.0013161085006731799,1.1768713747446206e-06,0.01807571351729901,0.015669482213367898,0.03374519573066691,3.487522739941038e-05,4.6207272674791966e-08
217,0.22731779732677534,0.21904741448092455,0.008270382845850799,9.47405948972857e-06,0.08624848846693098,0.13004829051448077,0.21629677898141175,4.380120468896469e-05,4.78070312226464e-08
218,0.22731779732677534,0.22607605339131956,0.0012417439354557858,2.27307510248433e-06,0.06392998728082748,0.03475757619734282,0.0986875634781703,2.3033045121102158e-05,1.0829899821374056e-07
219,0.22731779732677534,0.2237188816505153,0.003598915676260056,3.7842978744023466e-06,0.11147936152234694,0.15530964476077258,0.2667890062831195,1.4184609505184808e-05,4.0998834549554886e-08
220,0.22731779732677534,0.22536617338120377,0.001951623945571579,2.414405213500065e-06,0.017576473261312175,0.0645015739294473,0.08207804719075948,2.9415968046714003e-05,5.994719032287321e-08
221,0.22731779732677534,0.24017245296849493,0.012854655641719587,2.0256937551260117e-06,5.399878776173213e-05,0.030577118976733958,0.03063111776449569,6.61318914543164e-05,1.1860623772008694e-07
222,0.22731779732677534,0.22687813524375447,0.0004396620830208753,3.4754983890093436e-06,0.07982318072561773,0.06669202064619428,0.146515201371812,2.3721077106460525e-05,9.860006855433312e-08
223,0.22731779732677534,0.2271139593750086,0.00020383795176673325,3.6322069257861145e-07,0.020875239849392782,0.007189868212013895,0.028065108061406677,1.2942073544982678e-05,9.704117331921225e-08
224,0.22731779732677534,0.22826122882131664,0.0009434314945412914,8.785717168298425e-07,0.031459134235268804,0.009043397006628831,0.040502531241897635,2.169177307913557e-05,6.603723079479096e-08
225,0.22731779732677534,0.22623228142765298,0.001085515899122369,1.1924368042679586e-06,0.03537883615717832,0.06630997267959057,0.1016888088367689,1.1726332699816169e-05,1.1448601355823484e-07
226,0.22731779732677534,0.22632398712930576,0.00099381019746958,1.0614431835267204e-06,0.04544496629871324,0.031107849501130616,0.07655281579984385,1.3865501515998913e-05,1.0727565324941679e-07
227,0.22731779732677534,0.22777270044387463,0.0004549031170992812,8.536904663787236e-07,0.016779153864731167,0.041598740900465885,0.05837789476519705,1.4623522650351983e-05,8.88898412654271e-08
228,0.22731779732677534,0.23087140421783187,0.003553606891056521,1.2263392485280718e-06,0.010997004697198564,0.06367705805452747,0.07467406275172604,1.6422559632323284e-05,1.0348696832807036e-07
229,0.22731779732677534,0.2263972814484456,0.0009205158783297529,1.1618965316368207e-07,0.0024520939864827174,0.007784178116030854,0.010236272102513572,1.1350778095782651e-05,7.628876375065374e-08
230,0.22731779732677534,0.22830729471307878,0.0009894973863034395,1.583032014141727e-06,0.03925061056269977,0.02658360007580353,0.0658342106385033,2.4045735473828054e-05,1.6033914107538294e-07
231,0.22731779732677534,0.22666723310103742,0.0006505642257379207,1.1690239816903257e-06,0.03310323694226704,0.017908851693699532,0.051012088635966575,2.2916606885727354e-05,7.883284069976071e-08
232,0.22731779732677534,0.22648680640970234,0.0008309909170730045,5.039447654445474e-07,0.03366559113035918,0.0032375638856805763,0.03690315501603976,1.3655872112438908e-05,8.180380461908499e-08
233,0.22731779732677534,0.22499404633178893,0.002323750994986412,9.875675424500562e-07,0.0036543696141858317,0.020576589559144542,0.024230959173330374,4.075643623455959e-05,1.251849539585237e-07
234,0.22731779732677534,0.2338652037214521,0.006547406394676741,2.276249805169543e-06,0.001314033133952952,0.045514764773281674,0.046828797907234626,4.8607905965868986e-05,5.021935933768873e-08
235,0.22731779732677534,0.22670187777997275,0.0006159195468025958,9.331837190517833e-07,0.042162093364912334,0.010683170680177156,0.05284526404508949,1.765879565395978e-05,2.1182931675411965e-07
236,0.22731779732677534,0.2257297228572574,0.0015880744695179472,2.543419900023167e-06,0.05795641102459967,0.052749284300228405,0.11070569532482807,2.2974607517349216e-05,5.166232242004298e-08
237,0.22731779732677534,0.22044745292360457,0.006870344403170775,7.228441053000384e-06,0.07408109481408609,0.05736240595567148,0.13144350076975758,5.4992761229496245e-05,7.573182614351026e-08
238,0.22731779732677534,0.22505686135041825,0.002260935976357098,3.0557423905798818e-06,0.07837156407067293,0.0993950783897373,0.17776664246041024,1.7189627639282297e-05,8.249666194615202e-08
239,0.22731779732677534,0.22429508660065797,0.0030227107261173725,1.7392370890279413e-06,0.04872141405798173,0.04737085279782469,0.09609226685580642,1.8099657193411782e-05,8.076215607388804e-08
240,0.22731779732677534,0.22430378854531102,0.0030140087814643224,3.3431714231374317e-06,0.09424575527950976,0.09732584611592912,0.19157160139543888,1.74512892244217e-05,9.246652865613214e-08
241,0.22731779732677534,0.22948764460943727,0.002169847282661924,9.034848729220662e-07,0.03012526400074833,0.06156475675464046,0.09169002075538879,9.853688171064862e-06,7.544138469484096e-08
242,0.22731779732677534,0.2246949430112926,0.002622854315482731,8.20671484034824e-07,0.024274483007877545,0.025833476643473213,0.05010795965135076,1.6378066274201233e-05,9.204309492361062e-08
243,0.22731779732677534,0.22724538100047417,7.241632630117234e-05,3.2508735509500374e-07,0.013222618084749227,0.01195996714885951,0.025182585233608737,1.290921293740491e-05,5.386936408058318e-08
244,0.22731779732677534,0.22971233566899407,0.002394538342218727,1.8179083973410092e-06,0.062416293746352325,0.09128803928248107,0.1537043330288334,1.1827307412342029e-05,7.754994157949113e-08
245,0.22731779732677534,0.22891044343448141,0.0015926461077060694,3.043900681773803e-06,0.08231559477289975,0.09187170884331239,0.17418730361621215,1.747487112195299e-05,1.1497381535718887e-07
246,0.22731779732677534,0.22971335376043378,0.0023955564336584356,2.883951566940356e-07,0.013140098082717488,0.013280606766550795,0.026420704849268284,1.0915498217755634e-05,8.258575689978898e-08
247,0.22731779732677534,0.23325866870815054,0.005940871381375196,4.422111689814724e-06,0.10790035595176621,0.12531424531580104,0.23321460126756727,1.896155586219592e-05,7.370751831103917e-08
248,0.22731779732677534,0.23145483845591522,0.004137041129139873,2.573922269257658e-06,0.01997541385601807,0.06443251371994453,0.0844079275759626,3.0493845106447683e-05,5.976664141371657e-08
249,0.22731779732677534,0.22804087557131533,0.0007230782445399875,9.49848159625741e-07,0.04522186577502302,0.058263243634169015,0.10348510940919203,9.178597433471632e-06,1.0134553463103657e-07
250,0.22731779732677534,0.22043589244288314,0.006881904883892204,8.373690684590434e-06,0.09451760049044187,0.11481965792637544,0.20933725841681733,4.000095705809494e-05,9.489794905448434e-08
251,0.22731779732677534,0.22873783804065526,0.001420040713879911,4.416094498472047e-07,0.028820272977759145,0.010485055525817855,0.039305328503577,1.1235358325704257e-05,1.0101727099254276e-07
252,0.22731779732677534,0.23001591125477594,0.002698113928000595,2.756918308199276e-06,0.06658272799435981,0.07102644047716686,0.13760916847152665,2.0034408599523822e-05,5.419981619070313e-08
253,0.22731779732677534,0.22555470422155538,0.001763093105219965,9.503160639136122e-07,0.02613122647685146,0.016106289600152188,0.04223751607700365,2.2499335950084784e-05,7.339413343743217e-08
254,0.22731779732677534,0.22873307547638108,0.0014152781496057365,1.942698363234182e-06,0.031361744267692726,0.03873067175520775,0.07009241602290048,2.7716241976870463e-05,9.375983012205324e-08
255,0.22731779732677534,0.23101432024668214,0.0036965229199067973,1.8957044118180044e-07,0.004721448899730335,0.013810870080768117,0.018532318980498452,1.022918078311113e-05,8.339301871274074e-08
256,0.22731779732677534,0.22970643545415279,0.0023886381273774404,9.098559936630844e-08,0.0027353032897912133,0.004248298129143208,0.006983601418934421,1.3028463955520432e-05,1.220302010551677e-07
257,0.22731779732677534,0.22907620056183262,0.001758403235057271,5.380453796569535e-07,0.0041743348560840665,0.029541783328758932,0.033716118184843,1.595810575544935e-05,5.544588788097826e-08
258,0.22731779732677534,0.2256635198853164,0.0016542774414589345,6.206004586891399e-07,0.022943983937988355,0.01209411145903,0.035038095397018354,1.7712163051589594e-05,9.17738063321849e-08
259,0.22731779732677534,0.22793786556165757,0.0006200682348822262,2.285768284596869e-06,0.053160758554836166,0.07471076462869122,0.1278715231835274,1.787550681879517e-05,5.7698585465004726e-08
260,0.22731779732677534,0.22709090498734874,0.00022689233942660425,1.12629441939502e-06,0.05920747221174358,0.019848472532501993,0.07905594474424557,1.4246802350395065e-05,8.517551464137796e-08
261,0.22731779732677534,0.21911417103779185,0.008203626288983495,6.3169230839842426e-06,0.1305179474931114,0.1018009357017706,0.232318883194882,2.719074315920009e-05,7.227469467352421e-08
262,0.22731779732677534,0.22767753492550494,0.00035973759872959254,4.0380798929094255e-07,0.04701328988047815,0.000545950345872211,0.04755924022635036,8.490631628450855e-06,6.077979719520954e-08
263,0.22731779732677534,0.2232066096608017,0.0041111876659736535,2.683258500838931e-06,0.0394533221923038,0.07764985803188637,0.11710318022419017,2.2913626220072944e-05,1.0854895293732625e-07
264,0.22731779732677534,0.23308255615513437,0.005764758828359029,9.099381565278169e-07,0.017175352212344626,0.026832711064730203,0.04400806327707483,2.0676623526894264e-05,1.0262328231647189e-07
265,0.22731779732677534,0.2230928913341654,0.00422490599260994,2.9276836389333343e-06,0.05265057092803416,0.08501454377084766,0.13766511469888182,2.126670685843052e-05,7.193840900754367e-08
266,0.22731779732677534,0.22538098171663595,0.0019368156101393919,3.451324847843593e-06,0.15346711983562367,0.18228433641356803,0.33575145624919167,1.0279403956723426e-05,4.2742911432469555e-08
267,0.22731779732677534,0.22966399447609792,0.0023461971493225764,9.448980167762909e-07,0.01512657272078813,0.014341513029242473,0.029468085750030605,3.2065130554851515e-05,9.351400365176232e-08
268,0.22731779732677534,0.22757232230882465,0.00025452498204930896,4.537712740530317e-07,0.019297364446306538,0.026745572252235044,0.04604293669854158,9.855393825637647e-06,4.260919794774054e-08
269,0.22731779732677534,0.22856148817399463,0.0012436908472192865,7.940494841342976e-07,0.015218081508638612,0.06497604422786056,0.08019412573649917,9.901591629583632e-06,4.4203623872363096e-08
270,0.22731779732677534,0.22974254880834222,0.0024247514815668725,5.496466654497603e-07,0.010750839281343405,0.03192568518268826,0.04267652446403167,1.2879368044907444e-05,5.1780169485482475e-08
271,0.22731779732677534,0.23008816248408676,0.0027703651573114108,2.090346371736846e-06,0.050691333417655735,0.07492535998930466,0.1256166934069604,1.6640673425185224e-05,8.818771846108575e-08
272,0.22731779732677534,0.22715265455307623,0.0001651427736991118,9.554641758418582e-07,0.03442505365578691,0.04937054047716305,0.08379559413294996,1.140231996357613e-05,9.865504324579888e-08
273,0.22731779732677534,0.22372677696928855,0.0035910203574867905,2.9770882913547423e-06,0.04902358054294381,0.08948183203817345,0.13850541258111726,2.1494382319616403e-05,7.766919907226111e-08
274,0.22731779732677534,0.22863174875828907,0.0013139514315137213,1.3927043436825178e-06,0.023659047507073455,0.07930478674113836,0.10296383424821182,1.3526150748477055e-05,1.1599826876818042e-07
275,0.22731779732677534,0.22737891067222427,6.1113345448921e-05,1.6805236373048064e-06,0.05070384687723357,0.03332687241623442,0.08403071929346799,1.9998920054888064e-05,1.48564055280076e-07
276,0.22731779732677534,0.22503278754416595,0.0022850097826093985,5.394442063354622e-07,0.001125254923697222,0.03106278773201311,0.03218804265571033,1.675914910718443e-05,2.487215624569217e-07
277,0.22731779732677534,0.2323229450913083,0.005005147764532952,2.0557141543241154e-06,0.02393314821295578,0.008274323098517722,0.0322074713114735,6.382724475459808e-05,8.596664002880061e-08
278,0.22731779732677534,0.22932968544261847,0.00201188811584313,4.132336210279903e-06,0.05456429846391425,0.0837473397298083,0.13831163819372255,2.987699563280463e-05,8.560020603454177e-08
279,0.22731779732677534,0.22498576963830094,0.002332027688474403,2.8707686380530845e-06,0.09993925353754929,0.1054580706889338,0.2053973242264831,1.3976660352632476e-05,1.3003449339521467e-07
280,0.22731779732677534,0.2310291522533509,0.0037113549265755663,3.4650652447957923e-06,0.02188855446672834,0.08469435076742567,0.10658290523415401,3.251051598925104e-05,5.1642356169168124e-08
281,0.22731779732677534,0.22824533053103963,0.0009275332042642803,8.535798793015382e-07,0.01605091123632421,0.02724223565045991,0.04329314688678412,1.9716281690812043e-05,1.0829491259300994e-07
282,0.22731779732677534,0.22989556010868278,0.002577762781907439,7.429848134598733e-07,0.014178978600463146,0.002453865317558507,0.016632843918021653,4.4669740010898e-05,8.313331534282042e-08
283,0.22731779732677534,0.22758040459121476,0.00026260726443941285,1.1303661956157365e-07,0.005047904096791289,0.0021638614086793573,0.007211765505470646,1.5673917777252627e-05,1.6089322230072867e-07
284,0.22731779732677534,0.2285338805297612,0.001216083202985857,1.9973111262237597e-06,0.0431177016982387,0.06748318032484711,0.11060088202308581,1.805872692594675e-05,7.899745924078161e-08
285,0.22731779732677534,0.22714822832210008,0.00016956900467526848,4.516954878042419e-07,0.005827132287494707,0.014712530046347427,0.020539662333842135,2.199137845903176e-05,1.1513019870790231e-07
286,0.22731779732677534,0.2295555374897188,0.0022377401629434523,1.7409878981484466e-06,0.01601963454870632,0.02709130587230607,0.04311094042101239,4.038389979773868e-05,1.279842223311789e-07
287,0.22731779732677534,0.2284268677166933,0.0011090703899179488,1.9351033632160077e-06,0.010629509059973178,0.03545298396996123,0.046082493029934404,4.199215875666704e-05,1.5510227058257442e-07
288,0.22731779732677534,0.22511074986684207,0.0022070474599332757,2.8468747681036368e-06,0.03225015693407618,0.05084079005646447,0.08309094699054065,3.426215335381524e-05,1.3825555811308732e-07
289,0.22731779732677534,0.22853776642834953,0.001219969101574181,1.3547980063524099e-06,0.026847669398187113,0.014801585420181985,0.0416492548183691,3.252874540638567e-05,1.2075179256498814e-07
290,0.22731779732677534,0.2314610723497491,0.004143275022973764,1.2569098361987498e-06,0.0387108962612967,0.04176072758989585,0.08047162385119255,1.561929256607294e-05,1.0889239376865589e-07
291,0.22731779732677534,0.239706295396972,0.012388498070196652,4.273602330043381e-06,0.0676425226755491,0.0864332788524329,0.154075801527982,2.773701183223923e-05,1.051261762086142e-07
292,0.22731779732677534,0.22721875252659218,9.904480018316231e-05,4.399942168166154e-06,0.054467453538069505,0.04326846568445483,0.09773591922252434,4.501868098409554e-05,7.730623963198013e-08
293,0.22731779732677534,0.22426212438258203,0.003055672944193316,4.660396271062843e-06,0.0404454306538546,0.03492036424286261,0.07536579489671721,6.183702138947175e-05,1.2382308511860174e-07
294,0.22731779732677534,0.22777243945899353,0.00045464213221818595,1.5481861269539814e-06,0.049254527849845964,0.08321820439117524,0.13247273224102118,1.1686828683635875e-05,1.5816753773378878e-07
295,0.22731779732677534,0.22738042753964696,6.263021287161719e-05,1.1138679289671214e-06,0.036671387823145114,0.06269954529664708,0.0993709331197922,1.1209192607906253e-05,8.080435520696483e-08
296,0.22731779732677534,0.23001681244139383,0.0026990151146184804,1.5282175537736355e-06,0.0016138644942673142,0.03898005956604862,0.040593924060315936,3.7646460379217196e-05,1.1422966395002732e-07
297,0.22731779732677534,0.2257237289123846,0.001594068414390748,1.3469390646221258e-06,0.03208425084997246,0.08005061423034955,0.11213486508032201,1.2011777636307099e-05,1.231677515534102e-07
298,0.22731779732677534,0.23077825351216158,0.003460456185386235,3.197612750589148e-06,0.04464191136268693,0.016976569761277784,0.061618481123964716,5.1893728833662035e-05,1.7503236904303776e-07
299,0.22731779732677534,0.2256708621156097,0.0016469352111656566,3.909984216623874e-06,0.03214822894829447,0.07380918708638373,0.1059574160346782,3.690146818363518e-05,8.08392854878548e-08
300,0.22731779732677534,0.2398530206488409,0.012535223322065553,4.044303000068636e-06,0.03699213556762598,0.06578878377059598,0.10278091933822196,3.93487723802121e-05,1.20047488394448e-07
301,0.22731779732677534,0.23832774630134954,0.01100994897457419,2.263281584867422e-06,0.008640634671195385,0.023475886260629034,0.03211652093182442,7.04709451460144e-05,8.825332287187848e-08
302,0.22731779732677534,0.22849835918514003,0.0011805618583646815,1.2722069990260926e-07,0.002014447641721328,0.0031629885273754777,0.005177436169096806,2.4572142610268566e-05,1.9864685896209267e-07
