score_name,activation_metric,num_points,pearson,pearson_p,spearman,spearman_p
importance_score,activation_gap,17134,-0.0030917604804167947,0.685717654383212,-0.10655618684892798,1.879528699289902e-44
importance_score,gap_y0,17134,-0.003166332970867299,0.6785563004137979,-0.10609400383181761,4.4231207061619057e-44
importance_score,gap_y1,17134,-0.002990726732237402,0.6954652384901809,-0.09453521629580611,2.572964084787942e-35
importance_score,mean_gradient,17134,-0.004064137864298189,0.5947630800406849,0.1053759284404751,1.6593868713725148e-43
importance_score,phi,17134,-0.00025872743210738323,0.9729854808507117,-0.0654617166576682,9.71163245911465e-18
