================================================================================
Channel Pruning Log
  iteration  : 22
  alpha      : 0.3000
  timestamp  : 2026-05-31 05:01:07
  remove_target  : 19353
  accum_removed  : 19429
  selected_channels : 61
  gamma             : 0.0050
  remove_target_met : yes
  total_params   : 2289600
  active_after   : 684403
  model_sparsity : 70.1%
================================================================================

[ 레이어별 채널 제거 비율 ]
  layer                total_ch  this_iter    cumul  cumul_%
  ----------------------------------------------------------
  features.1                 32          0       24    75.0%
  features.2                 96          0       91    94.8%
  features.3                144          0      136    94.4%
  features.4                144          0      136    94.4%
  features.5                192          0      182    94.8%
  features.6                192          0      182    94.8%
  features.7                192          0      182    94.8%
  features.8                384          0      364    94.8%
  features.9                384          0      364    94.8%
  features.10               384          0      364    94.8%
  features.11               384          0      364    94.8%
  features.12               576          0      544    94.4%
  features.13               576          5      547    95.0%
  features.14               576          0      547    95.0%
  features.15               960         15      882    91.9%
  features.16               960         41      688    71.7%
  features.17               960          0      912    95.0%

[ 레이어별 보호 영역 (γ=0.01) ]
  layer                  active  protected  protect_%
  --------------------------------------------------
  features.1                  8          1      12.5%
  features.2                  5          1      20.0%
  features.3                  8          1      12.5%
  features.4                  8          1      12.5%
  features.5                 10          1      10.0%
  features.6                 10          1      10.0%
  features.7                 10          1      10.0%
  features.8                 20          1       5.0%
  features.9                 20          1       5.0%
  features.10                20          1       5.0%
  features.11                20          1       5.0%
  features.12                32          1       3.1%
  features.13                34          1       2.9%
  features.14                29          1       3.4%
  features.15                93          1       1.1%
  features.16               313          2       0.6%
  features.17                48          1       2.1%

[ 블록별 제거 채널 수 ]
  features.13: 5채널 제거
  features.15: 15채널 제거
  features.16: 41채널 제거

[ 선택된 채널 상세 ]
block                             ch        score          phi         perf  weights
--------------------------------------------------------------------------------
features.15                      757    -0.401203 2.015824e-06 7.816812e-05      329
features.16                      312    -0.328004 2.358556e-06 9.661912e-10      329
features.13                      242    -0.139938 9.898854e-08 1.143007e-05      201
features.15                      531    -0.116267 3.426144e-07 7.081985e-07      329
features.13                      262    -0.104112 7.296715e-08 3.112237e-06      201
features.16                      763    -0.103643 7.476641e-07 2.037508e-07      329
features.16                      350    -0.099836 7.191144e-07 1.046035e-07      329
features.13                      368    -0.098834 6.895090e-08 4.300618e-07      201
features.16                      769    -0.097799 7.390849e-07 3.032857e-06      329
features.16                      121    -0.097746 7.336271e-07 2.603771e-06      329
features.15                      487    -0.096253 2.774254e-07 2.200462e-08      329
features.15                       79    -0.091124 2.628228e-07 3.699153e-08      329
features.16                        1    -0.090588 6.525419e-07 9.811322e-08      329
features.16                      183    -0.089864 6.474303e-07 1.060685e-07      329
features.13                      259    -0.089162 6.219803e-08 3.481966e-07      201
features.16                      554    -0.089061 6.448550e-07 3.765182e-07      329
features.16                      581    -0.087617 6.302207e-07 1.734252e-08      329
features.15                      205    -0.084969 2.554485e-07 9.774484e-07      329
features.16                      201    -0.084474 6.087935e-07 1.166012e-07      329
features.16                      432    -0.084453 6.161275e-07 7.498031e-07      329
features.16                      888    -0.083228 6.718957e-07 6.212807e-06      329
features.16                      782    -0.083205 6.127878e-07 1.226528e-06      329
features.13                      450    -0.082708 5.766106e-08 4.690106e-08      201
features.16                      412    -0.081024 5.841081e-07 1.269194e-07      329
features.16                      382    -0.080311 5.780306e-07 4.606878e-08      329
features.16                      561    -0.080304 5.776661e-07 1.998142e-08      329
features.15                      480    -0.079566 2.293628e-07 2.123212e-08      329
features.16                      384    -0.079268 5.985696e-07 2.418225e-06      329
features.16                      682    -0.079137 5.698325e-07 6.685581e-08      329
features.16                      415    -0.078369 5.636209e-07 8.555697e-09      329
features.16                       87    -0.077522 5.582408e-07 6.853679e-08      329
features.16                      209    -0.077337 5.617638e-07 4.789767e-07      329
features.16                      748    -0.076493 5.826839e-07 2.762291e-06      329
features.16                       74    -0.076039 5.477688e-07 8.513344e-08      329
features.16                      204    -0.074637 5.394441e-07 2.332954e-07      329
features.15                       41    -0.074554 2.154338e-07 6.704726e-08      329
features.16                      870    -0.072821 5.255733e-07 1.646228e-07      329
features.16                      766    -0.072489 5.534813e-07 2.727496e-06      329
features.15                      190    -0.072398 2.087419e-07 2.317289e-08      329
features.16                      534    -0.070045 5.135886e-07 8.397172e-07      329
features.16                      273    -0.070006 5.039496e-07 4.779303e-08      329
features.15                      870    -0.069675 2.066973e-07 5.497492e-07      329
features.16                      937    -0.068810 4.951742e-07 3.322344e-08      329
features.16                      826    -0.068195 4.962654e-07 4.996671e-07      329
features.16                      508    -0.068078 4.898270e-07 2.573644e-08      329
features.16                      625    -0.067993 4.964516e-07 6.379130e-07      329
features.16                       23    -0.067693 4.923856e-07 4.763191e-07      329
features.16                       89    -0.067351 4.946979e-07 8.804080e-07      329
features.15                       32    -0.066200 1.918677e-07 1.115504e-07      329
features.16                       22    -0.066093 4.778980e-07 2.241508e-07      329
features.16                      815    -0.065792 4.762001e-07 2.636460e-07      329
features.15                      219    -0.065768 1.898222e-07 3.888725e-08      329
features.16                      426    -0.065661 4.724006e-07 2.205315e-08      329
features.15                      114    -0.065594 1.904596e-07 1.420876e-07      329
features.16                      251    -0.065550 4.764319e-07 4.303781e-07      329
features.16                      752    -0.065391 4.721932e-07 1.687645e-07      329
features.16                      735    -0.064843 4.675275e-07 1.069674e-07      329
features.15                      215    -0.064264 1.853037e-07 2.167491e-08      329
features.15                      473    -0.063985 1.844134e-07 1.388555e-08      329
features.16                      626    -0.063590 4.735291e-07 1.376982e-06      329
features.15                      238    -0.062640 2.057550e-07 2.304562e-06      329
