iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights,perf_rank_n,perf_max_n,phi_rank_n,phi_max_n,score_rank,score_rank_a0.3,score_rank_a0.5,score_rank_a0.7,score_rank_a0.9,score_max,score_max_a0.3,score_max_a0.5,score_max_a0.7,score_max_a0.9
92,features.1,11,protected,0.8,3.02512e-06,2.451042,1.0,1.0,25,0.5,0.999999999999592,0.5,0.9999996694347103,0.4,-0.19999999999999998,0.0,0.19999999999999996,0.4,0.8000000330561617,-0.39999976860441955,1.6528244084490495e-07,0.4000000991693013,0.8000000330561617
92,features.2,62,active,-0.058528,1.72959e-06,0.5101983,0.9596,0.0416,49,0.0,0.04158976637265911,0.5,0.9595878896822623,-0.04999999999999999,-0.35,-0.25,-0.15000000000000002,-0.04999999999999999,-0.05852799923283301,-0.6592345928657858,-0.4589990616548016,-0.25876353044381734,-0.05852799923283301
92,features.2,72,active,0.171858,1.802429e-06,3.705537,1.0,0.3021,49,0.5,0.30206376249243505,1.0,0.9999994451934333,0.35000000000000003,-0.5499999999999999,-0.25,0.04999999999999993,0.35000000000000003,0.17185744172384826,-0.6093804828876728,-0.34896784135049913,-0.08855519981332555,0.17185744172384826
92,features.2,90,protected,0.835446,1.163544e-06,12.2674,0.6455,1.0,49,1.0,0.9999999999999185,0.0,0.6455418518333582,0.9,0.3,0.5,0.7,0.9,0.8354458148165909,-0.15187929628337515,0.17722907408328015,0.5063374444499353,0.8354458148165909
92,features.3,48,protected,0.8,7.89161e-07,0.02737757,1.0,1.0,57,1.0,0.9999999999634738,1.0,0.9999987328330557,0.8,-0.39999999999999997,0.0,0.3999999999999999,0.8,0.8000001266838209,-0.39999911299409685,6.335652090183608e-07,0.4000003801245149,0.8000001266838209
92,features.3,53,active,0.175128,1.479073e-09,0.00533302,0.0019,0.1948,57,0.0,0.19479522834952864,0.0,0.0018742324136235653,0.0,0.0,0.0,0.0,0.0,0.17512828227321342,0.05712660581532209,0.09646049796795254,0.13579439012058298,0.17512828227321342
92,features.3,87,active,0.459767,6.630418e-08,0.01424147,0.084,0.5202,57,0.75,0.520187511144335,0.5,0.08401846515671053,0.625,-0.125,0.125,0.3749999999999999,0.625,0.4597669135142305,0.09724332773360314,0.21808452299381226,0.33892571825402135,0.4597669135142305
92,features.3,110,active,0.368932,1.861695e-07,0.01194037,0.2359,0.4361,57,0.5,0.4361369544325469,0.75,0.23590783641381616,0.375,-0.3749999999999999,-0.125,0.12499999999999994,0.375,0.3689324753479106,-0.03429439915990723,0.10011455900936538,0.23452351717863795,0.3689324753479106
92,features.3,120,active,0.185765,6.461353e-09,0.005675782,0.0082,0.2073,57,0.25,0.20731503927458445,0.25,0.0081876129362539,0.2,-0.09999999999999999,0.0,0.09999999999999998,0.2,0.18576477405350061,0.0564631827269976,0.09956371316916528,0.14266424361133292,0.18576477405350061
92,features.4,1,active,0.105358,4.082528e-07,0.001307206,0.0735,0.1252,65,0.3333333333333333,0.12523025514156066,0.3333333333333333,0.07349159645334598,0.26666666666666666,-0.1333333333333333,0.0,0.1333333333333333,0.26666666666666666,0.10535806998207001,-0.013875040974873985,0.025869329344107343,0.06561369966308866,0.10535806998207001
92,features.4,22,active,0.187053,2.62472e-06,0.002717491,0.4725,0.2603,65,0.6666666666666666,0.2603354722016995,0.8333333333333334,0.47248876931897654,0.5166666666666666,-0.3833333333333334,-0.08333333333333337,0.21666666666666656,0.5166666666666666,0.1870530480496319,-0.2526414968627737,-0.10607664855863852,0.04048819974549664,0.1870530480496319
92,features.4,26,active,0.080803,6.754206e-07,0.001078192,0.1216,0.1033,65,0.16666666666666666,0.1032907278972018,0.5833333333333334,0.12158578746178059,0.09166666666666667,-0.35833333333333334,-0.20833333333333337,-0.05833333333333339,0.09166666666666667,0.08080307636130357,-0.05412283285408586,-0.009147529782289394,0.03582777328950707,0.08080307636130357
92,features.4,43,active,0.154684,8.537471e-07,0.001972307,0.1537,0.1889,65,0.5833333333333334,0.18894689041167656,0.6666666666666666,0.15368721867042778,0.45833333333333337,-0.29166666666666663,-0.04166666666666663,0.20833333333333331,0.45833333333333337,0.15468347950346614,-0.050896985945796475,0.01762983587062439,0.08615665768704522,0.15468347950346614
92,features.4,45,active,0.066873,4.136068e-07,0.0008619637,0.0745,0.0826,65,0.0,0.08257606993370872,0.4166666666666667,0.07445539635235761,-0.04166666666666666,-0.2916666666666667,-0.20833333333333334,-0.12500000000000003,-0.04166666666666666,0.0668729233051021,-0.02734595646653771,0.0040603367906755575,0.03546663004788882,0.0668729233051021
92,features.4,46,protected,0.858664,2.29625e-06,0.01043842,0.4134,1.0,65,1.0,0.9999999999042,0.75,0.41335926748327434,0.8250000000000001,-0.22499999999999992,0.125,0.4749999999999999,0.8250000000000001,0.8586640731654526,0.010648512732967963,0.2933203662104628,0.5759922196879577,0.8586640731654526
92,features.4,54,active,0.055426,2.700565e-06,0.001206682,0.4861,0.1156,65,0.25,0.11560006206728603,0.9166666666666666,0.48614200117189715,0.13333333333333336,-0.5666666666666667,-0.3333333333333333,-0.10000000000000003,0.13333333333333336,0.05542585574336772,-0.3056193822001422,-0.18527096955230557,-0.06492255690446896,0.05542585574336772
92,features.4,57,active,0.173342,5.555094e-06,0.003170281,1.0,0.3037,65,0.75,0.3037127266096102,1.0,0.9999998199850767,0.5750000000000001,-0.475,-0.125,0.22499999999999987,0.5750000000000001,0.17334147195014152,-0.6088860560066706,-0.3481435466877333,-0.08740103736879593,0.17334147195014152
92,features.4,62,active,0.14831,6.567377e-07,0.001857254,0.1182,0.1779,65,0.5,0.17792482002276927,0.5,0.11822258665243347,0.4,-0.19999999999999998,0.0,0.19999999999999996,0.4,0.148310079355249,-0.029378364649872646,0.0298511166851679,0.08908059802020843,0.148310079355249
92,features.4,110,active,0.711896,1.780109e-07,0.008293904,0.032,0.7946,65,0.9166666666666666,0.7945554977865849,0.16666666666666666,0.03204461849887356,0.8083333333333333,0.15833333333333333,0.375,0.5916666666666666,0.8083333333333333,0.7118954861580391,0.21593541638676397,0.38125543964385566,0.5465754629009473,0.7118954861580391
92,features.4,115,active,0.493698,8.305825e-08,0.005743373,0.015,0.5502,65,0.8333333333333334,0.5502147834106872,0.08333333333333333,0.01495172449796088,0.7416666666666667,0.19166666666666668,0.375,0.5583333333333333,0.7416666666666667,0.4936981326198224,0.15459822787463354,0.26763152945636315,0.38066483103809273,0.4936981326198224
