layer,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,phi,perf
features.10.conv.1.0,33,0.22893262511892457,0.22894767257261142,1.5047453686856116e-05,1.5047453686856116e-05,5.9307133426500513e-08,5.536476166412285e-09
features.10.conv.1.0,34,0.22893262511892457,0.22937542128359711,0.0004427961646725487,0.0004427961646725487,6.943447772300715e-08,1.1488721973762495e-08
features.10.conv.1.0,35,0.22893262511892457,0.23108294042296837,0.002150315304043804,0.002150315304043804,1.4399451231383864e-07,8.853719979384778e-10
features.10.conv.1.0,36,0.22893262511892457,0.228135188925942,-0.0007974361929825591,0.0007974361929825591,5.897366861518094e-08,9.300518133414926e-10
features.10.conv.1.0,37,0.22893262511892457,0.22613245319536918,-0.002800171923555389,0.002800171923555389,8.63474625134586e-08,7.064520080035663e-10
features.10.conv.1.0,38,0.22893262511892457,0.22991989489981615,0.0009872697808915865,0.0009872697808915865,1.2024446327529859e-08,1.163128704462224e-09
features.10.conv.1.0,39,0.22893262511892457,0.22444433504654937,-0.004488290072375195,0.004488290072375195,8.806350138002017e-08,1.0740753841886885e-09
features.10.conv.1.0,40,0.22893262511892457,0.22990651235608062,0.0009738872371560514,0.0009738872371560514,1.514035119498658e-07,1.083320655403952e-09
features.10.conv.1.0,41,0.22893262511892457,0.22916013712061425,0.00022751200168968921,0.00022751200168968921,2.3396131254571628e-08,1.416341888216266e-08
features.10.conv.1.0,42,0.22893262511892457,0.228407083527828,-0.0005255415910965788,0.0005255415910965788,2.1998955546109755e-08,5.099228594929173e-09
features.10.conv.1.0,43,0.22893262511892457,0.23095036409247396,0.002017738973549399,0.002017738973549399,6.575439925882165e-08,4.851811841177778e-09
features.10.conv.1.0,44,0.22893262511892457,0.22819685007024887,-0.0007357750486756964,0.0007357750486756964,3.318476871072562e-08,1.2737949584007424e-10
features.10.conv.1.0,45,0.22893262511892457,0.22870279227823784,-0.00022983284068672782,0.00022983284068672782,3.1850539983224735e-08,1.5514186602061386e-09
features.10.conv.1.0,46,0.22893262511892457,0.22744851134601465,-0.0014841137729099119,0.0014841137729099119,2.5650455981462983e-08,1.2956163253363684e-08
features.10.conv.1.0,47,0.22893262511892457,0.227551095273801,-0.0013815298451235747,0.0013815298451235747,9.539355971810437e-08,1.500386481723126e-08
features.10.conv.1.0,48,0.22893262511892457,0.22870473522753199,-0.00022788989139257976,0.00022788989139257976,3.290445604875458e-08,1.0648467663187944e-09
features.10.conv.1.0,49,0.22893262511892457,0.22868900203424541,-0.00024362308467915095,0.00024362308467915095,2.0239099285390694e-08,2.363562012774878e-09
features.10.conv.1.0,50,0.22893262511892457,0.22817097125544433,-0.0007616538634802328,0.0007616538634802328,4.425926647400047e-08,1.22254772971786e-09
features.10.conv.1.0,51,0.22893262511892457,0.22957828535463454,0.0006456602357099717,0.0006456602357099717,2.5688930094247553e-08,2.9697992953714447e-09
features.10.conv.1.0,52,0.22893262511892457,0.21237489041341115,-0.016557734705513416,0.016557734705513416,1.0297171115780657e-07,7.469690643802096e-09
features.10.conv.1.0,53,0.22893262511892457,0.23077245182052752,0.001839826701602959,0.001839826701602959,1.2621869416307163e-07,1.5486210092063857e-09
features.10.conv.1.0,54,0.22893262511892457,0.2294379306101887,0.0005053054912641242,0.0005053054912641242,4.719553459153758e-08,4.344686388435548e-09
features.10.conv.1.0,55,0.22893262511892457,0.22831783842951325,-0.0006147866894113119,0.0006147866894113119,6.326973789327894e-08,1.192250853598864e-09
features.10.conv.1.0,56,0.22893262511892457,0.23009425495216684,0.001161629833242278,0.001161629833242278,1.7276942543276164e-08,5.998072705182267e-09
features.10.conv.1.0,57,0.22893262511892457,0.22970831398752303,0.0007756888685984675,0.0007756888685984675,5.8159216109743284e-08,2.0453042037793523e-10
features.10.conv.1.0,58,0.22893262511892457,0.22761246827697823,-0.001320156841946335,0.001320156841946335,3.938594872465728e-08,2.8125297646397485e-09
features.10.conv.1.0,59,0.22893262511892457,0.23125218717759038,0.0023195620586658194,0.0023195620586658194,7.794213985334864e-08,4.157881150490539e-09
features.10.conv.1.0,60,0.22893262511892457,0.22965878612118487,0.000726161002260306,0.000726161002260306,2.1297632102346142e-08,4.306558665234661e-08
features.10.conv.1.0,61,0.22893262511892457,0.22933072554388195,0.0003981004249573872,0.0003981004249573872,3.920413149671731e-08,2.128623943775665e-09
features.10.conv.1.0,62,0.22893262511892457,0.22554423104137325,-0.0033883940775513155,0.0033883940775513155,1.3775880880473323e-08,2.716922864465232e-08
features.10.conv.1.0,63,0.22893262511892457,0.2281632213248941,-0.0007694037940304543,0.0007694037940304543,2.9800775180888195e-08,3.39495431767034e-09
features.10.conv.1.0,64,0.22893262511892457,0.22936902096562017,0.0004363958466956086,0.0004363958466956086,3.483065924569928e-08,2.230060802688172e-09
features.10.conv.1.0,65,0.22893262511892457,0.22855935693393087,-0.00037326818499369696,0.00037326818499369696,6.995202195270167e-09,6.801711194270865e-09
features.10.conv.1.0,66,0.22893262511892457,0.2300036584176799,0.001071033298755325,0.001071033298755325,9.605531481327034e-09,1.4281194005150155e-08
features.10.conv.1.0,67,0.22893262511892457,0.22448198846194067,-0.004450636656983892,0.004450636656983892,9.101682252321552e-08,5.930266833154008e-10
features.10.conv.1.0,68,0.22893262511892457,0.22421897795616003,-0.004713647162764539,0.004713647162764539,6.096575333458532e-08,1.7239301541849272e-08
features.10.conv.1.0,69,0.22893262511892457,0.2271753595344343,-0.0017572655844902696,0.0017572655844902696,3.679334881212526e-08,3.873982468149961e-09
features.10.conv.1.0,70,0.22893262511892457,0.22725879731723297,-0.0016738278016915908,0.0016738278016915908,2.875070492791565e-08,3.064641020955605e-07
features.10.conv.1.0,71,0.22893262511892457,0.2301097284877251,0.0011771033688005306,0.0011771033688005306,1.755719836182834e-08,2.4164772405299573e-09
features.10.conv.1.0,72,0.22893262511892457,0.2280972977194488,-0.0008353273994757549,0.0008353273994757549,8.5541714156534e-08,1.9545380869345763e-09
features.10.conv.1.0,73,0.22893262511892457,0.2294541897357068,0.0005215646167822385,0.0005215646167822385,8.424414943419833e-08,1.0476758127708763e-08
features.10.conv.1.0,74,0.22893262511892457,0.22866127615803744,-0.00027134896088712446,0.00027134896088712446,1.238984470575133e-08,3.336710241441665e-09
features.10.conv.1.0,75,0.22893262511892457,0.22748505078207557,-0.0014475743368490002,0.0014475743368490002,1.8638470322684952e-08,6.672573604760146e-09
features.10.conv.1.0,76,0.22893262511892457,0.22915788764857595,0.00022526252965138216,0.00022526252965138216,6.130797203240945e-08,6.047351952531699e-09
features.10.conv.1.0,77,0.22893262511892457,0.2288146885418601,-0.0001179365770644647,0.0001179365770644647,1.4710550111374232e-08,1.5175847245529894e-09
features.10.conv.1.0,78,0.22893262511892457,0.2295406082680066,0.0006079831490820309,0.0006079831490820309,2.7883189090971428e-08,9.747503915136235e-10
features.10.conv.1.0,79,0.22893262511892457,0.23024477502689794,0.0013121499079733756,0.0013121499079733756,1.3492226003108954e-08,1.1268888044924097e-09
features.10.conv.1.0,80,0.22893262511892457,0.2303466460588359,0.0014140209399113313,0.0014140209399113313,4.024145638936716e-08,2.0837005454410473e-09
features.10.conv.1.0,81,0.22893262511892457,0.23003887589386243,0.001106250774937867,0.001106250774937867,1.7159438314706676e-08,3.982341123531796e-09
features.10.conv.1.0,82,0.22893262511892457,0.22986830801006844,0.0009356828911438742,0.0009356828911438742,1.8526117528949726e-08,2.3673818461134033e-09
features.10.conv.1.0,83,0.22893262511892457,0.2287928628804934,-0.0001397622384311792,0.0001397622384311792,5.621991050475117e-08,3.9122962647297754e-08
features.10.conv.1.0,84,0.22893262511892457,0.22723208820531193,-0.0017005369136126325,0.0017005369136126325,2.900607398714783e-08,2.9555975444850446e-09
features.10.conv.1.0,85,0.22893262511892457,0.2290023400622203,6.971494329574557e-05,6.971494329574557e-05,1.9793315431115843e-08,1.7623241754805008e-09
features.10.conv.1.0,86,0.22893262511892457,0.22952594003117543,0.0005933149122508696,0.0005933149122508696,3.932917280735637e-08,4.208131176852703e-09
features.10.conv.1.0,87,0.22893262511892457,0.22669851119684112,-0.002234113922083447,0.002234113922083447,3.442797691377564e-08,5.3175693182083705e-08
features.10.conv.1.0,88,0.22893262511892457,0.2292047793785389,0.0002721542596143267,0.0002721542596143267,4.699863964674478e-08,4.7818038417801745e-09
features.10.conv.1.0,89,0.22893262511892457,0.22866957123314002,-0.00026305388578454214,0.00026305388578454214,5.271460423728058e-08,3.042993634849722e-09
features.10.conv.1.0,90,0.22893262511892457,0.22923217290290698,0.0002995477839824179,0.0002995477839824179,1.1712262271146301e-08,1.3477299276587473e-09
features.10.conv.1.0,91,0.22893262511892457,0.22785803298379886,-0.0010745921351257015,0.0010745921351257015,7.058318374220107e-09,2.472503624062483e-08
features.10.conv.1.0,92,0.22893262511892457,0.22957352279036028,0.000640897671435714,0.000640897671435714,3.135894388606175e-08,1.9496630976334473e-09
features.10.conv.1.0,93,0.22893262511892457,0.22830857775186883,-0.0006240473670557356,0.0006240473670557356,4.3092672541433785e-08,1.442076040802931e-07
features.10.conv.1.0,94,0.22893262511892457,0.22907731634577314,0.00014469122684857005,0.00014469122684857005,8.968020104305197e-09,1.2329562371071745e-10
features.10.conv.1.0,95,0.22893262511892457,0.23010880495702346,0.0011761798380988953,0.0011761798380988953,2.73074896028902e-08,8.756160241318867e-10
features.10.conv.1.0,96,0.22893262511892457,0.22880027996275729,-0.0001323451561672795,0.0001323451561672795,3.2400464533566264e-08,6.922045714397029e-10
features.10.conv.1.0,97,0.22893262511892457,0.2283860163001726,-0.0005466088187519591,0.0005466088187519591,2.0674633560702205e-08,1.8729060524691477e-09
features.10.conv.1.0,98,0.22893262511892457,0.22898051440085354,4.788928192897557e-05,4.788928192897557e-05,3.9777674487595505e-08,4.636359296483761e-09
features.10.conv.1.0,99,0.22893262511892457,0.2304350605257741,0.0015024354068495227,0.0015024354068495227,1.9141336338179826e-07,2.2190994874993208e-10
features.10.conv.1.0,100,0.22893262511892457,0.22798590023180956,-0.0009467248871150025,0.0009467248871150025,3.389599001479837e-08,9.256041266780812e-09
features.10.conv.1.0,101,0.22893262511892457,0.2286755651780129,-0.00025705994091165807,0.00025705994091165807,4.049832469377179e-08,1.0238331071832363e-08
features.10.conv.1.0,102,0.22893262511892457,0.22956939910067006,0.0006367739817454976,0.0006367739817454976,2.0752523255396227e-08,1.214747635813751e-09
features.10.conv.1.0,103,0.22893262511892457,0.2356836281892543,0.0067510030703297474,0.0067510030703297474,2.4548947763491924e-08,3.0428664032911e-09
features.10.conv.1.0,104,0.22893262511892457,0.23092986304529106,0.0019972379263664963,0.0019972379263664963,9.044332216490147e-08,1.2442700203507684e-09
features.10.conv.1.0,105,0.22893262511892457,0.22849509162166198,-0.00043753349726258217,0.00043753349726258217,2.8139215402234186e-08,1.1570832070262327e-09
features.10.conv.1.0,106,0.22893262511892457,0.22998172114111337,0.0010490960221888057,0.0010490960221888057,7.860080586397089e-08,2.1135708461184066e-10
features.10.conv.1.0,107,0.22893262511892457,0.22983795344496652,0.0009053283260419542,0.0009053283260419542,1.5028879474243695e-08,2.7467438101780317e-08
features.10.conv.1.0,108,0.22893262511892457,0.2280226537877358,-0.0009099713311887525,0.0009099713311887525,2.460162207285066e-08,2.2111861230911245e-09
features.10.conv.1.0,109,0.22893262511892457,0.23054790085957177,0.0016152757406472096,0.0016152757406472096,6.9551155945646315e-09,3.747681276422554e-09
features.10.conv.1.0,110,0.22893262511892457,0.2324408313183451,0.0035082061994205216,0.0035082061994205216,1.8354397113284904e-08,2.3392622949813813e-08
features.10.conv.1.0,111,0.22893262511892457,0.22951911495847976,0.0005864898395551987,0.0005864898395551987,5.935218538866138e-08,1.2247139302701271e-08
features.10.conv.1.0,112,0.22893262511892457,0.22746599919782584,-0.0014666259210987243,0.0014666259210987243,3.437466489231156e-08,1.2155627615584308e-08
features.10.conv.1.0,113,0.22893262511892457,0.22923591737574156,0.0003032922568169949,0.0003032922568169949,1.7601886170837133e-08,6.302800947821652e-09
features.10.conv.1.0,114,0.22893262511892457,0.2295751592169103,0.0006425340979857308,0.0006425340979857308,2.5858140517698303e-08,2.923170150381793e-09
features.10.conv.1.0,115,0.22893262511892457,0.22856926393364052,-0.0003633611852840446,0.0003633611852840446,1.933768167816652e-08,5.639697153725365e-09
features.10.conv.1.0,116,0.22893262511892457,0.23077275701611896,0.001840131897194397,0.001840131897194397,1.669838844975402e-08,3.2724287724050782e-09
features.10.conv.1.0,117,0.22893262511892457,0.23031550806163328,0.0013828829427087186,0.0013828829427087186,2.0643170728362747e-08,1.739563870728489e-08
features.10.conv.1.0,118,0.22893262511892457,0.22950650923007013,0.0005738841111455617,0.0005738841111455617,4.3534278404422366e-08,8.134981577256895e-10
features.10.conv.1.0,119,0.22893262511892457,0.22894729335575573,1.4668236831161252e-05,1.4668236831161252e-05,2.4036221901724275e-08,2.9563351766626056e-09
features.10.conv.1.0,120,0.22893262511892457,0.22879719936289608,-0.0001354257560284844,0.0001354257560284844,1.4052392138808045e-08,3.9397568540877614e-10
features.10.conv.1.0,121,0.22893262511892457,0.23280789143860067,0.0038752663196761072,0.0038752663196761072,1.0819124440786254e-07,2.0503046371800338e-08
features.10.conv.1.0,122,0.22893262511892457,0.22916478012576114,0.00023215500683657075,0.00023215500683657075,8.614780711013736e-08,7.919386035837306e-09
features.10.conv.1.0,123,0.22893262511892457,0.2291794483625923,0.000246823243667732,0.000246823243667732,1.2686992789667784e-08,5.487467813480862e-09
features.10.conv.1.0,124,0.22893262511892457,0.22983158161039077,0.0008989564914662074,0.0008989564914662074,5.483332898847948e-08,3.6355811694477325e-09
features.10.conv.1.0,125,0.22893262511892457,0.22758009806847057,-0.0013525270504539944,0.0013525270504539944,4.9470617824454166e-08,4.005424258934909e-08
features.10.conv.1.0,126,0.22893262511892457,0.22823203773587747,-0.0007005873830470966,0.0007005873830470966,6.294676779816655e-08,9.250729959831006e-09
features.10.conv.1.0,127,0.22893262511892457,0.2290023400622203,6.971494329574557e-05,6.971494329574557e-05,9.055405314484233e-09,4.032198130943243e-09
features.10.conv.1.0,128,0.22893262511892457,0.22829741486961763,-0.0006352102493069334,0.0006352102493069334,1.6084356957435375e-08,1.1302203617447049e-09
features.10.conv.1.0,129,0.22893262511892457,0.22291605049225194,-0.006016574626672627,0.006016574626672627,6.843947630841285e-08,2.6749951587135e-08
features.10.conv.1.0,130,0.22893262511892457,0.22882008998071837,-0.00011253513820619343,0.00011253513820619343,1.5628241811782573e-08,9.687123325718972e-10
features.10.conv.1.0,131,0.22893262511892457,0.22679036361386967,-0.002142261505054893,0.002142261505054893,8.20988859118188e-08,4.667326525265025e-10
features.10.conv.1.0,132,0.22893262511892457,0.22951949417533543,0.0005868690564108658,0.0005868690564108658,4.519436824779177e-09,1.0436639052979757e-10
features.10.conv.1.0,133,0.22893262511892457,0.2288505641049476,-8.206101397695287e-05,8.206101397695287e-05,1.3113492514094105e-08,5.19240095364637e-10
features.10.conv.1.0,134,0.22893262511892457,0.22984505738771155,0.0009124322687869835,0.0009124322687869835,6.908916816428246e-08,6.10036421377913e-09
features.10.conv.1.0,135,0.22893262511892457,0.22870812631260662,-0.0002244988063179465,0.0002244988063179465,1.1468091543065384e-07,2.7238411526298023e-10
features.10.conv.1.0,136,0.22893262511892457,0.22920451972081055,0.00027189460188598025,0.00027189460188598025,2.133845633522924e-08,1.0695236363211791e-10
features.10.conv.1.0,137,0.22893262511892457,0.22912835892167482,0.00019573380275025865,0.00019573380275025865,9.089301755693668e-09,3.831301498280482e-09
features.10.conv.1.0,138,0.22893262511892457,0.22880660625947005,-0.00012601885945451308,0.00012601885945451308,8.325547362630914e-09,3.3243376940106373e-09
features.10.conv.1.0,139,0.22893262511892457,0.22703462557313286,-0.001897999545791701,0.001897999545791701,1.664925264321937e-08,9.855768645650187e-09
features.10.conv.1.0,140,0.22893262511892457,0.2272598574805128,-0.0016727676384117596,0.0016727676384117596,6.066702695761705e-08,1.0118349713650332e-08
features.10.conv.1.0,141,0.22893262511892457,0.22916570365646288,0.0002330785375383171,0.0002330785375383171,2.4857396141442223e-08,1.4409480275645592e-09
features.10.conv.1.0,142,0.22893262511892457,0.22962676797328446,0.0006941428543598971,0.0006941428543598971,2.0241795795072903e-08,3.512479640477295e-09
features.10.conv.1.0,143,0.22893262511892457,0.23379518358256504,0.004862558463640476,0.004862558463640476,7.132003787546637e-08,1.843277752655581e-09
features.10.conv.1.0,144,0.22893262511892457,0.22264133376427772,-0.006291291354646844,0.006291291354646844,6.558737908335388e-08,1.909794766774553e-09
features.10.conv.1.0,145,0.22893262511892457,0.22724827330956576,-0.0016843518093588028,0.0016843518093588028,3.662248815317071e-08,2.7345484210350435e-10
features.10.conv.1.0,146,0.22893262511892457,0.22981515738788227,0.0008825322689577086,0.0008825322689577086,3.533215675588508e-08,3.4079279398468998e-09
features.10.conv.1.0,147,0.22893262511892457,0.23427110440799834,0.005338479289073772,0.005338479289073772,1.8379647315214243e-07,3.959056193991728e-09
features.10.conv.1.0,148,0.22893262511892457,0.22648417987866754,-0.00244844524025703,0.00244844524025703,6.381679895639536e-08,1.749556943764219e-08
features.10.conv.1.0,149,0.22893262511892457,0.22893262511892457,0.0,0.0,0.0,0.0
features.10.conv.1.0,150,0.22893262511892457,0.22864054128222192,-0.00029208383670265015,0.00029208383670265015,4.41451986077368e-09,8.945362228729437e-10
features.10.conv.1.0,151,0.22893262511892457,0.22692102813277665,-0.0020115969861479177,0.0020115969861479177,2.3680511773704893e-08,5.736394026456537e-09
features.10.conv.1.0,152,0.22893262511892457,0.22764220234911076,-0.0012904227698138093,0.0012904227698138093,1.0204285416648418e-07,1.7387188355755256e-09
features.10.conv.1.0,153,0.22893262511892457,0.23009913923342762,0.0011665141145030533,0.0011665141145030533,8.021375919042839e-08,5.472117758920092e-10
features.10.conv.1.0,154,0.22893262511892457,0.22888402294114737,-4.860217777719056e-05,4.860217777719056e-05,9.533618339219174e-09,9.670696243802013e-09
features.10.conv.1.0,155,0.22893262511892457,0.22512551432582398,-0.0038071107931005876,0.0038071107931005876,1.328234162656372e-07,3.354235778019188e-09
features.10.conv.1.0,156,0.22893262511892457,0.22893262511892457,0.0,0.0,0.0,0.0
features.10.conv.1.0,157,0.22893262511892457,0.2291224587068336,0.00018983358790902738,0.00018983358790902738,1.2453229558673229e-08,2.0243575704625982e-09
features.10.conv.1.0,158,0.22893262511892457,0.22850343356178038,-0.00042919155714418733,0.00042919155714418733,5.051059126515156e-09,5.819974502330183e-10
features.10.conv.1.0,159,0.22893262511892457,0.2293552320487804,0.00042260692985582327,0.00042260692985582327,2.0089881758167394e-08,9.635097164562012e-09
features.10.conv.1.0,160,0.22893262511892457,0.23056657322696578,0.001633948108041211,0.001633948108041211,2.886674543844947e-08,4.38463620966445e-09
features.10.conv.1.0,161,0.22893262511892457,0.23033944176928456,0.0014068166503599933,0.0014068166503599933,1.1260633314691404e-08,2.969046342116144e-09
features.10.conv.1.0,162,0.22893262511892457,0.22730680483113652,-0.0016258202877880434,0.0016258202877880434,2.039125490682636e-08,1.3640839569006857e-08
features.10.conv.1.0,163,0.22893262511892457,0.22869532833095813,-0.00023729678796644005,0.00023729678796644005,3.118935865131789e-08,2.503778517848332e-09
features.10.conv.1.0,164,0.22893262511892457,0.22886867029186914,-6.39548270554291e-05,6.39548270554291e-05,1.847125474796485e-08,4.681573795295435e-09
features.10.conv.1.0,165,0.22893262511892457,0.22870843283535078,-0.0002241922835737875,0.0002241922835737875,1.0584419563031133e-08,1.3274525922923885e-09
features.10.conv.1.0,166,0.22893262511892457,0.2288957051388553,-3.691998006927211e-05,3.691998006927211e-05,2.7274815295186272e-08,3.639622603301973e-09
features.10.conv.1.0,167,0.22893262511892457,0.22851120403180433,-0.00042142108712023285,0.00042142108712023285,6.954827114213913e-08,3.553767002895114e-10
features.10.conv.1.0,168,0.22893262511892457,0.22996709976929802,0.001034474650373457,0.001034474650373457,1.8860607298165633e-08,1.6971303251622771e-09
features.10.conv.1.0,169,0.22893262511892457,0.2287630276308481,-0.0001695974880764617,0.0001695974880764617,3.935443970704e-08,4.237445061505696e-09
features.10.conv.1.0,170,0.22893262511892457,0.21802758939937303,-0.010905035719551537,0.010905035719551537,5.666540303650436e-08,3.5939118347982912e-09
features.10.conv.1.0,171,0.22893262511892457,0.22916734008301287,0.00023471496408830617,0.00023471496408830617,3.314175955893006e-08,9.404289569303614e-10
features.10.conv.1.0,172,0.22893262511892457,0.227049932684548,-0.0018826924343765539,0.0018826924343765539,4.158888344818479e-08,1.2809872051988691e-09
features.10.conv.1.0,173,0.22893262511892457,0.2287157772235032,-0.00021684789542136818,0.00021684789542136818,2.26963940974656e-08,1.0861822552499234e-09
features.10.conv.1.0,174,0.22893262511892457,0.23089327541706167,0.0019606502981371066,0.0019606502981371066,6.56721894642942e-08,1.84245174672526e-10
features.10.conv.1.0,175,0.22893262511892457,0.22983138802999914,0.0008987629110745743,0.0008987629110745743,1.9875795231882876e-08,2.7614470710091155e-09
features.10.conv.1.0,176,0.22893262511892457,0.22957108106508312,0.0006384559461585504,0.0006384559461585504,5.5781810281985145e-09,3.600328035702205e-09
features.10.conv.1.0,177,0.22893262511892457,0.22698420265949426,-0.0019484224594303046,0.0019484224594303046,1.2902985346840978e-08,3.576943541361288e-08
features.10.conv.1.0,178,0.22893262511892457,0.22886561155863439,-6.701356029018002e-05,6.701356029018002e-05,3.5841367207467556e-08,2.186929970449114e-09
features.10.conv.1.0,179,0.22893262511892457,0.22689749731321765,-0.0020351278057069155,0.0020351278057069155,1.7588352108077743e-08,5.4771676083475995e-09
features.10.conv.1.0,180,0.22893262511892457,0.2284028652773998,-0.0005297598415247573,0.0005297598415247573,2.5410599846509285e-08,2.3618893507659777e-09
features.10.conv.1.0,181,0.22893262511892457,0.22841108765839088,-0.0005215374605336831,0.0005215374605336831,4.70427519161376e-09,1.6139757585964531e-10
features.10.conv.1.0,182,0.22893262511892457,0.22893262511892457,0.0,0.0,0.0,0.0
features.10.conv.1.0,183,0.22893262511892457,0.22886999490605303,-6.263021287153392e-05,6.263021287153392e-05,2.3751479005795773e-08,4.9277923963586545e-09
features.10.conv.1.0,184,0.22893262511892457,0.2291431467176333,0.00021052159870874054,0.00021052159870874054,1.3166574497347483e-08,8.192006184515321e-09
features.10.conv.1.0,185,0.22893262511892457,0.2275903816307304,-0.0013422434881941725,0.0013422434881941725,7.52411821736132e-08,2.9604556583961994e-09
features.10.conv.1.0,186,0.22893262511892457,0.2300293025731454,0.0010966774542208457,0.0010966774542208457,3.731981124133199e-08,3.733693354490697e-09
features.10.conv.1.0,187,0.22893262511892457,0.2290845206353246,0.00015189551640004684,0.00015189551640004684,3.7728771218326074e-08,3.939883086445661e-09
