layer,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,phi,perf
features.2.conv.1.0,14,0.22893262511892457,0.2293310373562481,0.0003984122373235366,0.0003984122373235366,5.358256505161307e-09,3.6253015878173755e-07
features.2.conv.1.0,15,0.22893262511892457,0.2278947598799229,-0.0010378652390016785,0.0010378652390016785,1.601462571443335e-07,5.683381765209106e-09
features.2.conv.1.0,16,0.22893262511892457,0.22785016928018975,-0.0010824558387348138,0.0010824558387348138,2.2907547858608268e-08,9.013126245349667e-09
features.2.conv.1.0,17,0.22893262511892457,0.22991958837707202,0.0009869632581474552,0.0009869632581474552,9.697956926402185e-08,5.528047708480699e-08
features.2.conv.1.0,18,0.22893262511892457,0.22962323546245608,0.000690610343531517,0.000690610343531517,4.063504377427307e-08,1.2093735790585924e-08
features.2.conv.1.0,19,0.22893262511892457,0.18500568241738866,-0.04392694270153591,0.04392694270153591,3.689781991056407e-08,4.6516404950125434e-07
features.2.conv.1.0,20,0.22893262511892457,0.22481592601409206,-0.004116699104832505,0.004116699104832505,3.1997632277125376e-07,5.783468282061222e-07
features.2.conv.1.0,21,0.22893262511892457,0.22877933229422925,-0.00015329282469531136,0.00015329282469531136,4.109603768398529e-09,1.4288977467913355e-07
features.2.conv.1.0,22,0.22893262511892457,0.22854454463602944,-0.00038808048289512564,0.00038808048289512564,3.2436870966989773e-09,1.3711857036469155e-06
features.2.conv.1.0,23,0.22893262511892457,0.2279620602541899,-0.0009705648647346521,0.0009705648647346521,3.822137273346016e-09,2.433821236991207e-06
features.2.conv.1.0,24,0.22893262511892457,0.23017474876768246,0.0012421236487578924,0.0012421236487578924,2.1366901581387765e-09,1.6370125877074315e-07
features.2.conv.1.0,25,0.22893262511892457,0.23031510565099844,0.0013824805320738764,0.0013824805320738764,2.109633641111941e-07,2.302672186260679e-08
features.2.conv.1.0,26,0.22893262511892457,0.23294897829121577,0.004016353172291209,0.004016353172291209,2.4282320154611625e-08,7.014074299149797e-08
features.2.conv.1.0,27,0.22893262511892457,0.22727154314424364,-0.001661081974680928,0.001661081974680928,4.544559928376657e-08,1.3473215876302902e-09
features.2.conv.1.0,28,0.22893262511892457,0.2274742662859736,-0.001458358832950979,0.001458358832950979,1.67764611092025e-07,3.2491701063008804e-07
features.2.conv.1.0,29,0.22893262511892457,0.23038600643702964,0.0014533813181050736,0.0014533813181050736,4.09114830901558e-09,2.8955100788152777e-06
features.2.conv.1.0,30,0.22893262511892457,0.22922195294485365,0.000289327825929081,0.000289327825929081,1.7130093965533888e-07,1.145159345128377e-08
features.2.conv.1.0,31,0.22893262511892457,0.22925622616968558,0.0003236010507610132,0.0003236010507610132,1.163107921087203e-08,3.2578770969848847e-07
features.2.conv.1.0,32,0.22893262511892457,0.22660877344287184,-0.0023238516760527295,0.0023238516760527295,1.1366139140989162e-08,1.3873464865810092e-07
features.2.conv.1.0,33,0.22893262511892457,0.22202637932357056,-0.00690624579535401,0.00690624579535401,1.1569503044484009e-07,1.2223828171897821e-08
features.2.conv.1.0,34,0.22893262511892457,0.23557124839786045,0.0066386232789358846,0.0066386232789358846,1.6105200018046162e-07,2.8697160203705607e-08
features.2.conv.1.0,35,0.22893262511892457,0.2265196250441653,-0.002413000074759253,0.002413000074759253,7.675030389009407e-09,2.597719799268816e-07
features.2.conv.1.0,36,0.22893262511892457,0.2311534856633805,0.0022208605444559437,0.0022208605444559437,2.0321277816037764e-07,1.6305246930414796e-08
features.2.conv.1.0,37,0.22893262511892457,0.22700536179358216,-0.0019272633253424043,0.0019272633253424043,1.081611529230031e-07,7.819318526003372e-09
features.2.conv.1.0,38,0.22893262511892457,0.2297897523506714,0.0008571272317468293,0.0008571272317468293,4.057979285931879e-09,1.948380713656661e-06
features.2.conv.1.0,39,0.22893262511892457,0.2186219225462609,-0.010310702572663671,0.010310702572663671,1.1435229652079215e-07,4.7314827611444343e-08
features.2.conv.1.0,40,0.22893262511892457,0.22224628414761655,-0.006686340971308019,0.006686340971308019,1.8875810781082691e-07,7.978483651527313e-09
features.2.conv.1.0,41,0.22893262511892457,0.22228519392300689,-0.00664743119591768,0.00664743119591768,1.3068658688553114e-07,1.7082773240417737e-07
features.2.conv.1.0,42,0.22893262511892457,0.2226307177069807,-0.006301907411943863,0.006301907411943863,9.71397540183716e-09,1.7357002661810839e-06
features.2.conv.1.0,43,0.22893262511892457,0.22418999354310498,-0.004742631575819584,0.004742631575819584,7.303389448765074e-09,9.027623377733107e-07
features.2.conv.1.0,44,0.22893262511892457,0.226581095262386,-0.0023515298565385534,0.0023515298565385534,5.206012954062089e-09,1.9110076721062796e-07
features.2.conv.1.0,45,0.22893262511892457,0.21602745416068758,-0.012905170958236983,0.012905170958236983,2.144061426179178e-07,4.0636042086816815e-08
features.2.conv.1.0,46,0.22893262511892457,0.24137374308590032,0.012441117966975751,0.012441117966975751,2.2518470643717592e-08,6.750941849986702e-08
features.2.conv.1.0,47,0.22893262511892457,0.23018816458799493,0.0012555394690703658,0.0012555394690703658,9.699402392371326e-10,6.859087875454861e-07
features.2.conv.1.0,48,0.22893262511892457,0.22899684622048316,6.422110155859806e-05,6.422110155859806e-05,4.05427202920805e-09,3.7471528457899694e-07
features.2.conv.1.0,49,0.22893262511892457,0.2340057209085828,0.005073095789658227,0.005073095789658227,4.2588008675181754e-09,2.0285792743379716e-06
features.2.conv.1.0,50,0.22893262511892457,0.22946174608586536,0.0005291209669407992,0.0005291209669407992,1.0064737665516077e-07,2.6902500227521386e-09
features.2.conv.1.0,51,0.22893262511892457,0.22659640633627043,-0.002336218782654137,0.002336218782654137,1.710514681008135e-07,1.6586096052151333e-08
features.2.conv.1.0,52,0.22893262511892457,0.23071929804758953,0.0017866729286649674,0.0017866729286649674,5.739466146792438e-08,1.0875744749228033e-08
features.2.conv.1.0,53,0.22893262511892457,0.22177351742787338,-0.007159107691051186,0.007159107691051186,4.041819323674645e-08,2.0250404020316637e-08
features.2.conv.1.0,54,0.22893262511892457,0.2325567080412936,0.003624082922369043,0.003624082922369043,7.587935613173613e-08,1.298638530045082e-08
features.2.conv.1.0,55,0.22893262511892457,0.23327340518017756,0.004340780061252991,0.004340780061252991,4.744434622949711e-09,3.7705347040173365e-06
features.2.conv.1.0,56,0.22893262511892457,0.21467710785062963,-0.014255517268294937,0.014255517268294937,2.3138451865634124e-07,4.96126233429095e-08
features.2.conv.1.0,57,0.22893262511892457,0.27436500149139315,0.04543237637246858,0.04543237637246858,2.8331078283372335e-07,7.429655397572787e-07
features.2.conv.1.0,58,0.22893262511892457,0.22662007642372406,-0.002312548695200506,0.002312548695200506,7.658204737026608e-09,5.362373372008733e-07
features.2.conv.1.0,59,0.22893262511892457,0.23350807161783727,0.0045754464989127,0.0045754464989127,3.725977393287394e-08,9.89165904741185e-09
features.2.conv.1.0,60,0.22893262511892457,0.24126561864242382,0.012332993523499258,0.012332993523499258,7.620251807338718e-08,1.1516875986217201e-07
features.2.conv.1.0,61,0.22893262511892457,0.23525615222634907,0.006323527107424509,0.006323527107424509,1.0776955150504364e-07,5.695521210213883e-08
features.2.conv.1.0,62,0.22893262511892457,0.22853433376788113,-0.0003982913510434394,0.0003982913510434394,3.6466614172780965e-09,3.13515715788526e-06
features.2.conv.1.0,63,0.22893262511892457,0.24011324664145778,0.011180621522533213,0.011180621522533213,1.5245024798105078e-08,1.2981499253328366e-07
features.2.conv.1.0,64,0.22893262511892457,0.2280969115515583,-0.000835713567366253,0.000835713567366253,1.8760358955205447e-07,6.876293756619134e-09
features.2.conv.1.0,65,0.22893262511892457,0.23392132017754785,0.004988695058623288,0.004988695058623288,3.4849545471615784e-09,1.963563590834383e-06
features.2.conv.1.0,66,0.22893262511892457,0.238271008521578,0.009338383402653444,0.009338383402653444,2.9182281036099766e-09,8.815239880277659e-07
features.2.conv.1.0,67,0.22893262511892457,0.23248369705111874,0.003551071932194172,0.003551071932194172,5.465894403755556e-08,5.304806371952964e-09
features.2.conv.1.0,68,0.22893262511892457,0.22990766838826218,0.0009750432693376165,0.0009750432693376165,1.0618561141484406e-08,4.193674740804454e-09
features.2.conv.1.0,69,0.22893262511892457,0.22604728309812977,-0.0028853420207947955,0.0028853420207947955,3.170696594168021e-09,3.712439777814325e-08
features.2.conv.1.0,70,0.22893262511892457,0.23014188590352022,0.001209260784595656,0.001209260784595656,7.148412350943545e-08,1.194624932310262e-08
features.2.conv.1.0,71,0.22893262511892457,0.2391902536017745,0.010257628482849945,0.010257628482849945,1.0905189640197932e-07,7.113944544556716e-09
features.2.conv.1.0,72,0.22893262511892457,0.23241668216367578,0.0034840570447512154,0.0034840570447512154,1.0040978715153415e-08,1.0552974345046096e-05
features.2.conv.1.0,73,0.22893262511892457,0.22559152914444036,-0.003341095974484204,0.003341095974484204,7.212289432345642e-08,6.342729008679271e-09
features.2.conv.1.0,74,0.22893262511892457,0.2267340325414623,-0.0021985925774622717,0.0021985925774622717,3.0380820081887805e-09,6.429764312088082e-07
features.2.conv.1.0,75,0.22893262511892457,0.22486821061667928,-0.004064414502245289,0.004064414502245289,5.873160091596219e-08,6.103952898683929e-08
features.2.conv.1.0,76,0.22893262511892457,0.22529096459617098,-0.0036416605227535814,0.0036416605227535814,3.290710637315897e-08,1.3101135287740817e-08
features.2.conv.1.0,77,0.22893262511892457,0.2321884186982986,0.003255793579374028,0.003255793579374028,1.288275086608337e-07,9.064762274135774e-09
features.2.conv.1.0,78,0.22893262511892457,0.224299737053286,-0.004632888065638552,0.004632888065638552,1.621178746802343e-08,1.6033820884331362e-06
features.2.conv.1.0,79,0.22893262511892457,0.23560377507192182,0.006671149952997252,0.006671149952997252,8.65918003967181e-09,1.1997607884950412e-07
features.2.conv.1.0,80,0.22893262511892457,0.22941927977516108,0.0004866546562365126,0.0004866546562365126,1.376758831383995e-07,5.148510506813864e-09
features.2.conv.1.0,81,0.22893262511892457,0.2268556453561654,-0.002076979762759168,0.002076979762759168,2.4544834786865977e-07,2.7685160830515088e-08
features.2.conv.1.0,82,0.22893262511892457,0.22695460123848166,-0.0019780238804429084,0.0019780238804429084,5.7765198846482235e-08,5.648409295844203e-09
features.2.conv.1.0,83,0.22893262511892457,0.21882258201460292,-0.010110043104321648,0.010110043104321648,2.622357442305656e-07,4.325501734570025e-08
features.2.conv.1.0,84,0.22893262511892457,0.2526411711132339,0.023708545994309355,0.023708545994309355,1.0887246304491782e-07,8.488901137582161e-09
features.2.conv.1.0,85,0.22893262511892457,0.20826875198249123,-0.020663873136433336,0.020663873136433336,1.3774076990102913e-07,8.697549702674223e-08
features.2.conv.1.0,86,0.22893262511892457,0.22766789420029843,-0.001264730918626139,0.001264730918626139,2.2440795888201137e-08,1.0762313422674197e-06
features.2.conv.1.0,87,0.22893262511892457,0.22998134476962587,0.001048719650701302,0.001048719650701302,2.3499704582263803e-07,4.885358961814745e-08
features.2.conv.1.0,88,0.22893262511892457,0.22874696424358076,-0.0001856608753438016,0.0001856608753438016,1.4653291202648688e-07,2.5155886262950844e-09
features.2.conv.1.0,89,0.22893262511892457,0.22610716292410987,-0.002825462194814693,0.002825462194814693,5.162092087118708e-09,6.857746939203935e-07
features.2.conv.1.0,90,0.22893262511892457,0.23054330471944065,0.001610679600516085,0.001610679600516085,5.311634243554408e-09,4.7916805669956375e-06
features.2.conv.1.0,91,0.22893262511892457,0.22704665684288244,-0.0018859682760421215,0.0018859682760421215,1.567524634538131e-07,7.436126381321628e-09
features.2.conv.1.0,92,0.22893262511892457,0.22922286007062478,0.00029023495170021896,0.00029023495170021896,1.7796894269395125e-07,3.006848459108369e-08
features.2.conv.1.0,93,0.22893262511892457,0.22642209314893555,-0.002510531969989016,0.002510531969989016,1.0520169269057078e-07,2.0222181262852246e-08
features.2.conv.1.0,94,0.22893262511892457,0.2380848072948574,0.009152182175932833,0.009152182175932833,1.2896022383301897e-07,2.338790920930478e-07
features.2.conv.1.0,95,0.22893262511892457,0.2291322198218738,0.000199594702949224,0.000199594702949224,3.3920419806321433e-09,1.0420705365277172e-07
