layer,block,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,baseline_acc,pruned_acc,delta_acc,delta_acc_abs,phi,perf
features.13.conv.1.0,features.13,175,0.22893262511892457,0.22902459180545845,9.196668653388418e-05,9.196668653388418e-05,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,6.526696516573338e-09,7.630763243504646e-10
features.13.conv.1.0,features.13,176,0.22893262511892457,0.22758924398016334,-0.0013433811387612293,0.0013433811387612293,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,4.4467501680856e-08,6.861704815452896e-10
features.13.conv.1.0,features.13,177,0.22893262511892457,0.22966838311313853,0.0007357579942139647,0.0007357579942139647,0.827492596248766,0.8279368213228036,0.00044422507403751865,0.00044422507403751865,5.0994241718171907e-08,1.978413155523384e-09
features.13.conv.1.0,features.13,178,0.22893262511892457,0.2236225369061849,-0.005310088212739678,0.005310088212739678,0.827492596248766,0.8282329713721619,0.0007403751233958644,0.0007403751233958644,6.767495364101705e-08,2.879324390026028e-09
features.13.conv.1.0,features.13,179,0.22893262511892457,0.22487480352215522,-0.004057821596769345,0.004057821596769345,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,2.4074038762478267e-08,9.124284494621548e-09
features.13.conv.1.0,features.13,180,0.22893262511892457,0.23203609062644973,0.0031034655075251605,0.0031034655075251605,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,5.189326302001973e-08,2.162227086266455e-08
features.13.conv.1.0,features.13,181,0.22893262511892457,0.22690071801167988,-0.002031907107244685,0.002031907107244685,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,1.1963670942805038e-08,9.407336326594518e-09
features.13.conv.1.0,features.13,182,0.22893262511892457,0.23027711940630982,0.0013444942873852561,0.0013444942873852561,0.827492596248766,0.8264067127344521,-0.0010858835143139345,0.0010858835143139345,1.0937978522918002e-08,5.233912234170468e-09
features.13.conv.1.0,features.13,183,0.22893262511892457,0.22951370822999942,0.0005810831110748538,0.0005810831110748538,0.827492596248766,0.8261105626850938,-0.0013820335636722803,0.0013820335636722803,1.3707112600513938e-07,3.5471522941143974e-09
features.13.conv.1.0,features.13,184,0.22893262511892457,0.2283880774814413,-0.000544547637483267,0.000544547637483267,0.827492596248766,0.827492596248766,0.0,0.0,6.022743548328435e-08,1.3304564464022839e-09
