================================================================================
Channel Pruning Log
  dataset    : UTKFace
  impt_type  : 2
  seed       : 42
  iteration  : 32
  alpha      : 0.9000
  norm       : rank
  timestamp  : 2026-08-24 13:57:20
  remove_target  : 20201
  accum_removed  : 20269
  selected_channels : 77
  gamma             : 0.0050
  remove_target_met : yes
  total_params   : 2192320
  active_after   : 1200785
  model_sparsity : 45.2%
================================================================================

[ 레이어별 채널 제거 비율 ]
  layer                total_ch  this_iter    cumul  cumul_%
  ----------------------------------------------------------
  features.1                 32          0       24    75.0%
  features.2                 96          2       85    88.5%
  features.3                144          1       91    63.2%
  features.4                144          1      102    70.8%
  features.5                192          1      139    72.4%
  features.6                192          2      150    78.1%
  features.7                192          2      147    76.6%
  features.8                384          3      279    72.7%
  features.9                384          7      297    77.3%
  features.10               384          3      283    73.7%
  features.11               384          2      283    73.7%
  features.12               576          5      349    60.6%
  features.13               576          6      161    28.0%
  features.14               576          7      394    68.4%
  features.15               960          9      720    75.0%
  features.16               960         14      385    40.1%
  features.17               960         12      414    43.1%

[ 레이어별 보호 영역 (γ=0.0050) ]
  layer                  active  protected  protect_%
  --------------------------------------------------
  features.1                  8          1      12.5%
  features.2                 13          1       7.7%
  features.3                 54          1       1.9%
  features.4                 43          1       2.3%
  features.5                 54          1       1.9%
  features.6                 44          1       2.3%
  features.7                 47          1       2.1%
  features.8                108          1       0.9%
  features.9                 94          1       1.1%
  features.10               104          1       1.0%
  features.11               103          1       1.0%
  features.12               232          2       0.9%
  features.13               421          3       0.7%
  features.14               189          1       0.5%
  features.15               249          2       0.8%
  features.16               589          3       0.5%
  features.17               558          3       0.5%

[ 블록별 제거 채널 수 ]
  features.10: 3채널 제거
  features.11: 2채널 제거
  features.12: 5채널 제거
  features.13: 6채널 제거
  features.14: 7채널 제거
  features.15: 9채널 제거
  features.16: 14채널 제거
  features.17: 12채널 제거
  features.2: 2채널 제거
  features.3: 1채널 제거
  features.4: 1채널 제거
  features.5: 1채널 제거
  features.6: 2채널 제거
  features.7: 2채널 제거
  features.8: 3채널 제거
  features.9: 7채널 제거

[ 선택된 채널 상세 ]
  (phi/perf: raw, phi_n/perf_n: 정규화 후 값 — score = α·perf_n − (1−α)·phi_n)
block                             ch        score          phi         perf    phi_n   perf_n  weights
----------------------------------------------------------------------------------------------------
features.10                       52    -0.069903 5.683822e-07 9.285209e-07   0.8738   0.0194      137
features.5                        58    -0.066038 9.799840e-07 1.054144e-05   1.0000   0.0377       73
features.6                       169    -0.062791 1.113653e-07 7.907413e-06   0.6279   0.0000       73
features.9                       272    -0.059140 1.980125e-07 1.600259e-06   0.6882   0.0108      137
features.14                      514    -0.053191 1.646153e-06 1.202692e-06   0.5798   0.0053      265
features.14                       73    -0.052128 2.617648e-06 1.299749e-06   0.8085   0.0319      265
features.8                       339    -0.045794 1.203814e-07 3.254588e-06   0.5421   0.0093      137
features.16                       66    -0.040986 4.792836e-07 6.820125e-08   0.7007   0.0323      329
features.9                       262    -0.037634 4.913224e-07 2.030159e-06   0.8602   0.0538      137
features.11                      335    -0.035294 1.587331e-06 1.384901e-05   0.8824   0.0588      169
features.10                      233    -0.034951 1.950425e-07 9.308549e-07   0.6117   0.0291      137
features.12                       22    -0.034632 4.240354e-08 7.978579e-07   0.4632   0.0130      201
features.17                      477    -0.033393 1.824707e-07 1.406374e-08   0.4147   0.0090      489
features.14                      462    -0.032979 9.680017e-07 1.178560e-06   0.3298   0.0000      265
features.14                       27    -0.031915 1.850707e-06 1.303934e-06   0.6543   0.0372      265
features.9                       356    -0.030108 6.150162e-08 1.160156e-06   0.3011   0.0000      137
features.15                      727    -0.029032 1.088417e-07 8.886278e-07   0.3266   0.0040      329
features.17                      858    -0.026930 1.651038e-07 1.509331e-08   0.3824   0.0126      489
features.17                      604    -0.025853 2.106810e-07 1.694908e-08   0.4847   0.0251      489
features.15                      481    -0.025806 9.056162e-07 1.315738e-06   0.9113   0.0726      329
features.16                       90    -0.025680 5.048937e-07 8.451166e-08   0.7160   0.0510      329
features.11                      216    -0.025490 5.026967e-07 1.178135e-05   0.5196   0.0294      169
features.17                      562    -0.025314 2.595464e-07 1.814678e-08   0.5763   0.0359      489
features.10                      115    -0.025243 8.432116e-08 8.442532e-07   0.3398   0.0097      137
features.2                        20    -0.025000 4.144516e-06 1.021237e-03   1.0000   0.0833       49
features.16                      422    -0.024830 2.283348e-07 6.154906e-08   0.4932   0.0272      329
features.9                       339    -0.024731 8.250258e-08 1.631622e-06   0.4409   0.0215      137
features.15                      340    -0.024194 8.593116e-08 8.473161e-07   0.2419   0.0000      329
features.16                      754    -0.023810 3.575784e-07 7.814193e-08   0.6207   0.0425      329
features.17                      529    -0.022980 1.917790e-07 1.653016e-08   0.4399   0.0233      489
features.16                      339    -0.022959 2.344247e-07 6.758635e-08   0.5051   0.0306      329
features.13                       34    -0.022143 1.973290e-07 2.435975e-07   0.8643   0.0714      201
features.15                      712    -0.021774 1.585577e-07 1.106815e-06   0.4355   0.0242      329
features.4                         6    -0.021429 2.264087e-06 2.106256e-05   0.6429   0.0476       65
features.13                      235    -0.021190 3.359461e-07 2.599641e-07   0.9190   0.0786      201
features.15                      637    -0.020968 2.177332e-07 1.152373e-06   0.5726   0.0403      329
features.9                       357    -0.020430 3.441118e-07 2.168723e-06   0.7849   0.0645      137
features.13                      557    -0.020000 3.534185e-07 2.610905e-07   0.9286   0.0810      201
features.13                      293    -0.018571 1.869461e-07 2.453793e-07   0.8500   0.0738      201
features.12                      423    -0.018182 3.947984e-08 8.793063e-07   0.4545   0.0303      201
features.9                       261    -0.017204 4.867877e-07 2.324490e-06   0.8495   0.0753      137
features.16                      435    -0.016667 1.460994e-06 1.030463e-07   0.9626   0.0884      329
features.16                      947    -0.016667 8.676031e-07 9.951312e-08   0.8707   0.0782      329
features.16                      905    -0.016667 5.055246e-07 9.093047e-08   0.7177   0.0612      329
features.2                         2    -0.016667 4.428013e-08 6.857842e-04   0.1667   0.0000       49
features.6                       171    -0.016279 4.086828e-08 8.092417e-06   0.3721   0.0233       73
features.15                      205    -0.016129 1.040535e-07 1.039265e-06   0.3065   0.0161      329
features.13                       88    -0.015238 2.697072e-07 2.642984e-07   0.9024   0.0833      201
features.17                      174    -0.015081 1.800943e-07 1.764612e-08   0.4093   0.0287      489
features.17                      901    -0.015081 1.496343e-07 1.650360e-08   0.3447   0.0215      489
features.15                      146    -0.014919 1.429876e-07 1.117856e-06   0.4032   0.0282      329
features.12                      342    -0.014719 4.078267e-08 9.090081e-07   0.4589   0.0346      201
features.8                       318    -0.014019 8.195473e-08 3.604352e-06   0.3925   0.0280      137
features.15                      515    -0.013306 1.549400e-07 1.140021e-06   0.4234   0.0323      329
features.16                      460    -0.013265 6.964142e-07 9.911274e-08   0.8061   0.0748      329
features.3                        13    -0.013208 3.761578e-08 3.600863e-05   0.4717   0.0377       57
features.7                        48    -0.013043 1.672119e-06 1.354562e-05   0.3261   0.0217      105
features.14                      203    -0.012234 9.559727e-07 1.296920e-06   0.3138   0.0213      265
features.17                      733    -0.011670 6.842945e-08 8.273176e-09   0.1167   0.0000      489
features.17                      679    -0.011670 1.228264e-07 1.541701e-08   0.2621   0.0162      489
features.15                      901    -0.011290 7.231064e-08 9.247675e-07   0.1855   0.0081      329
features.12                      196    -0.010823 2.254799e-08 8.224946e-07   0.2641   0.0173      201
features.16                      502    -0.009694 2.502493e-07 7.869370e-08   0.5255   0.0476      329
features.14                      529    -0.009574 1.884622e-06 1.435406e-06   0.6702   0.0638      265
features.16                      629    -0.009354 5.432060e-07 9.725301e-08   0.7364   0.0714      329
features.7                        53    -0.008696 2.401198e-07 1.219838e-05   0.0870   0.0000      105
features.16                      477    -0.008673 4.442896e-07 9.176675e-08   0.6837   0.0663      329
features.17                      315    -0.007720 1.170725e-07 1.597052e-08   0.2549   0.0197      489
features.9                        48    -0.007527 1.099434e-07 1.957876e-06   0.4624   0.0430      137
features.17                      790    -0.007181 1.566789e-07 1.773179e-08   0.3627   0.0323      489
features.12                       63    -0.006926 1.341876e-08 7.871901e-07   0.1472   0.0087      201
features.14                      116    -0.006915 1.545189e-06 1.384228e-06   0.5479   0.0532      265
features.8                         0    -0.006542 1.470736e-08 3.018936e-06   0.0654   0.0000      137
features.16                      369    -0.005782 1.169931e-07 6.380048e-08   0.3180   0.0289      329
features.17                      278    -0.005566 6.245732e-08 1.339439e-08   0.1041   0.0054      489
features.16                      271    -0.005272 4.209151e-07 9.430267e-08   0.6650   0.0680      329
features.13                      183    -0.005238 4.216597e-07 2.746653e-07   0.9524   0.1000      201
