================================================================================
Channel Pruning Log
  dataset    : UTKFace
  impt_type  : 2
  seed       : 42
  iteration  : 18
  alpha      : 0.5000
  norm       : rank
  timestamp  : 2026-08-28 21:41:21
  remove_target  : 28869
  accum_removed  : 29153
  selected_channels : 129
  gamma             : 0.0050
  remove_target_met : yes
  total_params   : 2192320
  active_after   : 1538626
  model_sparsity : 29.8%
================================================================================

[ 레이어별 채널 제거 비율 ]
  layer                total_ch  this_iter    cumul  cumul_%
  ----------------------------------------------------------
  features.1                 32          1        4    12.5%
  features.2                 96          0       60    62.5%
  features.3                144          3       51    35.4%
  features.4                144          1       41    28.5%
  features.5                192          7       91    47.4%
  features.6                192          2       91    47.4%
  features.7                192          4       69    35.9%
  features.8                384         10      190    49.5%
  features.9                384          9      194    50.5%
  features.10               384          9      178    46.4%
  features.11               384          6      210    54.7%
  features.12               576          9      306    53.1%
  features.13               576          8      279    48.4%
  features.14               576         18      290    50.3%
  features.15               960         18      561    58.4%
  features.16               960         18      290    30.2%
  features.17               960          6       77     8.0%

[ 레이어별 보호 영역 (γ=0.0050) ]
  layer                  active  protected  protect_%
  --------------------------------------------------
  features.1                 29          1       3.4%
  features.2                 36          1       2.8%
  features.3                 96          1       1.0%
  features.4                104          1       1.0%
  features.5                108          1       0.9%
  features.6                103          1       1.0%
  features.7                127          1       0.8%
  features.8                204          2       1.0%
  features.9                199          1       0.5%
  features.10               215          2       0.9%
  features.11               180          1       0.6%
  features.12               279          2       0.7%
  features.13               305          2       0.7%
  features.14               304          2       0.7%
  features.15               417          3       0.7%
  features.16               688          4       0.6%
  features.17               889          5       0.6%

[ 블록별 제거 채널 수 ]
  features.1: 1채널 제거
  features.10: 9채널 제거
  features.11: 6채널 제거
  features.12: 9채널 제거
  features.13: 8채널 제거
  features.14: 18채널 제거
  features.15: 18채널 제거
  features.16: 18채널 제거
  features.17: 6채널 제거
  features.3: 3채널 제거
  features.4: 1채널 제거
  features.5: 7채널 제거
  features.6: 2채널 제거
  features.7: 4채널 제거
  features.8: 10채널 제거
  features.9: 9채널 제거

[ 선택된 채널 상세 ]
  (phi/perf: raw, phi_n/perf_n: 정규화 후 값 — score = α·perf_n − (1−α)·phi_n)
block                             ch        score          phi         perf    phi_n   perf_n  weights
----------------------------------------------------------------------------------------------------
features.14                      534    -0.358086 1.736124e-06 4.158324e-07   0.8581   0.1419      265
features.15                      753    -0.347356 2.486667e-07 1.655957e-07   0.7572   0.0625      329
features.13                      305    -0.335526 9.835591e-08 2.101936e-07   0.7763   0.1053      201
features.11                      210    -0.329609 3.329483e-07 1.536611e-06   0.7039   0.0447      169
features.16                      746    -0.315866 7.276690e-07 9.747620e-08   0.8850   0.2533      329
features.14                       59    -0.301980 1.610525e-06 5.510649e-07   0.8152   0.2112      265
features.15                      501    -0.300481 3.995902e-07 6.594662e-07   0.8606   0.2596      329
features.14                      194    -0.297030 2.519105e-06 9.301253e-07   0.9472   0.3531      265
features.9                       162    -0.295455 1.344868e-07 5.453668e-07   0.7273   0.1364      137
features.16                      309    -0.294760 2.097663e-07 6.938401e-09   0.5997   0.0102      329
features.14                      449    -0.293729 1.619624e-06 5.945061e-07   0.8185   0.2310      265
features.16                      231    -0.293304 9.364358e-07 1.382689e-07   0.9229   0.3362      329
features.14                      555    -0.292079 1.877305e-06 7.082166e-07   0.8845   0.3003      265
features.5                       168    -0.289720 4.249493e-08 1.429349e-06   0.6168   0.0374       73
features.13                      144    -0.287829 1.122717e-07 5.338075e-07   0.8158   0.2401      201
features.12                      331    -0.285971 2.899000e-07 1.291192e-06   0.9532   0.3813      201
features.11                      211    -0.284916 7.364973e-07 6.345781e-06   0.9106   0.3408      169
features.14                      254    -0.280528 1.521353e-06 5.917128e-07   0.7888   0.2277      265
features.16                      818    -0.277293 7.710728e-07 1.389228e-07   0.8923   0.3377      329
features.12                      555    -0.276978 5.652408e-08 3.862519e-07   0.6475   0.0935      201
features.12                      466    -0.276978 5.348187e-08 2.503280e-07   0.6187   0.0647      201
features.15                      268    -0.276442 2.814284e-07 5.901915e-07   0.7837   0.2308      329
features.5                       161    -0.275701 1.440576e-07 7.774549e-06   0.9065   0.3551       73
features.14                      437    -0.272277 1.227506e-06 4.669541e-07   0.7162   0.1716      265
features.16                      889    -0.272198 1.057972e-06 1.688913e-07   0.9360   0.3916      329
features.11                      148    -0.268156 7.916249e-07 7.091156e-06   0.9385   0.4022      169
features.1                        29    -0.267857 1.367998e-07 5.465949e-06   0.7857   0.2500       25
features.5                       114    -0.266355 1.190513e-07 7.729977e-06   0.8785   0.3458       73
features.10                      318    -0.266355 8.569666e-08 2.523281e-07   0.6168   0.0841      137
features.13                       19    -0.263158 6.354360e-08 3.397136e-07   0.6809   0.1546      201
features.13                      428    -0.263158 1.042170e-07 6.098766e-07   0.7928   0.2664      201
features.9                       228    -0.262626 7.682305e-07 1.386205e-06   0.9798   0.4545      137
features.17                        4    -0.262387 3.846530e-07 7.347326e-09   0.7331   0.2083      489
features.13                      339    -0.261513 1.191228e-07 6.927012e-07   0.8289   0.3059      201
features.14                      445    -0.260726 2.624992e-06 1.114298e-06   0.9505   0.4290      265
features.9                       341    -0.260101 6.877748e-08 1.360323e-07   0.5354   0.0152      137
features.10                      114    -0.259346 2.615283e-07 6.863343e-07   0.9019   0.3832      137
features.16                      429    -0.257642 2.152619e-07 2.803914e-08   0.6114   0.0961      329
features.16                      558    -0.257642 2.531541e-07 4.124892e-08   0.6550   0.1397      329
features.14                       26    -0.255776 1.114938e-06 4.242166e-07   0.6601   0.1485      265
features.15                      420    -0.253606 4.448849e-07 1.130781e-06   0.8822   0.3750      329
features.12                      491    -0.253597 1.123166e-07 1.054881e-06   0.8129   0.3058      201
features.9                       375    -0.252525 7.381574e-08 3.535068e-07   0.5657   0.0606      137
features.15                       60    -0.252404 1.500868e-07 2.065964e-07   0.5817   0.0769      329
features.15                      655    -0.252404 1.542778e-07 2.070464e-07   0.5841   0.0793      329
features.17                      316    -0.252252 5.027584e-07 1.132118e-08   0.7995   0.2950      489
features.8                       203    -0.251232 1.088902e-07 1.392318e-06   0.7094   0.2069      137
features.15                      586    -0.251202 1.406563e-06 1.639960e-06   0.9832   0.4808      329
