layer,block,channel,baseline_eo_all,pruned_eo_all,delta_eo_all,delta_eo_all_abs,phi,perf
features.13.conv.1.0,features.13,13,0.17054892370443422,0.1705207605614947,-2.8163142939519048e-05,2.8163142939519048e-05,7.817131830734071e-09,9.414359881942944e-10
features.13.conv.1.0,features.13,14,0.17054892370443422,0.17041918015374732,-0.00012974355068690047,0.00012974355068690047,4.50404584739772e-08,2.9934438608436587e-10
features.13.conv.1.0,features.13,15,0.17054892370443422,0.17185543137945766,0.0013065076750234383,0.0013065076750234383,6.265711949282604e-09,2.4072852933265665e-08
features.13.conv.1.0,features.13,16,0.17054892370443422,0.17136854821262226,0.0008196245081880382,0.0008196245081880382,3.1884365370160594e-08,8.893713002167125e-09
features.13.conv.1.0,features.13,17,0.17054892370443422,0.1703383853963909,-0.00021053830804332319,0.00021053830804332319,7.379402866547481e-09,1.6358046861508768e-08
features.13.conv.1.0,features.13,18,0.17054892370443422,0.17090013442830548,0.0003512107238712592,0.0003512107238712592,8.037279286554623e-08,3.1445942932917252e-09
features.13.conv.1.0,features.13,19,0.17054892370443422,0.16820366191143704,-0.002345261792997183,0.002345261792997183,6.361010207456276e-08,2.0476686235504363e-08
features.13.conv.1.0,features.13,20,0.17054892370443422,0.17063495250218244,8.602879774821659e-05,8.602879774821659e-05,2.4833328282625192e-08,3.944138043943113e-09
features.13.conv.1.0,features.13,21,0.17054892370443422,0.16981616868383967,-0.0007327550205945554,0.0007327550205945554,1.1708982228242348e-08,6.572809796434599e-08
features.13.conv.1.0,features.13,22,0.17054892370443422,0.17038531610963853,-0.00016360759479569498,0.00016360759479569498,9.081289498169554e-09,5.5502735185619664e-09
features.13.conv.1.0,features.13,23,0.17054892370443422,0.17145507464184254,0.0009061509374083121,0.0009061509374083121,1.0210724710191244e-08,7.688380349035741e-09
features.13.conv.1.0,features.13,24,0.17054892370443422,0.17073885504717895,0.00018993134274472578,0.00018993134274472578,2.3241792490580337e-08,9.708586268253327e-09
features.13.conv.1.0,features.13,25,0.17054892370443422,0.17054892370443422,0.0,0.0,0.0,0.0
features.13.conv.1.0,features.13,26,0.17054892370443422,0.17027758499037754,-0.00027133871405668475,0.00027133871405668475,9.03227803661366e-09,2.645184925265109e-09
features.13.conv.1.0,features.13,27,0.17054892370443422,0.17211871381285562,0.0015697901084213983,0.0015697901084213983,1.2631153900599656e-08,1.0310551509795653e-08
features.13.conv.1.0,features.13,28,0.17054892370443422,0.17025934927993408,-0.00028957442450014415,0.00028957442450014415,2.968279178006128e-09,8.587826508948958e-10
features.13.conv.1.0,features.13,29,0.17054892370443422,0.17170158379687936,0.0011526600924451347,0.0011526600924451347,1.4344966992041464e-08,3.380216245796319e-08
features.13.conv.1.0,features.13,30,0.17054892370443422,0.170445739849704,-0.00010318385473023772,0.00010318385473023772,4.98680066129964e-08,7.215185462983165e-10
features.13.conv.1.0,features.13,31,0.17054892370443422,0.1714102400662224,0.0008613163617881836,0.0008613163617881836,8.274711582600958e-09,4.104775921942583e-09
features.13.conv.1.0,features.13,32,0.17054892370443422,0.1703024071111295,-0.0002465165933047131,0.0002465165933047131,1.3327998260592722e-08,1.2162721274577848e-08
features.13.conv.1.0,features.13,33,0.17054892370443422,0.1711626977611512,0.0006137740567169758,0.0006137740567169758,4.383490015413827e-09,3.3222021189605044e-08
features.13.conv.1.0,features.13,34,0.17054892370443422,0.1701017859367892,-0.0004471377676450172,0.0004471377676450172,5.1806580358970684e-08,1.5725806976063515e-09
features.13.conv.1.0,features.13,35,0.17054892370443422,0.16981202864780576,-0.0007368950566284671,0.0007368950566284671,4.808225373409414e-09,3.213019128534e-09
features.13.conv.1.0,features.13,36,0.17054892370443422,0.1708520600273251,0.00030313632289086234,0.00030313632289086234,6.3904925795554846e-09,3.0120006211387107e-09
features.13.conv.1.0,features.13,37,0.17054892370443422,0.17029681584919137,-0.0002521078552428502,0.0002521078552428502,1.5328632807509732e-09,7.121860240433264e-09
features.13.conv.1.0,features.13,38,0.17054892370443422,0.16978865629523357,-0.0007602674092006545,0.0007602674092006545,2.3850255104207463e-08,4.8627104981546765e-09
features.13.conv.1.0,features.13,39,0.17054892370443422,0.17143892236113406,0.0008899986566998364,0.0008899986566998364,8.807131912647037e-09,1.2434490923030062e-08
features.13.conv.1.0,features.13,40,0.17054892370443422,0.17035464091403865,-0.0001942827903955724,0.0001942827903955724,4.9169814886340654e-09,1.4842148468585671e-08
features.13.conv.1.0,features.13,41,0.17054892370443422,0.16909009166828956,-0.0014588320361446638,0.0014588320361446638,7.64912471140633e-08,3.366292355977407e-09
features.13.conv.1.0,features.13,42,0.17054892370443422,0.17004394414784296,-0.0005049795565912618,0.0005049795565912618,1.2588575515337652e-08,1.647907103830004e-08
features.13.conv.1.0,features.13,43,0.17054892370443422,0.1703786732521141,-0.00017025045232013647,0.00017025045232013647,4.082773941149753e-08,1.3506394780371522e-08
features.13.conv.1.0,features.13,44,0.17054892370443422,0.17077881142812368,0.00022988772368945365,0.00022988772368945365,6.404844987706325e-10,1.395412688176556e-09
features.13.conv.1.0,features.13,45,0.17054892370443422,0.17054041416947568,-8.509534958539566e-06,8.509534958539566e-06,1.1312064174262561e-08,2.1799426985769092e-09
features.13.conv.1.0,features.13,46,0.17054892370443422,0.17253157715512168,0.0019826534506874605,0.0019826534506874605,2.7031394012055895e-08,8.916765034672203e-09
features.13.conv.1.0,features.13,47,0.17054892370443422,0.17031613737681955,-0.00023278632761467022,0.00023278632761467022,4.2945874412225755e-08,2.943380941755613e-09
features.13.conv.1.0,features.13,48,0.17054892370443422,0.1704001097021714,-0.00014881400226282593,0.00014881400226282593,3.56250922095569e-08,1.3157539155428386e-09
features.13.conv.1.0,features.13,49,0.17054892370443422,0.17216273083749484,0.001613807133060613,0.001613807133060613,1.126941029383488e-08,6.858346598970222e-09
features.13.conv.1.0,features.13,50,0.17054892370443422,0.1707668379316885,0.00021791422725428444,0.00021791422725428444,5.6361312061881115e-08,6.242397473932293e-09
features.13.conv.1.0,features.13,51,0.17054892370443422,0.17108050172361847,0.0005315780191842423,0.0005315780191842423,1.9035683251900082e-08,9.472641934737958e-09
features.13.conv.1.0,features.13,52,0.17054892370443422,0.17112974194744104,0.0005808182430068198,0.0005808182430068198,7.035718674330837e-09,1.9174209997530056e-08
features.13.conv.1.0,features.13,53,0.17054892370443422,0.170380683460217,-0.00016824024421721595,0.00016824024421721595,8.95685587920525e-08,1.3740228677061592e-09
features.13.conv.1.0,features.13,54,0.17054892370443422,0.16907542770642534,-0.001473495998008889,0.001473495998008889,1.7886549130707863e-08,1.2796726234221012e-08
features.13.conv.1.0,features.13,55,0.17054892370443422,0.1714161129289512,0.0008671892245169788,0.0008671892245169788,1.9625332470241122e-08,1.1858040852019692e-07
features.13.conv.1.0,features.13,56,0.17054892370443422,0.17016443346870408,-0.00038449023573014496,0.00038449023573014496,3.46414523733074e-08,6.3408954753541025e-09
features.13.conv.1.0,features.13,57,0.17054892370443422,0.17036682695789382,-0.00018209674654040553,0.00018209674654040553,1.5194807190255233e-08,2.1056306143130143e-09
features.13.conv.1.0,features.13,58,0.17054892370443422,0.17033627969621343,-0.000212644008220797,0.000212644008220797,9.935736500210625e-08,2.937378229539433e-09
features.13.conv.1.0,features.13,59,0.17054892370443422,0.17067315706931868,0.00012423336488445735,0.00012423336488445735,4.7001364578136424e-08,2.1253957274702806e-09
features.13.conv.1.0,features.13,60,0.17054892370443422,0.1708585651092627,0.0003096414048284757,0.0003096414048284757,8.21680501417177e-08,1.639486962856651e-09
features.13.conv.1.0,features.13,61,0.17054892370443422,0.17013453645899312,-0.00041438724544110017,0.00041438724544110017,2.3157026518561e-08,5.0231800455269315e-09
features.13.conv.1.0,features.13,62,0.17054892370443422,0.17057503709856883,2.6113394134608114e-05,2.6113394134608114e-05,2.2963829948707826e-08,6.943143782134342e-09
features.13.conv.1.0,features.13,63,0.17054892370443422,0.1710193369570311,0.00047041325259686295,0.00047041325259686295,3.082283095423577e-09,7.257988432485263e-09
features.13.conv.1.0,features.13,64,0.17054892370443422,0.1726937829503529,0.0021448592459186733,0.0021448592459186733,2.61692125747004e-08,9.844057680119532e-09
features.13.conv.1.0,features.13,65,0.17054892370443422,0.1702078808033738,-0.00034104290106043433,0.00034104290106043433,1.1122421206266608e-08,9.783704436883143e-10
features.13.conv.1.0,features.13,66,0.17054892370443422,0.17063145291590384,8.252921146961745e-05,8.252921146961745e-05,1.823100070907913e-08,3.948413054843947e-09
features.13.conv.1.0,features.13,67,0.17054892370443422,0.1706394239923532,9.050028791898757e-05,9.050028791898757e-05,5.1785851162833305e-09,2.346031719585584e-10
features.13.conv.1.0,features.13,68,0.17054892370443422,0.17397587619999402,0.0034269524955597985,0.0034269524955597985,3.5528739061874155e-08,2.9931972733709955e-09
features.13.conv.1.0,features.13,69,0.17054892370443422,0.17061803891741414,6.911521297991996e-05,6.911521297991996e-05,2.678374855236143e-09,9.126849840127016e-11
features.13.conv.1.0,features.13,70,0.17054892370443422,0.1709511478791065,0.0004022241746722832,0.0004022241746722832,4.305945822125068e-09,1.20324840507946e-08
features.13.conv.1.0,features.13,71,0.17054892370443422,0.17029575296909996,-0.0002531707353342627,0.0002531707353342627,3.193600406348196e-08,7.105187549427683e-09
features.13.conv.1.0,features.13,72,0.17054892370443422,0.17082499242348226,0.00027606871904803376,0.00027606871904803376,1.0458967025783751e-08,2.2888963918665794e-09
features.13.conv.1.0,features.13,73,0.17054892370443422,0.17028366479171894,-0.0002652589127152827,0.0002652589127152827,1.3841966683969533e-08,4.4904543694546115e-09
features.13.conv.1.0,features.13,74,0.17054892370443422,0.17060011846761408,5.119476317985705e-05,5.119476317985705e-05,8.938817330772508e-08,3.123750508260414e-09
features.13.conv.1.0,features.13,75,0.17054892370443422,0.17058257320162978,3.364949719555921e-05,3.364949719555921e-05,2.5662627578526553e-09,2.2147453714732593e-08
features.13.conv.1.0,features.13,76,0.17054892370443422,0.1698945520235522,-0.0006543716808820321,0.0006543716808820321,6.032172450431973e-08,1.9122135680449404e-09
features.13.conv.1.0,features.13,77,0.17054892370443422,0.1700250293555618,-0.0005238943488724279,0.0005238943488724279,7.275254176875023e-09,9.902517014714896e-09
features.13.conv.1.0,features.13,78,0.17054892370443422,0.1707266731409012,0.0001777494364669785,0.0001777494364669785,1.7286483355860582e-08,6.649626071997261e-09
features.13.conv.1.0,features.13,79,0.17054892370443422,0.17102579357358794,0.0004768698691537121,0.0004768698691537121,1.1894984552895949e-08,1.6276215514254842e-09
features.13.conv.1.0,features.13,80,0.17054892370443422,0.17051397565098794,-3.4948053446282046e-05,3.4948053446282046e-05,7.511032684703878e-09,2.1568756329581884e-10
features.13.conv.1.0,features.13,81,0.17054892370443422,0.17056914966602563,2.022596159140244e-05,2.022596159140244e-05,3.486249866568869e-08,2.7542836414373717e-09
features.13.conv.1.0,features.13,82,0.17054892370443422,0.17112984138782997,0.000580917683395743,0.000580917683395743,6.183967116157875e-08,2.4253298425147566e-08
features.13.conv.1.0,features.13,83,0.17054892370443422,0.17053310764204804,-1.5816062386181384e-05,1.5816062386181384e-05,9.403231082671937e-09,9.570751791088129e-08
features.13.conv.1.0,features.13,84,0.17054892370443422,0.16974832227120915,-0.0008006014332250788,0.0008006014332250788,1.834317586713041e-08,4.4823512124203554e-09
features.13.conv.1.0,features.13,85,0.17054892370443422,0.1704481766740428,-0.00010074703039142374,0.00010074703039142374,3.9123214889968956e-08,7.216229384876537e-10
features.13.conv.1.0,features.13,86,0.17054892370443422,0.1703993619645559,-0.00014956173987831778,0.00014956173987831778,5.441922823479217e-08,1.836861579507243e-09
features.13.conv.1.0,features.13,87,0.17054892370443422,0.16922263978127314,-0.0013262839231610868,0.0013262839231610868,3.456183961247916e-08,2.2077501937722843e-08
features.13.conv.1.0,features.13,88,0.17054892370443422,0.16916664879314114,-0.0013822749112930854,0.0013822749112930854,4.370116357677034e-08,9.100567938125079e-10
features.13.conv.1.0,features.13,89,0.17054892370443422,0.18076151653224942,0.010212592827815198,0.010212592827815198,2.9464585438176986e-08,7.326759698944585e-09
features.13.conv.1.0,features.13,90,0.17054892370443422,0.17051736366963569,-3.156003479853897e-05,3.156003479853897e-05,2.8903002657898472e-08,5.521404514152728e-09
features.13.conv.1.0,features.13,91,0.17054892370443422,0.17349117917866233,0.002942255474228106,0.002942255474228106,2.4346924476503773e-08,8.072920526513983e-09
features.13.conv.1.0,features.13,92,0.17054892370443422,0.17031664528353527,-0.000232278420898957,0.000232278420898957,2.39310669059023e-08,6.360129978233431e-09
features.13.conv.1.0,features.13,93,0.17054892370443422,0.17040364543011605,-0.00014527827431817797,0.00014527827431817797,2.787641228962912e-08,4.973576703259931e-09
features.13.conv.1.0,features.13,94,0.17054892370443422,0.1705937748314331,4.4851126998868285e-05,4.4851126998868285e-05,1.9770531878293696e-08,8.149655880695937e-10
features.13.conv.1.0,features.13,95,0.17054892370443422,0.16953872025331035,-0.0010102034511238756,0.0010102034511238756,3.180776975142407e-09,2.881572862267756e-08
features.13.conv.1.0,features.13,96,0.17054892370443422,0.17070696349556508,0.00015803979113085398,0.00015803979113085398,2.4285920829925093e-08,6.6257073577657985e-09
features.13.conv.1.0,features.13,97,0.17054892370443422,0.1699794634877265,-0.000569460216707729,0.000569460216707729,1.0439928033179058e-08,2.4728148972918973e-08
features.13.conv.1.0,features.13,98,0.17054892370443422,0.17506378988458593,0.004514866180151705,0.004514866180151705,2.3648700775424917e-08,5.2641442940815075e-09
features.13.conv.1.0,features.13,99,0.17054892370443422,0.17149130684627073,0.0009423831418365058,0.0009423831418365058,1.2874967580955854e-07,4.550785234758159e-09
features.13.conv.1.0,features.13,100,0.17054892370443422,0.17012357988066268,-0.00042534382377154567,0.00042534382377154567,5.3052804815934e-08,6.265786757497782e-09
features.13.conv.1.0,features.13,101,0.17054892370443422,0.16999186389939125,-0.0005570598050429754,0.0005570598050429754,2.2868038129786328e-08,1.945390482038789e-08
features.13.conv.1.0,features.13,102,0.17054892370443422,0.17127117584409546,0.0007222521396612336,0.0007222521396612336,3.329790487782702e-08,5.280859124989767e-09
features.13.conv.1.0,features.13,103,0.17054892370443422,0.16981614485899582,-0.0007327788454384032,0.0007327788454384032,8.01243871251245e-08,8.98216757916348e-10
features.13.conv.1.0,features.13,104,0.17054892370443422,0.1708401752064202,0.00029125150198597294,0.00029125150198597294,2.1749807288529155e-08,3.4122992001450743e-09
features.13.conv.1.0,features.13,105,0.17054892370443422,0.17278884569580755,0.0022399219913733226,0.0022399219913733226,1.497589181553849e-07,1.0012726203711964e-08
features.13.conv.1.0,features.13,106,0.17054892370443422,0.17026044642331095,-0.00028847728112327276,0.00028847728112327276,5.91465898480692e-08,4.5727577280274545e-09
features.13.conv.1.0,features.13,107,0.17054892370443422,0.17140532857205976,0.000856404867625532,0.000856404867625532,9.011872492692421e-08,2.1346558964907562e-09
features.13.conv.1.0,features.13,108,0.17054892370443422,0.17080574033713797,0.00025681663270374355,0.00025681663270374355,1.952748185374276e-08,6.998813778524848e-09
features.13.conv.1.0,features.13,109,0.17054892370443422,0.17074784488038044,0.0001989211759462206,0.0001989211759462206,2.0064149452991842e-08,8.548452709589151e-09
features.13.conv.1.0,features.13,110,0.17054892370443422,0.17048323995080947,-6.568375362475676e-05,6.568375362475676e-05,9.346181606417758e-09,1.7670218274701275e-09
features.13.conv.1.0,features.13,111,0.17054892370443422,0.16716654581202875,-0.003382377892405475,0.003382377892405475,1.8422332459522295e-07,4.350110157508302e-09
features.13.conv.1.0,features.13,112,0.17054892370443422,0.1727169397714564,0.002168016067022188,0.002168016067022188,2.2419209599888745e-08,2.252552311343692e-08
features.13.conv.1.0,features.13,113,0.17054892370443422,0.16898172061952912,-0.0015672030849051,0.0015672030849051,1.4563384809207494e-07,5.4042382513497245e-09
features.13.conv.1.0,features.13,114,0.17054892370443422,0.17423548719330237,0.0036865634888681442,0.0036865634888681442,4.329030911520704e-09,1.257414886102204e-08
features.13.conv.1.0,features.13,115,0.17054892370443422,0.17126657506542253,0.0007176513609883084,0.0007176513609883084,1.8168643478588823e-08,3.2294214316608283e-09
features.13.conv.1.0,features.13,116,0.17054892370443422,0.17119607709046908,0.0006471533860348544,0.0006471533860348544,6.522574835798879e-08,4.040946327554806e-09
features.13.conv.1.0,features.13,117,0.17054892370443422,0.1716565085840851,0.0011075848796508747,0.0011075848796508747,2.442521349621529e-07,3.7114773754343125e-09
features.13.conv.1.0,features.13,118,0.17054892370443422,0.17065145755890607,0.00010253385447184238,0.00010253385447184238,2.7303935112854564e-08,2.4077913607367666e-08
features.13.conv.1.0,features.13,119,0.17054892370443422,0.17058749087354022,3.8567169105996335e-05,3.8567169105996335e-05,2.59929127111036e-08,2.452878677949854e-09
features.13.conv.1.0,features.13,120,0.17054892370443422,0.16918115467421546,-0.0013677690302187628,0.0013677690302187628,1.552552930661477e-08,3.0000341051661383e-08
features.13.conv.1.0,features.13,121,0.17054892370443422,0.170113702349782,-0.00043522135465223766,0.00043522135465223766,1.2963480955363592e-08,6.492334420071799e-09
features.13.conv.1.0,features.13,122,0.17054892370443422,0.17054892370443422,0.0,0.0,0.0,0.0
features.13.conv.1.0,features.13,123,0.17054892370443422,0.17705122333717144,0.006502299632737213,0.006502299632737213,6.45754312245117e-08,3.7945407233008766e-09
features.13.conv.1.0,features.13,124,0.17054892370443422,0.16992941680537177,-0.0006195068990624553,0.0006195068990624553,7.357491682569163e-08,1.0477888744142572e-08
features.13.conv.1.0,features.13,125,0.17054892370443422,0.17105685771361742,0.0005079340091831974,0.0005079340091831974,2.869724458065548e-09,9.351967200643685e-09
features.13.conv.1.0,features.13,126,0.17054892370443422,0.17443300306171292,0.0038840793572786914,0.0038840793572786914,1.1713542136249089e-08,4.600384954922543e-09
features.13.conv.1.0,features.13,127,0.17054892370443422,0.17549791692714284,0.004948993222708614,0.004948993222708614,5.1151122448800386e-08,3.617490806906432e-08
features.13.conv.1.0,features.13,128,0.17054892370443422,0.17033965458120084,-0.00020926912323337987,0.00020926912323337987,4.475781967272496e-09,3.0985692386908965e-08
features.13.conv.1.0,features.13,129,0.17054892370443422,0.16958527467258905,-0.0009636490318451763,0.0009636490318451763,1.483952303260594e-07,2.0352609320095642e-09
features.13.conv.1.0,features.13,130,0.17054892370443422,0.1705038936310266,-4.503007340761478e-05,4.503007340761478e-05,1.258654247493496e-08,9.6937813887088e-09
features.13.conv.1.0,features.13,131,0.17054892370443422,0.17051969645606885,-2.92272483653766e-05,2.92272483653766e-05,1.3059397474535217e-07,2.2192540305443487e-09
features.13.conv.1.0,features.13,132,0.17054892370443422,0.17054892370443422,0.0,0.0,0.0,0.0
features.13.conv.1.0,features.13,133,0.17054892370443422,0.17654459665602948,0.0059956729515952545,0.0059956729515952545,3.041458995767243e-08,1.483140889824153e-07
features.13.conv.1.0,features.13,134,0.17054892370443422,0.17060283335479623,5.3909650362005124e-05,5.3909650362005124e-05,1.0520493809451636e-08,5.007570691439866e-09
features.13.conv.1.0,features.13,135,0.17054892370443422,0.17081124820269025,0.000262324498256028,0.000262324498256028,1.051802467344487e-08,7.253801240225677e-10
features.13.conv.1.0,features.13,136,0.17054892370443422,0.16858944453278246,-0.0019594791716517623,0.0019594791716517623,1.8418663927377565e-08,1.5498781077982752e-08
features.13.conv.1.0,features.13,137,0.17054892370443422,0.1696215875938445,-0.0009273361105897326,0.0009273361105897326,1.3370225815378944e-08,7.356096676236491e-09
features.13.conv.1.0,features.13,138,0.17054892370443422,0.17121720140947888,0.0006682777050446564,0.0006682777050446564,2.673439958300605e-08,5.249578816091117e-08
features.13.conv.1.0,features.13,139,0.17054892370443422,0.1695588676312875,-0.0009900560731467278,0.0009900560731467278,9.167218095740282e-09,1.1898262375353852e-08
features.13.conv.1.0,features.13,140,0.17054892370443422,0.17146527440031437,0.0009163506958801415,0.0009163506958801415,3.445794405365632e-08,4.87763246320716e-08
features.13.conv.1.0,features.13,141,0.17054892370443422,0.16969901839679244,-0.0008499053076417851,0.0008499053076417851,4.2838802727374066e-08,2.233786700056584e-08
features.13.conv.1.0,features.13,142,0.17054892370443422,0.17044569491528072,-0.00010322878915350331,0.00010322878915350331,3.343510801556704e-09,7.820343816966612e-10
features.13.conv.1.0,features.13,143,0.17054892370443422,0.1695481285494772,-0.0010007951549570182,0.0010007951549570182,2.041192992408014e-08,1.4129266506790472e-08
features.13.conv.1.0,features.13,144,0.17054892370443422,0.17079915751083177,0.00025023380639754844,0.00025023380639754844,1.873475952152148e-08,2.9505220211500927e-09
features.13.conv.1.0,features.13,145,0.17054892370443422,0.17082551828362252,0.00027659457918829955,0.00027659457918829955,6.8247145712518895e-09,5.94243444451692e-08
features.13.conv.1.0,features.13,146,0.17054892370443422,0.1699334850460516,-0.0006154386583826221,0.0006154386583826221,2.245337249462409e-08,6.528835916341791e-09
features.13.conv.1.0,features.13,147,0.17054892370443422,0.17412668348440202,0.0035777597799677985,0.0035777597799677985,1.9952954843915904e-08,1.4828139688338735e-09
features.13.conv.1.0,features.13,148,0.17054892370443422,0.17003263303074823,-0.0005162906736859985,0.0005162906736859985,6.465332713645466e-09,1.9214873664408216e-08
features.13.conv.1.0,features.13,149,0.17054892370443422,0.16998181429838402,-0.0005671094060502035,0.0005671094060502035,3.249833113727618e-08,3.0868338163347886e-09
features.13.conv.1.0,features.13,150,0.17054892370443422,0.17118475712612582,0.0006358334216916006,0.0006358334216916006,8.2665991385511e-08,1.07234757185104e-09
features.13.conv.1.0,features.13,151,0.17054892370443422,0.170661565654268,0.00011264194983376385,0.00011264194983376385,1.0398582439563596e-08,2.611404444768928e-08
features.13.conv.1.0,features.13,152,0.17054892370443422,0.1707678623563002,0.00021893865186597972,0.00021893865186597972,6.1530487371896925e-09,4.400859600350859e-09
features.13.conv.1.0,features.13,153,0.17054892370443422,0.17020762698142056,-0.00034129672301366765,0.00034129672301366765,6.171828914602885e-08,7.547387020911954e-10
features.13.conv.1.0,features.13,154,0.17054892370443422,0.17438565637024725,0.003836732665813025,0.003836732665813025,4.5015518423952023e-08,3.5618701182960062e-09
features.13.conv.1.0,features.13,155,0.17054892370443422,0.17071924613830322,0.00017032243386899681,0.00017032243386899681,7.661106593559452e-08,1.697325086036372e-09
features.13.conv.1.0,features.13,156,0.17054892370443422,0.17083365440980847,0.00028473070537424205,0.00028473070537424205,3.6260605185134416e-08,4.3334000277006623e-10
features.13.conv.1.0,features.13,157,0.17054892370443422,0.17045554925614317,-9.337444829105035e-05,9.337444829105035e-05,2.6337485081739945e-08,1.3007489668703798e-09
features.13.conv.1.0,features.13,158,0.17054892370443422,0.1700148796185665,-0.0005340440858677131,0.0005340440858677131,2.483729133473389e-08,2.7767333182771026e-08
features.13.conv.1.0,features.13,159,0.17054892370443422,0.17052790186081898,-2.1021843615243174e-05,2.1021843615243174e-05,6.837934307668547e-08,4.7518512666377966e-09
features.13.conv.1.0,features.13,160,0.17054892370443422,0.17170741323628722,0.0011584895318529909,0.0011584895318529909,1.870382106972102e-07,6.693321293049781e-09
features.13.conv.1.0,features.13,161,0.17054892370443422,0.16985054705358904,-0.0006983766508451839,0.0006983766508451839,4.3434130958530666e-08,1.811383723571147e-09
features.13.conv.1.0,features.13,162,0.17054892370443422,0.16943672229136847,-0.0011122014130657554,0.0011122014130657554,1.9835955100688807e-08,4.116267243725602e-09
features.13.conv.1.0,features.13,163,0.17054892370443422,0.17050047837516166,-4.844532927256173e-05,4.844532927256173e-05,3.906260559460861e-08,2.3200350057761557e-08
features.13.conv.1.0,features.13,164,0.17054892370443422,0.17051630040570478,-3.2623298729439476e-05,3.2623298729439476e-05,1.7137729457772366e-08,1.7157678444679192e-08
features.13.conv.1.0,features.13,165,0.17054892370443422,0.17111663625364448,0.0005677125492102586,0.0005677125492102586,4.597226421765299e-08,1.4614597171336283e-09
features.13.conv.1.0,features.13,166,0.17054892370443422,0.16902088157521936,-0.0015280421292148683,0.0015280421292148683,2.24270433335505e-08,6.494070059481771e-09
features.13.conv.1.0,features.13,167,0.17054892370443422,0.16975309426477328,-0.0007958294396609444,0.0007958294396609444,3.358544375942074e-08,8.933129708177391e-09
features.13.conv.1.0,features.13,168,0.17054892370443422,0.17014261266275318,-0.00040631104168104004,0.00040631104168104004,1.2037325802793932e-08,2.4502478643273484e-08
features.13.conv.1.0,features.13,169,0.17054892370443422,0.17096586233684802,0.0004169386324137936,0.0004169386324137936,1.1184249082418772e-08,2.084358818876808e-08
features.13.conv.1.0,features.13,170,0.17054892370443422,0.17056538292867598,1.6459224241760495e-05,1.6459224241760495e-05,9.53801393421827e-09,2.54146761413665e-08
features.13.conv.1.0,features.13,171,0.17054892370443422,0.17004027486957923,-0.0005086488348549911,0.0005086488348549911,1.074282707236307e-07,2.647434022007289e-09
features.13.conv.1.0,features.13,172,0.17054892370443422,0.17075468919013997,0.00020576548570575004,0.00020576548570575004,1.0759500668200417e-07,2.774062396460053e-09
features.13.conv.1.0,features.13,173,0.17054892370443422,0.17049526915222607,-5.3654552208154405e-05,5.3654552208154405e-05,2.7910571631650786e-08,2.146508783218426e-09
features.13.conv.1.0,features.13,174,0.17054892370443422,0.17075501972395832,0.0002060960195240935,0.0002060960195240935,3.757935829185044e-08,5.995112600798436e-10
features.13.conv.1.0,features.13,175,0.17054892370443422,0.1705554766067545,6.552902320267062e-06,6.552902320267062e-06,6.526696516573338e-09,7.630763243504646e-10
features.13.conv.1.0,features.13,176,0.17054892370443422,0.16970035255816315,-0.000848571146271071,0.000848571146271071,4.4467501680856e-08,6.861704815452895e-10
features.13.conv.1.0,features.13,177,0.17054892370443422,0.17010412971624364,-0.0004447939881905838,0.0004447939881905838,5.099424171817191e-08,1.978413155523384e-09
