layer,block,channel,baseline_eo_all,pruned_eo_all,delta_eo_all,delta_eo_all_abs,phi,perf
features.17.conv.1.0,features.17,73,0.17054892370443422,0.1704950285332776,-5.389517115661491e-05,5.389517115661491e-05,1.3267182907839017e-07,9.659574112808043e-10
features.17.conv.1.0,features.17,74,0.17054892370443422,0.17423825618801578,0.0036893324835815533,0.0036893324835815533,3.519406845953199e-07,7.941714959269762e-10
features.17.conv.1.0,features.17,75,0.17054892370443422,0.1703048310090379,-0.00024409269539632517,0.00024409269539632517,2.5692958161016577e-07,2.057521139575691e-09
features.17.conv.1.0,features.17,76,0.17054892370443422,0.16997982119361282,-0.000569102510821401,0.000569102510821401,1.9829761299661186e-07,1.4674210180309901e-09
features.17.conv.1.0,features.17,77,0.17054892370443422,0.1707624306566129,0.00021350695217867144,0.00021350695217867144,1.7333793778107065e-07,1.5215409765456656e-09
features.17.conv.1.0,features.17,78,0.17054892370443422,0.1695269428115875,-0.0010219808928467189,0.0010219808928467189,4.213087549942429e-07,2.4830792422214643e-09
features.17.conv.1.0,features.17,79,0.17054892370443422,0.16943992313215092,-0.001109000572283303,0.001109000572283303,5.964188858342823e-07,1.7523180059764163e-09
features.17.conv.1.0,features.17,80,0.17054892370443422,0.168803764611055,-0.0017451590933792172,0.0017451590933792172,4.396561337216554e-07,1.2108530011989416e-09
features.17.conv.1.0,features.17,81,0.17054892370443422,0.17026864313657689,-0.00028028056785733835,0.00028028056785733835,4.12464551402536e-08,8.951540723944884e-11
features.17.conv.1.0,features.17,82,0.17054892370443422,0.16892584419437046,-0.0016230795100637685,0.0016230795100637685,6.786571589145751e-07,2.5644572021477074e-09
features.17.conv.1.0,features.17,83,0.17054892370443422,0.17165927670504227,0.0011103530006080498,0.0011103530006080498,1.53021943560816e-07,2.0809542838895467e-09
features.17.conv.1.0,features.17,84,0.17054892370443422,0.1699028050178129,-0.0006461186866213164,0.0006461186866213164,3.8254555079220164e-07,6.607153921200926e-10
features.17.conv.1.0,features.17,85,0.17054892370443422,0.17056794472329231,1.902101885808971e-05,1.902101885808971e-05,2.101914731156285e-07,2.2918830722140622e-09
features.17.conv.1.0,features.17,86,0.17054892370443422,0.17060648245774782,5.755875331359128e-05,5.755875331359128e-05,5.097319899505237e-07,1.3473686888421101e-09
features.17.conv.1.0,features.17,87,0.17054892370443422,0.17029637997308492,-0.0002525437313493084,0.0002525437313493084,9.796551836416256e-08,2.6008084921813607e-10
features.17.conv.1.0,features.17,88,0.17054892370443422,0.17151978824518335,0.0009708645407491279,0.0009708645407491279,5.922942136749043e-07,1.3864262238261203e-09
features.17.conv.1.0,features.17,89,0.17054892370443422,0.16995886540096633,-0.0005900583034678941,0.0005900583034678941,1.569230505538144e-07,2.6858802820717287e-09
features.17.conv.1.0,features.17,90,0.17054892370443422,0.17016712744771859,-0.00038179625671563855,0.00038179625671563855,3.193207760432415e-07,1.2746279032249672e-09
features.17.conv.1.0,features.17,91,0.17054892370443422,0.1698537178408922,-0.00069520586354202,0.00069520586354202,2.4186692826333456e-07,2.7436281718751227e-10
features.17.conv.1.0,features.17,92,0.17054892370443422,0.17845885846745788,0.007909934763023652,0.007909934763023652,7.013088065832562e-07,7.736804863434088e-09
features.17.conv.1.0,features.17,93,0.17054892370443422,0.17022152543454983,-0.00032739826988439913,0.00032739826988439913,1.4315713769974536e-07,1.273951256985928e-10
features.17.conv.1.0,features.17,94,0.17054892370443422,0.1693933406158002,-0.0011555830886340324,0.0011555830886340324,5.122026891513087e-07,3.4200073328882747e-10
features.17.conv.1.0,features.17,95,0.17054892370443422,0.16838583680875593,-0.00216308689567829,0.00216308689567829,3.124817737898411e-07,2.440635492317877e-09
features.17.conv.1.0,features.17,96,0.17054892370443422,0.17036544782385651,-0.00018347588057771036,0.00018347588057771036,3.1560130508978546e-08,3.971542105601911e-11
features.17.conv.1.0,features.17,97,0.17054892370443422,0.17530730078888654,0.004758377084452314,0.004758377084452314,8.256848786913906e-07,1.321434406342803e-09
features.17.conv.1.0,features.17,98,0.17054892370443422,0.17024051422606057,-0.00030840947837365573,0.00030840947837365573,4.394080406200374e-07,6.589454398797655e-10
features.17.conv.1.0,features.17,99,0.17054892370443422,0.16981208202660178,-0.0007368416778324449,0.0007368416778324449,1.891009873133953e-07,4.441725667825303e-10
features.17.conv.1.0,features.17,100,0.17054892370443422,0.17477016228219053,0.004221238577756303,0.004221238577756303,6.337466373906865e-08,8.886628585780265e-11
features.17.conv.1.0,features.17,101,0.17054892370443422,0.17026112537618354,-0.0002877983282506824,0.0002877983282506824,3.6304950867815933e-07,1.392578136139022e-09
features.17.conv.1.0,features.17,102,0.17054892370443422,0.1705284392053047,-2.0484499129530542e-05,2.0484499129530542e-05,1.5300487632430304e-07,5.319458970531875e-10
features.17.conv.1.0,features.17,103,0.17054892370443422,0.1695862163942421,-0.0009627073101921291,0.0009627073101921291,1.0142635176180193e-07,1.1137357980306462e-09
features.17.conv.1.0,features.17,104,0.17054892370443422,0.169421279853715,-0.0011276438507192288,0.0011276438507192288,6.616063501496683e-07,4.91868032415077e-10
features.17.conv.1.0,features.17,105,0.17054892370443422,0.1680902930685196,-0.002458630635914616,0.002458630635914616,9.580039517231853e-08,8.256726483080178e-10
features.17.conv.1.0,features.17,106,0.17054892370443422,0.16970335399269856,-0.0008455697117356609,0.0008455697117356609,8.146348307036534e-08,1.3579528040236208e-10
features.17.conv.1.0,features.17,107,0.17054892370443422,0.17099728105671821,0.0004483573522839901,0.0004483573522839901,4.057769160681346e-07,1.0772610858911236e-09
features.17.conv.1.0,features.17,108,0.17054892370443422,0.17046611423986008,-8.280946457414617e-05,8.280946457414617e-05,1.8067153462197894e-07,4.744987319726944e-10
features.17.conv.1.0,features.17,109,0.17054892370443422,0.16985228452345646,-0.0006966391809777595,0.0006966391809777595,6.097166505014684e-08,2.6427961772115816e-10
features.17.conv.1.0,features.17,110,0.17054892370443422,0.17345570022186899,0.0029067765174347615,0.0029067765174347615,2.970490129428072e-07,1.26972115460644e-09
features.17.conv.1.0,features.17,111,0.17054892370443422,0.1703323089130826,-0.00021661479135162698,0.00021661479135162698,1.3016358479944756e-07,1.8799856463247444e-10
features.17.conv.1.0,features.17,112,0.17054892370443422,0.17082460923413367,0.0002756855296994487,0.0002756855296994487,1.519642296443635e-07,4.706326717229814e-10
features.17.conv.1.0,features.17,113,0.17054892370443422,0.16943900759648609,-0.001109916107948139,0.001109916107948139,6.981543521078494e-08,5.771251705699586e-10
features.17.conv.1.0,features.17,114,0.17054892370443422,0.17280936321104987,0.0022604395066156413,0.0022604395066156413,3.260215635236819e-07,2.625158840308117e-09
features.17.conv.1.0,features.17,115,0.17054892370443422,0.17014028281706922,-0.0004086408873650027,0.0004086408873650027,8.589296385252966e-08,1.4931517133831562e-10
features.17.conv.1.0,features.17,116,0.17054892370443422,0.17060857776701246,5.965406257824046e-05,5.965406257824046e-05,1.1696523216642166e-07,2.3859020453764757e-09
features.17.conv.1.0,features.17,117,0.17054892370443422,0.16845366979862483,-0.002095253905809391,0.002095253905809391,4.226064334034163e-07,1.153381515295315e-09
features.17.conv.1.0,features.17,118,0.17054892370443422,0.17033239253964785,-0.00021653116478637102,0.00021653116478637102,3.460902675556099e-08,5.24179432498384e-11
features.17.conv.1.0,features.17,119,0.17054892370443422,0.17031911186017995,-0.00022981184425427403,0.00022981184425427403,1.2444078834050742e-07,7.369458272787899e-10
features.17.conv.1.0,features.17,120,0.17054892370443422,0.17002180194762828,-0.0005271217568059428,0.0005271217568059428,1.7398144791513914e-07,6.19332821139018e-10
features.17.conv.1.0,features.17,121,0.17054892370443422,0.17065081719532504,0.00010189349089081978,0.00010189349089081978,2.987407299315237e-07,2.7050063924893836e-10
features.17.conv.1.0,features.17,122,0.17054892370443422,0.17279409344697952,0.0022451697425452943,0.0022451697425452943,6.501553002635774e-07,3.0123352423583327e-10
features.17.conv.1.0,features.17,123,0.17054892370443422,0.1714735898481766,0.0009246661437423698,0.0009246661437423698,1.4970822803661576e-07,1.1412455355741535e-09
features.17.conv.1.0,features.17,124,0.17054892370443422,0.17314447630624744,0.0025955526018132113,0.0025955526018132113,5.295024720908259e-07,1.3222285141778476e-09
features.17.conv.1.0,features.17,125,0.17054892370443422,0.17471072044736602,0.004161796742931795,0.004161796742931795,1.364042390150644e-07,4.764072365770478e-10
features.17.conv.1.0,features.17,126,0.17054892370443422,0.17085466379303846,0.00030574008860423385,0.00030574008860423385,7.974569626867378e-08,6.145636360921357e-10
features.17.conv.1.0,features.17,127,0.17054892370443422,0.17578058939632257,0.005231665691888349,0.005231665691888349,4.816982936972636e-07,2.976103100071903e-09
features.17.conv.1.0,features.17,128,0.17054892370443422,0.17159779865516872,0.0010488749507344963,0.0010488749507344963,2.7705732463800814e-07,4.846208677411479e-10
features.17.conv.1.0,features.17,129,0.17054892370443422,0.1695554638222667,-0.0009934598821675356,0.0009934598821675356,1.10789436291725e-07,1.5810632386648036e-09
features.17.conv.1.0,features.17,130,0.17054892370443422,0.17088268623509578,0.0003337625306615577,0.0003337625306615577,9.201313133644363e-08,2.8870912258116554e-10
features.17.conv.1.0,features.17,131,0.17054892370443422,0.16981750319091907,-0.0007314205135151575,0.0007314205135151575,7.83324693998111e-08,1.6370785282937558e-10
features.17.conv.1.0,features.17,132,0.17054892370443422,0.16966231433423137,-0.000886609370202851,0.000886609370202851,3.365820191447711e-07,7.448088534811602e-10
features.17.conv.1.0,features.17,133,0.17054892370443422,0.17061889857550985,6.997487107562872e-05,6.997487107562872e-05,1.3220299877048094e-07,1.650032138700297e-09
features.17.conv.1.0,features.17,134,0.17054892370443422,0.17101085977118813,0.0004619360667539041,0.0004619360667539041,2.0416742074758082e-07,8.42720705718225e-10
features.17.conv.1.0,features.17,135,0.17054892370443422,0.17008827463277856,-0.00046064907165566105,0.00046064907165566105,3.545831646079023e-07,2.283782607470641e-09
features.17.conv.1.0,features.17,136,0.17054892370443422,0.16987769705704034,-0.0006712266473938855,0.0006712266473938855,1.779365277343459e-07,2.702313608993201e-09
features.17.conv.1.0,features.17,137,0.17054892370443422,0.17290500682935805,0.00235608312492383,0.00235608312492383,3.001145216785517e-07,3.025458460148567e-10
features.17.conv.1.0,features.17,138,0.17054892370443422,0.17018535866059095,-0.0003635650438432725,0.0003635650438432725,7.927305745170089e-08,1.1272257953442999e-10
features.17.conv.1.0,features.17,139,0.17054892370443422,0.16976038913726813,-0.0007885345671660993,0.0007885345671660993,2.2473111016552139e-07,3.64442233335982e-10
features.17.conv.1.0,features.17,140,0.17054892370443422,0.16961015275669394,-0.0009387709477402806,0.0009387709477402806,2.079882648331477e-07,4.086981725270888e-10
features.17.conv.1.0,features.17,141,0.17054892370443422,0.16923874408843526,-0.0013101796159989687,0.0013101796159989687,1.271884286779823e-07,4.0876586837601536e-10
features.17.conv.1.0,features.17,142,0.17054892370443422,0.17016574552040264,-0.00038317818403157955,0.00038317818403157955,1.3564775258601006e-07,4.409709992991839e-10
features.17.conv.1.0,features.17,143,0.17054892370443422,0.16992246663411142,-0.0006264570703228001,0.0006264570703228001,1.0633546310145905e-07,1.5881584589094722e-10
features.17.conv.1.0,features.17,144,0.17054892370443422,0.17239047361431245,0.0018415499098782262,0.0018415499098782262,1.6132918290168166e-07,1.8223405423567483e-09
features.17.conv.1.0,features.17,145,0.17054892370443422,0.17041102225748322,-0.00013790144695099982,0.00013790144695099982,1.6056118568030797e-07,2.5422778812678177e-10
features.17.conv.1.0,features.17,146,0.17054892370443422,0.16787239516110006,-0.002676528543334167,0.002676528543334167,7.205876499938313e-07,7.44255088114265e-10
features.17.conv.1.0,features.17,147,0.17054892370443422,0.17050119154163176,-4.773216280246073e-05,4.773216280246073e-05,4.0856389205146126e-07,3.140697785175561e-09
features.17.conv.1.0,features.17,148,0.17054892370443422,0.17024947332984164,-0.00029945037459258583,0.00029945037459258583,1.6723215878755584e-07,6.384637332712551e-10
features.17.conv.1.0,features.17,149,0.17054892370443422,0.17099932410924568,0.0004504004048114518,0.0004504004048114518,1.1136800992517237e-07,1.9953193958199833e-09
features.17.conv.1.0,features.17,150,0.17054892370443422,0.17015125091848476,-0.00039767278594946,0.00039767278594946,2.0189330030007119e-07,2.088089062768361e-09
features.17.conv.1.0,features.17,151,0.17054892370443422,0.17148817234622465,0.00093924864179043,0.00093924864179043,6.161363899082062e-07,1.2867526835713683e-09
features.17.conv.1.0,features.17,152,0.17054892370443422,0.17017619794467082,-0.00037272575976340927,0.00037272575976340927,1.6620846565729153e-07,5.570097508234007e-10
features.17.conv.1.0,features.17,153,0.17054892370443422,0.17127452735229678,0.0007256036478625605,0.0007256036478625605,2.243370147425594e-07,1.5503035522002051e-09
features.17.conv.1.0,features.17,154,0.17054892370443422,0.16968735445332853,-0.0008615692511056983,0.0008615692511056983,2.1666353688942766e-07,3.0406429804563645e-10
features.17.conv.1.0,features.17,155,0.17054892370443422,0.1703682269829246,-0.00018069672150963778,0.00018069672150963778,1.256275936611928e-07,1.4713891043072191e-10
features.17.conv.1.0,features.17,156,0.17054892370443422,0.1698375905590552,-0.0007113331453790228,0.0007113331453790228,5.256581516732695e-07,8.626928060806448e-10
features.17.conv.1.0,features.17,157,0.17054892370443422,0.170611279461316,6.235575688176564e-05,6.235575688176564e-05,7.454881512103384e-08,8.114941843495592e-10
features.17.conv.1.0,features.17,158,0.17054892370443422,0.17455739138490547,0.0040084676804712505,0.0040084676804712505,1.9821466423763925e-07,1.7990895301300822e-09
features.17.conv.1.0,features.17,159,0.17054892370443422,0.1713841449594365,0.0008352212550022664,0.0008352212550022664,1.3510627638879669e-07,2.797360537654114e-09
features.17.conv.1.0,features.17,160,0.17054892370443422,0.1698083609969621,-0.0007405627074721366,0.0007405627074721366,3.871786873332894e-07,1.262107647559407e-09
features.17.conv.1.0,features.17,161,0.17054892370443422,0.16858516813188193,-0.001963755572552295,0.001963755572552295,2.0221645513629485e-07,5.428910584970302e-10
features.17.conv.1.0,features.17,162,0.17054892370443422,0.17051650156538758,-3.2422139046639487e-05,3.2422139046639487e-05,1.8851970651212469e-07,3.7235832472948255e-10
features.17.conv.1.0,features.17,163,0.17054892370443422,0.17062895285733276,8.00291528985364e-05,8.00291528985364e-05,1.5206973102976917e-07,7.231501508719872e-10
features.17.conv.1.0,features.17,164,0.17054892370443422,0.17090335214727953,0.00035442844284530595,0.00035442844284530595,1.0590771637453145e-07,2.118564143560597e-10
features.17.conv.1.0,features.17,165,0.17054892370443422,0.16843833782071205,-0.002110585883722177,0.002110585883722177,1.9096979997357266e-07,5.165999919509723e-10
features.17.conv.1.0,features.17,166,0.17054892370443422,0.16969796054337075,-0.0008509631610634782,0.0008509631610634782,1.817384713831416e-07,5.281291307057677e-10
features.17.conv.1.0,features.17,167,0.17054892370443422,0.16944547818627123,-0.0011034455181629932,0.0011034455181629932,6.83886923980026e-07,9.435973807869755e-10
features.17.conv.1.0,features.17,168,0.17054892370443422,0.17025308725585953,-0.00029583644857469893,0.00029583644857469893,1.005172265422516e-07,2.5419547716731827e-10
features.17.conv.1.0,features.17,169,0.17054892370443422,0.17344825829926758,0.0028993345948333527,0.0028993345948333527,1.823248823029644e-07,1.955856809843226e-09
features.17.conv.1.0,features.17,170,0.17054892370443422,0.17282322563934846,0.0022743019349142357,0.0022743019349142357,2.554339459948096e-07,6.13353159928387e-10
features.17.conv.1.0,features.17,171,0.17054892370443422,0.17390807587082457,0.00335915216639035,0.00335915216639035,4.55384032704842e-08,1.4278747455243044e-09
features.17.conv.1.0,features.17,172,0.17054892370443422,0.17094393260757398,0.00039500890313975967,0.00039500890313975967,2.203202740247434e-07,1.9545966234435494e-10
features.17.conv.1.0,features.17,173,0.17054892370443422,0.17080143785705829,0.0002525141526240615,0.0002525141526240615,3.0652179816570424e-07,5.007686487701335e-10
features.17.conv.1.0,features.17,174,0.17054892370443422,0.16943733582438567,-0.001111587880048559,0.001111587880048559,1.30081829752271e-07,3.7526500396706236e-10
features.17.conv.1.0,features.17,175,0.17054892370443422,0.16963175474029674,-0.000917168964137488,0.000917168964137488,2.604126052574429e-07,2.112837779733034e-09
features.17.conv.1.0,features.17,176,0.17054892370443422,0.170278539243357,-0.0002703844610772166,0.0002703844610772166,2.6527638397055853e-07,3.2669959446063324e-10
features.17.conv.1.0,features.17,177,0.17054892370443422,0.16955882244498197,-0.0009901012594522585,0.0009901012594522585,3.321028430036677e-07,5.509264468239737e-10
features.17.conv.1.0,features.17,178,0.17054892370443422,0.17030560350487842,-0.00024332019955580764,0.00024332019955580764,1.1642406860801203e-07,3.0845297496751023e-10
features.17.conv.1.0,features.17,179,0.17054892370443422,0.17091983402420619,0.000370910319771961,0.000370910319771961,1.1460149096365059e-07,2.6294871835474964e-10
features.17.conv.1.0,features.17,180,0.17054892370443422,0.16988155473453417,-0.0006673689699000507,0.0006673689699000507,1.1303939828621878e-07,1.4659811559125655e-10
features.17.conv.1.0,features.17,181,0.17054892370443422,0.1701183609078169,-0.0004305627966173231,0.0004305627966173231,3.345533627907571e-07,1.826643808433559e-09
features.17.conv.1.0,features.17,182,0.17054892370443422,0.1701517027745254,-0.0003972209299088203,0.0003972209299088203,8.444059318435394e-08,8.60133367308613e-10
features.17.conv.1.0,features.17,183,0.17054892370443422,0.17004619796772283,-0.0005027257367113958,0.0005027257367113958,2.906743361563713e-07,9.51685851652284e-10
features.17.conv.1.0,features.17,184,0.17054892370443422,0.1697108417433172,-0.0008380819611170376,0.0008380819611170376,1.3449704283630126e-07,1.1805365799505418e-10
features.17.conv.1.0,features.17,185,0.17054892370443422,0.1706635663766218,0.00011464267218758151,0.00011464267218758151,9.679125412276336e-08,5.31063963638001e-10
features.17.conv.1.0,features.17,186,0.17054892370443422,0.173659017679964,0.0031100939755297763,0.0031100939755297763,1.49293214235513e-07,6.533874691294628e-10
features.17.conv.1.0,features.17,187,0.17054892370443422,0.1743046795953329,0.0037557558908986877,0.0037557558908986877,3.585739705158631e-07,1.1219358914127395e-09
features.17.conv.1.0,features.17,188,0.17054892370443422,0.17001131479845957,-0.0005376089059746514,0.0005376089059746514,1.5380675222331774e-07,4.012870896685783e-09
features.17.conv.1.0,features.17,189,0.17054892370443422,0.16998846327728317,-0.0005604604271510494,0.0005604604271510494,9.361686892361833e-08,3.504577530955011e-10
features.17.conv.1.0,features.17,190,0.17054892370443422,0.1686956786956774,-0.001853245008756832,0.001853245008756832,5.780837000202155e-07,2.344493349459853e-09
features.17.conv.1.0,features.17,191,0.17054892370443422,0.17066516643533,0.00011624273089577697,0.00011624273089577697,9.217673380135238e-08,1.9609087270611167e-10
features.17.conv.1.0,features.17,192,0.17054892370443422,0.17141285625636757,0.0008639325519333441,0.0008639325519333441,1.9488112457111129e-07,1.5436903352816778e-09
features.17.conv.1.0,features.17,193,0.17054892370443422,0.16923702923685294,-0.0013118944675812871,0.0013118944675812871,3.954876603984303e-07,2.70991783180019e-09
features.17.conv.1.0,features.17,194,0.17054892370443422,0.17047496370833373,-7.39599961004922e-05,7.39599961004922e-05,1.0377132753092157e-07,2.1604875180547542e-10
features.17.conv.1.0,features.17,195,0.17054892370443422,0.16978325067385977,-0.0007656730305744541,0.0007656730305744541,1.699145428801785e-07,1.3300043566477624e-09
features.17.conv.1.0,features.17,196,0.17054892370443422,0.17649397085219665,0.005945047147762422,0.005945047147762422,1.2800789761513442e-07,1.936361890275684e-09
features.17.conv.1.0,features.17,197,0.17054892370443422,0.1709222808844616,0.0003733571800273727,0.0003733571800273727,2.7337552666040213e-08,3.979459851921607e-10
features.17.conv.1.0,features.17,198,0.17054892370443422,0.17056021447717234,1.1290772738120625e-05,1.1290772738120625e-05,9.756799812521423e-08,3.9436456877872667e-10
features.17.conv.1.0,features.17,199,0.17054892370443422,0.17074089703292178,0.00019197332848755466,0.00019197332848755466,4.392266532704525e-07,1.866592727606253e-09
features.17.conv.1.0,features.17,200,0.17054892370443422,0.1705756851400203,2.676143558608124e-05,2.676143558608124e-05,1.1834558932832807e-07,1.8693541853354034e-10
features.17.conv.1.0,features.17,201,0.17054892370443422,0.16985974320593966,-0.0006891804984945626,0.0006891804984945626,8.696037667732527e-08,9.895705088691642e-11
features.17.conv.1.0,features.17,202,0.17054892370443422,0.17384668170599102,0.003297758001556794,0.003297758001556794,8.268235518471556e-08,5.2127838122417725e-09
features.17.conv.1.0,features.17,203,0.17054892370443422,0.17086421934515048,0.00031529564071625105,0.00031529564071625105,2.2129202648102367e-07,7.335473201086629e-10
features.17.conv.1.0,features.17,204,0.17054892370443422,0.17084613543994878,0.0002972117355145576,0.0002972117355145576,1.745660966889773e-07,2.064331275364317e-10
features.17.conv.1.0,features.17,205,0.17054892370443422,0.1709609743436909,0.0004120506392566725,0.0004120506392566725,7.573029137120103e-08,8.01319829935032e-10
features.17.conv.1.0,features.17,206,0.17054892370443422,0.16967212653890087,-0.0008767971655333495,0.0008767971655333495,4.432709772572707e-07,6.94974702786233e-10
features.17.conv.1.0,features.17,207,0.17054892370443422,0.1704829082399497,-6.601546448453677e-05,6.601546448453677e-05,1.4289460636973672e-07,2.3469654344965285e-10
features.17.conv.1.0,features.17,208,0.17054892370443422,0.17094395474339705,0.0003950310389628231,0.0003950310389628231,1.5216805593354368e-07,1.2377147987074901e-09
features.17.conv.1.0,features.17,209,0.17054892370443422,0.170552398104653,3.4744002187780954e-06,3.4744002187780954e-06,3.730178548266849e-07,3.5073315085565326e-10
features.17.conv.1.0,features.17,210,0.17054892370443422,0.1725628002754247,0.002013876570990475,0.002013876570990475,2.509013654616865e-07,2.784133645850062e-09
features.17.conv.1.0,features.17,211,0.17054892370443422,0.16992636135153424,-0.0006225623528999802,0.0006225623528999802,1.223817776008218e-07,1.0359089697153934e-09
features.17.conv.1.0,features.17,212,0.17054892370443422,0.1703338377900294,-0.00021508591440483338,0.00021508591440483338,1.394288204892291e-07,1.4453359689636788e-10
features.17.conv.1.0,features.17,213,0.17054892370443422,0.17034526760101668,-0.0002036561034175488,0.0002036561034175488,2.7280341896585014e-07,3.1742804912360256e-10
features.17.conv.1.0,features.17,214,0.17054892370443422,0.17263274746859783,0.002083823764163606,0.002083823764163606,3.9396368833877204e-07,1.2964824838701539e-09
features.17.conv.1.0,features.17,215,0.17054892370443422,0.17068095706737457,0.00013203336294034806,0.00013203336294034806,1.034367542729342e-07,2.4693350142435117e-10
features.17.conv.1.0,features.17,216,0.17054892370443422,0.1699864413938887,-0.0005624823105455368,0.0005624823105455368,1.0423499929856916e-07,1.9220950178699958e-10
features.17.conv.1.0,features.17,217,0.17054892370443422,0.17070431850570233,0.00015539480126811056,0.00015539480126811056,1.3244093111097754e-07,1.0028953015273068e-09
features.17.conv.1.0,features.17,218,0.17054892370443422,0.1705544338522956,5.510147861376158e-06,5.510147861376158e-06,1.748713316374051e-07,8.228182163394492e-10
features.17.conv.1.0,features.17,219,0.17054892370443422,0.16971840327660548,-0.0008305204278287459,0.0008305204278287459,9.113166754559644e-08,4.2645501366345146e-10
features.17.conv.1.0,features.17,220,0.17054892370443422,0.1743674167454772,0.0038184930410429807,0.0038184930410429807,2.325310930473279e-07,4.917267773518752e-10
features.17.conv.1.0,features.17,221,0.17054892370443422,0.16899429901749416,-0.0015546246869400648,0.0015546246869400648,2.5439007345084974e-07,1.3792646191834732e-09
features.17.conv.1.0,features.17,222,0.17054892370443422,0.16979302367916616,-0.0007559000252680692,0.0007559000252680692,1.4794406411056118e-07,6.061624327480253e-10
features.17.conv.1.0,features.17,223,0.17054892370443422,0.1711445291518598,0.0005956054474255679,0.0005956054474255679,1.2090087864180532e-07,5.338737368854041e-10
features.17.conv.1.0,features.17,224,0.17054892370443422,0.1690147324899422,-0.0015341912144920256,0.0015341912144920256,3.314705168122601e-07,2.635308707366057e-10
features.17.conv.1.0,features.17,225,0.17054892370443422,0.1699233889289254,-0.0006255347755088347,0.0006255347755088347,3.549854739048897e-07,1.5891768873066423e-09
features.17.conv.1.0,features.17,226,0.17054892370443422,0.16969963694164988,-0.0008492867627843403,0.0008492867627843403,3.268731632033451e-07,2.4485296082343844e-10
features.17.conv.1.0,features.17,227,0.17054892370443422,0.16939902049584193,-0.00114990320859229,0.00114990320859229,1.2791176118298608e-07,2.866497091774667e-10
features.17.conv.1.0,features.17,228,0.17054892370443422,0.16839857825849383,-0.0021503454459403937,0.0021503454459403937,3.286263705604142e-08,6.385329522073935e-10
features.17.conv.1.0,features.17,229,0.17054892370443422,0.1704213825995798,-0.00012754110485441172,0.00012754110485441172,1.84709378459047e-07,3.262121558988973e-09
features.17.conv.1.0,features.17,230,0.17054892370443422,0.17118474537262943,0.0006358216681952022,0.0006358216681952022,2.715483162774035e-07,2.711979973923917e-09
features.17.conv.1.0,features.17,231,0.17054892370443422,0.1694471233753334,-0.001101800329100816,0.001101800329100816,1.4809729975695518e-07,3.9246488003907837e-10
features.17.conv.1.0,features.17,232,0.17054892370443422,0.1700619261013507,-0.0004869976030835166,0.0004869976030835166,1.604938830723768e-07,4.348245184054855e-10
features.17.conv.1.0,features.17,233,0.17054892370443422,0.1697790873811705,-0.0007698363232637173,0.0007698363232637173,1.5019580246189437e-07,4.5901412878968095e-10
features.17.conv.1.0,features.17,234,0.17054892370443422,0.17068857809278687,0.00013965438835264465,0.00013965438835264465,1.954243344925999e-07,7.28647260583859e-10
features.17.conv.1.0,features.17,235,0.17054892370443422,0.16984195637015814,-0.0007069673342760818,0.0007069673342760818,8.073291013488415e-08,1.134243400591206e-09
features.17.conv.1.0,features.17,236,0.17054892370443422,0.17046065568530522,-8.826801912900639e-05,8.826801912900639e-05,1.0046196763369153e-07,1.621029213638714e-10
features.17.conv.1.0,features.17,237,0.17054892370443422,0.1702102112458285,-0.00033871245860572774,0.00033871245860572774,2.2849718561701598e-07,3.968409836851983e-10
features.17.conv.1.0,features.17,238,0.17054892370443422,0.1698209017682779,-0.0007280219361563145,0.0007280219361563145,2.6645696493687865e-07,1.3087242123344112e-09
features.17.conv.1.0,features.17,239,0.17054892370443422,0.170387620776787,-0.0001613029276472111,0.0001613029276472111,1.450753757126222e-07,1.6177148856599819e-10
features.17.conv.1.0,features.17,240,0.17054892370443422,0.17319275362094033,0.0026438299165061074,0.0026438299165061074,4.145193486237986e-07,2.8290812886799803e-09
features.17.conv.1.0,features.17,241,0.17054892370443422,0.17065897582932596,0.00011005212489173521,0.00011005212489173521,1.0997075605700957e-07,1.4145039167745566e-09
features.17.conv.1.0,features.17,242,0.17054892370443422,0.1687947256445487,-0.0017541980598855256,0.0017541980598855256,2.4190393332901294e-07,3.0497252917482953e-09
features.17.conv.1.0,features.17,243,0.17054892370443422,0.16898012278506305,-0.0015688009193711716,0.0015688009193711716,2.7151656922796974e-07,5.911144143611047e-10
features.17.conv.1.0,features.17,244,0.17054892370443422,0.17051130075666707,-3.7622947767157466e-05,3.7622947767157466e-05,2.558112441874983e-07,3.801953404880543e-10
features.17.conv.1.0,features.17,245,0.17054892370443422,0.1743272497451677,0.0037783260407334707,0.0037783260407334707,1.921872154753146e-07,3.0311205490018973e-09
features.17.conv.1.0,features.17,246,0.17054892370443422,0.17085198748161223,0.0003030637771780087,0.0003030637771780087,2.2737644655990155e-07,4.211747200999483e-10
features.17.conv.1.0,features.17,247,0.17054892370443422,0.17006254385529126,-0.0004863798491429594,0.0004863798491429594,2.8374657290441974e-07,1.198538351898648e-09
features.17.conv.1.0,features.17,248,0.17054892370443422,0.1703498783456058,-0.00019904535882842023,0.00019904535882842023,2.2381584585673409e-07,1.296756660384979e-09
features.17.conv.1.0,features.17,249,0.17054892370443422,0.16960666200563082,-0.0009422616988034038,0.0009422616988034038,8.098710964077327e-07,4.555094149094607e-10
features.17.conv.1.0,features.17,250,0.17054892370443422,0.1699950948063596,-0.0005538288980746209,0.0005538288980746209,1.0407482164964676e-07,3.6319492899283823e-10
