score_name,activation_metric,num_points,pearson,pearson_p,spearman,spearman_p
importance_score,activation_gap,17134,-0.0026167116148687547,0.7319783674643361,-0.4155427674929855,0.0
importance_score,gap_y0,17134,-0.0026643115719968994,0.7272955361370969,-0.4024045422687884,0.0
importance_score,gap_y1,17134,-0.0025435555155800694,0.7391948265878068,-0.39480542642092376,0.0
importance_score,mean_gradient,17134,-0.003013168772479922,0.6932956431674834,0.32568402746778147,0.0
importance_score,phi,17134,-0.00021991871196138488,0.9770363998686643,-0.19174893276919466,1.3863778636554348e-141
