layer,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,phi,perf
features.16.conv.1.0,22,0.22893262511892457,0.2298100611446154,0.0008774360256908476,0.0008774360256908476,1.743630804185159e-07,6.4726539683590545e-09
features.16.conv.1.0,23,0.22893262511892457,0.2258976878812532,-0.00303493723767137,0.00303493723767137,1.6423093995854288e-08,5.069704211990711e-09
features.16.conv.1.0,24,0.22893262511892457,0.22861828953898372,-0.00031433557994084427,0.00031433557994084427,1.4940906112315133e-07,7.665970969128466e-09
features.16.conv.1.0,25,0.22893262511892457,0.22847269977982282,-0.0004599253391017466,0.0004599253391017466,1.0162005992242484e-07,9.81701608893104e-10
features.16.conv.1.0,26,0.22893262511892457,0.22120541050641887,-0.007727214612505695,0.007727214612505695,1.5559680832666345e-07,1.1553999978985985e-09
features.16.conv.1.0,27,0.22893262511892457,0.21180138767698042,-0.01713123744194414,0.01713123744194414,4.837917231270694e-07,2.366485229998716e-09
features.16.conv.1.0,28,0.22893262511892457,0.22932452013344928,0.000391895014524718,0.000391895014524718,2.537797172408318e-07,4.6183079582817754e-09
features.16.conv.1.0,29,0.22893262511892457,0.22946482668572654,0.0005322015668019764,0.0005322015668019764,5.0770122328458456e-08,5.585886420078623e-09
features.16.conv.1.0,30,0.22893262511892457,0.23016565318702836,0.0012330280681037975,0.0012330280681037975,1.7225312376467627e-07,1.5074894665900729e-09
features.16.conv.1.0,31,0.22893262511892457,0.22916494654990427,0.00023232143097970392,0.00023232143097970392,6.380056447596871e-07,1.4905840117762637e-08
features.16.conv.1.0,32,0.22893262511892457,0.2294312719616361,0.0004986468427115309,0.0004986468427115309,3.049670738164423e-08,5.183091733584888e-09
features.16.conv.1.0,33,0.22893262511892457,0.22893262511892457,0.0,0.0,7.266777402037405e-09,2.3067726548364753e-11
features.16.conv.1.0,34,0.22893262511892457,0.22911698324671106,0.00018435812778649918,0.00018435812778649918,1.9960479491487604e-08,9.349213847542615e-09
features.16.conv.1.0,35,0.22893262511892457,0.22878523250907049,-0.0001473926098540801,0.0001473926098540801,1.8593747652673187e-09,4.5226895145633605e-11
features.16.conv.1.0,36,0.22893262511892457,0.2293991158729938,0.00046649075406923757,0.00046649075406923757,1.5811815856636713e-08,1.6941019420624315e-10
features.16.conv.1.0,37,0.22893262511892457,0.2294562250878798,0.0005235999689552351,0.0005235999689552351,1.1141867162223207e-07,1.4446572826898318e-09
features.16.conv.1.0,38,0.22893262511892457,0.2299195156829605,0.000986890564035947,0.000986890564035947,1.2170018770518709e-08,5.084332510563172e-09
features.16.conv.1.0,39,0.22893262511892457,0.22952707768174246,0.0005944525628178987,0.0005944525628178987,1.7231903370884538e-07,2.9590372374599383e-09
features.16.conv.1.0,40,0.22893262511892457,0.22844556591318302,-0.0004870592057415468,0.0004870592057415468,6.303250899009072e-08,4.263053521302851e-10
features.16.conv.1.0,41,0.22893262511892457,0.22738972232457472,-0.0015429027943498486,0.0015429027943498486,1.6300054994644597e-07,9.425478175728585e-10
features.16.conv.1.0,42,0.22893262511892457,0.22948631866810065,0.0005536935491760875,0.0005536935491760875,5.5438150070585834e-08,2.6134594488524954e-10
features.16.conv.1.0,43,0.22893262511892457,0.22880027996275729,-0.0001323451561672795,0.0001323451561672795,7.189774553495454e-09,1.6583125150848588e-10
features.16.conv.1.0,44,0.22893262511892457,0.22949622434065753,0.0005635992217329633,0.0005635992217329633,5.265102132057109e-08,4.494362937368379e-10
features.16.conv.1.0,45,0.22893262511892457,0.22846099258372551,-0.00047163253519905135,0.00047163253519905135,1.9970810782865556e-08,4.6435155720558896e-10
features.16.conv.1.0,46,0.22893262511892457,0.22912928377952932,0.0001966586606047538,0.0001966586606047538,1.1034846636448492e-07,2.713792746078525e-09
features.16.conv.1.0,47,0.22893262511892457,0.22827431577480115,-0.00065830934412342,0.00065830934412342,1.9179682908543327e-07,9.13996600626632e-10
features.16.conv.1.0,48,0.22893262511892457,0.23131180419509031,0.0023791790761657494,0.0023791790761657494,2.533552958539076e-07,1.0256180349443866e-09
features.16.conv.1.0,49,0.22893262511892457,0.22869082542441224,-0.00024179969451232353,0.00024179969451232353,3.41622943267339e-08,1.1964046420231966e-10
features.16.conv.1.0,50,0.22893262511892457,0.23835852213615838,0.009425897017233814,0.009425897017233814,2.1072990818993276e-07,5.663789437448941e-10
features.16.conv.1.0,51,0.22893262511892457,0.22907149015219616,0.00013886503327159572,0.00013886503327159572,1.1778109154647609e-07,1.5886764126449293e-10
features.16.conv.1.0,52,0.22893262511892457,0.23419653449754962,0.005263909378625059,0.005263909378625059,1.271873912855881e-07,1.758038048471633e-09
features.16.conv.1.0,53,0.22893262511892457,0.22838575531529154,-0.0005468698036330266,0.0005468698036330266,3.06651145365322e-07,1.022728290944741e-10
features.16.conv.1.0,54,0.22893262511892457,0.22878110881938032,-0.00015151629954424095,0.00015151629954424095,1.173952099975395e-07,4.987722457272525e-10
features.16.conv.1.0,55,0.22893262511892457,0.23012873320695904,0.0011961080880344699,0.0011961080880344699,2.182218139523684e-08,4.378160056717206e-09
features.16.conv.1.0,56,0.22893262511892457,0.22777701505965092,-0.001155610059273643,0.001155610059273643,2.536082810422613e-08,1.990359699277633e-08
features.16.conv.1.0,57,0.22893262511892457,0.22841404869912474,-0.0005185764197998266,0.0005185764197998266,2.5917890411619737e-07,2.445399160944106e-10
features.16.conv.1.0,58,0.22893262511892457,0.22781507038923074,-0.001117554729693826,0.001117554729693826,2.606069244848186e-07,1.0040128728405762e-08
features.16.conv.1.0,59,0.22893262511892457,0.22629351433222927,-0.0026391107866952923,0.0026391107866952923,5.6723969521499384e-08,2.2987407533037185e-09
features.16.conv.1.0,60,0.22893262511892457,0.22957082140735477,0.0006381962884302039,0.0006381962884302039,1.0626448698758395e-07,1.015093342715545e-09
features.16.conv.1.0,61,0.22893262511892457,0.22982780998130772,0.0008951848623831582,0.0008951848623831582,5.618418086328347e-08,3.5575509205187927e-09
features.16.conv.1.0,62,0.22893262511892457,0.22957221871565012,0.0006395935967255517,0.0006395935967255517,8.534678386240557e-08,2.385787567504849e-09
features.16.conv.1.0,63,0.22893262511892457,0.2285213019576,-0.00041132316132455604,0.00041132316132455604,6.043309497272276e-08,1.0427494423481676e-09
features.16.conv.1.0,64,0.22893262511892457,0.22818514071629248,-0.000747484402632087,0.000747484402632087,3.6557415228344325e-07,5.006240755278668e-09
features.16.conv.1.0,65,0.22893262511892457,0.22583143275467432,-0.0031011923642502437,0.0031011923642502437,1.4549337734592882e-08,7.617796171643931e-09
features.16.conv.1.0,66,0.22893262511892457,0.22914703128906888,0.00021440617014431562,0.00021440617014431562,6.549304742975437e-08,8.02648725262145e-10
features.16.conv.1.0,67,0.22893262511892457,0.22733649552326513,-0.0015961295956594401,0.0015961295956594401,1.6714849948584742e-07,3.528449199485806e-10
features.16.conv.1.0,68,0.22893262511892457,0.23806706095028426,0.0091344358313597,0.0091344358313597,2.069656801495512e-07,4.028929689869898e-10
features.16.conv.1.0,69,0.22893262511892457,0.23125737582373607,0.0023247507048115013,0.0023247507048115013,2.6245592721352295e-07,4.1287828711489283e-10
features.16.conv.1.0,70,0.22893262511892457,0.22437368779791805,-0.004558937321006512,0.004558937321006512,5.181605047255289e-07,1.3362897455237999e-09
features.16.conv.1.0,71,0.22893262511892457,0.22980223851995374,0.0008696134010291734,0.0008696134010291734,3.894750832955651e-08,1.4160660199991071e-08
features.16.conv.1.0,72,0.22893262511892457,0.23083090535836476,0.001898280239440192,0.001898280239440192,4.3075689859506383e-07,7.871223672850647e-10
features.16.conv.1.0,73,0.22893262511892457,0.22931217273561527,0.00037954761669070636,0.00037954761669070636,7.862735884600625e-08,9.148737878383884e-10
features.16.conv.1.0,74,0.22893262511892457,0.22958444655435686,0.0006518214354322982,0.0006518214354322982,6.502765614868622e-08,3.2449749554075424e-09
features.16.conv.1.0,75,0.22893262511892457,0.23041209588668762,0.001479470767763058,0.001479470767763058,1.3333439596863172e-07,4.2491971052882604e-10
features.16.conv.1.0,76,0.22893262511892457,0.22920451972081055,0.00027189460188598025,0.00027189460188598025,1.2214009359468037e-07,3.456164798798511e-10
features.16.conv.1.0,77,0.22893262511892457,0.23100221063995,0.00206958552102543,0.00206958552102543,9.71937339500073e-08,2.962805334405516e-09
features.16.conv.1.0,78,0.22893262511892457,0.22668029074041424,-0.002252334378510329,0.002252334378510329,2.8768621973540576e-07,2.4451880520359737e-09
features.16.conv.1.0,79,0.22893262511892457,0.22815348207648037,-0.000779143042444197,0.000779143042444197,4.311741008677927e-08,1.6840924488281672e-10
features.16.conv.1.0,80,0.22893262511892457,0.22893262511892457,0.0,0.0,0.0,0.0
features.16.conv.1.0,81,0.22893262511892457,0.22863783989921646,-0.0002947852197081047,0.0002947852197081047,3.560256445211962e-08,1.6593609819537392e-10
features.16.conv.1.0,82,0.22893262511892457,0.2294394943426272,0.0005068692237026329,0.0005068692237026329,2.4507528451067628e-08,7.578405125663323e-10
features.16.conv.1.0,83,0.22893262511892457,0.22893852533376585,5.900214841286777e-06,5.900214841286777e-06,8.483962687932944e-08,3.0719853327809687e-09
features.16.conv.1.0,84,0.22893262511892457,0.2343157751493242,0.0053831500303996305,0.0053831500303996305,2.2990799664057704e-07,1.7524295903292852e-10
features.16.conv.1.0,85,0.22893262511892457,0.22880812312689272,-0.00012450199203184464,0.00012450199203184464,5.040349648766096e-08,9.919843835248798e-10
features.16.conv.1.0,86,0.22893262511892457,0.22904207965726966,0.00010945453834509955,0.00010945453834509955,2.50679281776911e-08,6.120345896754031e-10
features.16.conv.1.0,87,0.22893262511892457,0.22841108765839088,-0.0005215374605336831,0.0005215374605336831,2.6187169765989893e-08,3.060427744561167e-10
features.16.conv.1.0,88,0.22893262511892457,0.23026370705202032,0.0013310819330957513,0.0013310819330957513,2.363889279877185e-07,9.081841390035095e-10
features.16.conv.1.0,89,0.22893262511892457,0.22974240738258847,0.0008097822636639052,0.0008097822636639052,1.2991098863324169e-08,5.065764696610131e-09
features.16.conv.1.0,90,0.22893262511892457,0.2290314374176279,9.881229870334352e-05,9.881229870334352e-05,1.2353029887890443e-07,4.137029330220088e-10
features.16.conv.1.0,91,0.22893262511892457,0.23243310109656223,0.003500475977637668,0.003500475977637668,3.3532322163409845e-07,1.9116477290026523e-09
features.16.conv.1.0,92,0.22893262511892457,0.22825108932012717,-0.0006815357987974002,0.0006815357987974002,7.002521584809074e-08,3.110586677124161e-09
features.16.conv.1.0,93,0.22893262511892457,0.22585288052633817,-0.003079744592586392,0.003079744592586392,2.002300760750586e-07,2.3215168676316011e-10
features.16.conv.1.0,94,0.22893262511892457,0.2391866430882236,0.010254017969299034,0.010254017969299034,2.255900142245082e-07,1.3477079452428598e-09
features.16.conv.1.0,95,0.22893262511892457,0.22822369579575907,-0.0007089293231654914,0.0007089293231654914,6.110700923045442e-08,5.5671360854603336e-09
features.16.conv.1.0,96,0.22893262511892457,0.2294562250878798,0.0005235999689552351,0.0005235999689552351,1.6184483797587745e-07,2.9469189311015498e-09
features.16.conv.1.0,97,0.22893262511892457,0.2285694495701046,-0.00036317554881995506,0.00036317554881995506,1.602780486109623e-07,1.3808483245725256e-09
features.16.conv.1.0,98,0.22893262511892457,0.22932245629787507,0.00038983117895050046,0.00038983117895050046,4.895139937843851e-08,8.092849723695394e-10
features.16.conv.1.0,99,0.22893262511892457,0.22606443859810113,-0.0028681865208234347,0.0028681865208234347,1.1501461472107621e-07,3.6209730769343196e-09
features.16.conv.1.0,100,0.22893262511892457,0.23747535879334686,0.008542733674422293,0.008542733674422293,2.230320319540624e-07,3.3486408090865893e-10
features.16.conv.1.0,101,0.22893262511892457,0.2374740298634447,0.008541404744520142,0.008541404744520142,3.743537320133328e-07,4.71360728226955e-09
features.16.conv.1.0,102,0.22893262511892457,0.23649332549752053,0.007560700378595964,0.007560700378595964,1.8471726548341394e-07,2.4060772818579323e-10
features.16.conv.1.0,103,0.22893262511892457,0.23033205051611635,0.0013994253971917892,0.0013994253971917892,1.9555800179205107e-07,2.2657320464247732e-10
features.16.conv.1.0,104,0.22893262511892457,0.2275884890314639,-0.0013441360874606734,0.0013441360874606734,2.398117260327126e-07,6.026240062517729e-10
features.16.conv.1.0,105,0.22893262511892457,0.22807310435406922,-0.0008595207648553482,0.0008595207648553482,8.918662786072673e-08,3.775040280373787e-10
features.16.conv.1.0,106,0.22893262511892457,0.22424638689256604,-0.0046862382263585245,0.0046862382263585245,2.895678505865362e-07,1.91863036569373e-09
features.16.conv.1.0,107,0.22893262511892457,0.22985389943096568,0.0009212743120411149,0.0009212743120411149,7.355406239639706e-08,3.097921030814632e-09
features.16.conv.1.0,108,0.22893262511892457,0.22851665762530032,-0.0004159674936242419,0.0004159674936242419,3.1725875260235625e-08,5.016115522948894e-09
features.16.conv.1.0,109,0.22893262511892457,0.2288498056712363,-8.281944768825933e-05,8.281944768825933e-05,5.188017837554071e-08,1.2207480581949426e-09
features.16.conv.1.0,110,0.22893262511892457,0.22895563529587415,2.301017694958385e-05,2.301017694958385e-05,1.097016593121225e-07,6.882963643484175e-10
features.16.conv.1.0,111,0.22893262511892457,0.22924300343331833,0.00031037831439376107,0.00031037831439376107,2.6973214062309125e-07,1.118796166821312e-09
features.16.conv.1.0,112,0.22893262511892457,0.22958894946090277,0.0006563243419782094,0.0006563243419782094,6.804993546438709e-08,3.539714354960921e-10
features.16.conv.1.0,113,0.22893262511892457,0.22927937644523616,0.0003467513263115951,0.0003467513263115951,4.1763197344835135e-08,8.435622755875727e-10
features.16.conv.1.0,114,0.22893262511892457,0.22541645405737115,-0.0035161710615534136,0.0035161710615534136,1.55753710373574e-07,9.27547816331753e-09
features.16.conv.1.0,115,0.22893262511892457,0.23031911110871406,0.0013864859897894932,0.0013864859897894932,2.0262515931790404e-07,2.9701693549100128e-08
features.16.conv.1.0,116,0.22893262511892457,0.22674246771516593,-0.0021901574037586358,0.0021901574037586358,3.451963337397501e-08,1.0893411506174289e-08
features.16.conv.1.0,117,0.22893262511892457,0.22718538343896583,-0.0017472416799587387,0.0017472416799587387,3.520868574469205e-08,1.597469889702552e-08
features.16.conv.1.0,118,0.22893262511892457,0.23000655338107698,0.0010739282621524127,0.0010739282621524127,2.037382955677458e-07,3.277298654680294e-09
features.16.conv.1.0,119,0.22893262511892457,0.22893262511892457,0.0,0.0,5.185669671448068e-09,1.0661593136118697e-11
features.16.conv.1.0,120,0.22893262511892457,0.22771270288236622,-0.0012199222365583406,0.0012199222365583406,1.4939298864646844e-07,1.3198120374369182e-10
features.16.conv.1.0,121,0.22893262511892457,0.228769261524682,-0.00016336359424257152,0.00016336359424257152,2.4754990946007638e-08,1.90367255292756e-09
features.16.conv.1.0,122,0.22893262511892457,0.23056382630609723,0.001631201187172665,0.001631201187172665,1.958519391109803e-07,1.6301139327268288e-09
features.16.conv.1.0,123,0.22893262511892457,0.22844632434689438,-0.00048630077203018485,0.00048630077203018485,1.2745386079870968e-08,1.5504911243802155e-10
features.16.conv.1.0,124,0.22893262511892457,0.22896347846000953,3.085334108496318e-05,3.085334108496318e-05,1.1846764458312009e-08,2.4729045478011358e-09
features.16.conv.1.0,125,0.22893262511892457,0.2286125088832698,-0.0003201162356547549,0.0003201162356547549,8.341871904349318e-08,2.022803036183518e-09
features.16.conv.1.0,126,0.22893262511892457,0.23713410493698162,0.00820147981805705,0.00820147981805705,6.994049783770606e-08,2.72463634987119e-10
features.16.conv.1.0,127,0.22893262511892457,0.22895335999474006,2.0734875815497933e-05,2.0734875815497933e-05,1.834937357614308e-08,4.740902781463774e-09
features.16.conv.1.0,128,0.22893262511892457,0.22797775402994186,-0.0009548710889827061,0.0009548710889827061,1.4945140947020263e-07,6.344203384855973e-09
features.16.conv.1.0,129,0.22893262511892457,0.23265024109558252,0.0037176159766579564,0.0037176159766579564,1.3975376589314692e-07,1.2353201128689761e-08
features.16.conv.1.0,130,0.22893262511892457,0.2347720939563334,0.005839468837408823,0.005839468837408823,1.559048712351796e-07,6.322810053305261e-10
features.16.conv.1.0,131,0.22893262511892457,0.22862073126426094,-0.0003118938546636252,0.0003118938546636252,2.5766681233108102e-08,5.173515504885984e-10
features.16.conv.1.0,132,0.22893262511892457,0.20361927013843809,-0.02531335498048648,0.02531335498048648,3.5244372043052863e-07,7.64812924103353e-09
features.16.conv.1.0,133,0.22893262511892457,0.23028257167265317,0.0013499465537286093,0.0013499465537286093,3.521128633110493e-08,2.7394588819618093e-09
features.16.conv.1.0,134,0.22893262511892457,0.2294687112571621,0.0005360861382375237,0.0005360861382375237,7.394143608507875e-08,4.80847450745614e-09
features.16.conv.1.0,135,0.22893262511892457,0.22860656180341277,-0.0003260633155117987,0.0003260633155117987,6.998347856779219e-08,1.6504218824930916e-10
features.16.conv.1.0,136,0.22893262511892457,0.2240747386402787,-0.004857886478645879,0.004857886478645879,8.847837307257578e-08,3.628225719864986e-09
features.16.conv.1.0,137,0.22893262511892457,0.22885532666922184,-7.729844970272293e-05,7.729844970272293e-05,3.227309619546759e-08,5.940923308855872e-10
features.16.conv.1.0,138,0.22893262511892457,0.23898447353142,0.010051848412495429,0.010051848412495429,4.288072545932664e-07,1.063710564075393e-09
features.16.conv.1.0,139,0.22893262511892457,0.22861727144754407,-0.0003153536713804972,0.0003153536713804972,5.384191226198709e-08,6.403165775381581e-10
features.16.conv.1.0,140,0.22893262511892457,0.22880065917961295,-0.00013196593931161238,0.00013196593931161238,2.2136230626301767e-08,6.12842276925818e-11
features.16.conv.1.0,141,0.22893262511892457,0.2291546147954759,0.0002219896765513485,0.0002219896765513485,7.27159630287133e-08,7.566192672392447e-10
features.16.conv.1.0,142,0.22893262511892457,0.23040187972891732,0.001469254609992754,0.001469254609992754,1.381722398718921e-07,4.504585315867615e-10
features.16.conv.1.0,143,0.22893262511892457,0.23339708266116138,0.004464457542236816,0.004464457542236816,1.3682799249181699e-07,1.7195493640098647e-10
features.16.conv.1.0,144,0.22893262511892457,0.2262597945111484,-0.0026728306077761776,0.0026728306077761776,2.095147095815264e-07,2.2048590730960882e-10
features.16.conv.1.0,145,0.22893262511892457,0.23141467277899433,0.002482047660069764,0.002482047660069764,1.9936093664796317e-08,4.076113224726896e-09
features.16.conv.1.0,146,0.22893262511892457,0.22976339845010937,0.0008307733311848087,0.0008307733311848087,1.9372593840216723e-07,1.4078691545904576e-09
features.16.conv.1.0,147,0.22893262511892457,0.22547455767347135,-0.003458067445453211,0.003458067445453211,1.0041863163223752e-07,3.075394383600383e-10
features.16.conv.1.0,148,0.22893262511892457,0.2181531308051593,-0.010779494313765264,0.010779494313765264,2.2226620899346017e-07,2.168960566706346e-09
features.16.conv.1.0,149,0.22893262511892457,0.22861509070714797,-0.00031753441177659325,0.00031753441177659325,7.377648358897204e-08,5.0522248606910125e-09
features.16.conv.1.0,150,0.22893262511892457,0.2275483198695312,-0.0013843052493933694,0.0013843052493933694,4.087516458639584e-08,4.2561662527695887e-10
features.16.conv.1.0,151,0.22893262511892457,0.22904478104027512,0.00011215592135055408,0.00011215592135055408,1.4000593751006818e-07,1.9653063898505962e-11
features.16.conv.1.0,152,0.22893262511892457,0.228064715548935,-0.0008679095699895556,0.0008679095699895556,4.316946800031474e-08,1.3499772411051936e-09
features.16.conv.1.0,153,0.22893262511892457,0.22905712711095647,0.00012450199203190015,0.00012450199203190015,2.635919749138793e-08,1.306749486396086e-09
features.16.conv.1.0,154,0.22893262511892457,0.2269000051158315,-0.0020326200030930663,0.0020326200030930663,1.4170088036280504e-07,3.389273028897577e-10
features.16.conv.1.0,155,0.22893262511892457,0.22206723686041965,-0.006865388258504912,0.006865388258504912,1.7281358566378913e-07,4.2939923838858363e-10
features.16.conv.1.0,156,0.22893262511892457,0.22827246307052668,-0.0006601620483978887,0.0006601620483978887,2.1565844576798554e-07,3.235777201737733e-10
features.16.conv.1.0,157,0.22893262511892457,0.23179308141796523,0.0028604562990406646,0.0028604562990406646,9.282911150876316e-08,2.6362570459959045e-10
features.16.conv.1.0,158,0.22893262511892457,0.23078219239609404,0.0018495672771694782,0.0018495672771694782,2.6923632390207786e-07,1.0473473643912712e-08
features.16.conv.1.0,159,0.22893262511892457,0.22940695903712918,0.0004743339182046169,0.0004743339182046169,1.0192714228196564e-08,7.17993775545267e-10
features.16.conv.1.0,160,0.22893262511892457,0.23227626266904597,0.0033436375501214033,0.0033436375501214033,1.1069776917338459e-07,1.6306755945549867e-10
features.16.conv.1.0,161,0.22893262511892457,0.22890459271997246,-2.8032398952104742e-05,2.8032398952104742e-05,9.558250013697034e-08,2.3747379618299647e-09
features.16.conv.1.0,162,0.22893262511892457,0.22896466297559237,3.203785666780479e-05,3.203785666780479e-05,1.7777429661691713e-07,6.800541796359028e-10
features.16.conv.1.0,163,0.22893262511892457,0.22680225910073645,-0.0021303660181881123,0.0021303660181881123,1.9482877178234048e-07,3.2396532678724554e-10
features.16.conv.1.0,164,0.22893262511892457,0.22962814474210608,0.000695519623181512,0.000695519623181512,2.712989655151432e-08,5.5497060280629285e-09
features.16.conv.1.0,165,0.22893262511892457,0.22397474002138237,-0.004957885097542192,0.004957885097542192,2.2851129699574813e-07,5.973248007329346e-10
features.16.conv.1.0,166,0.22893262511892457,0.228781393475498,-0.0001512316434265637,0.0001512316434265637,9.78046301725044e-08,1.1451961157149526e-08
features.16.conv.1.0,167,0.22893262511892457,0.22671400923434237,-0.0022186158845821924,0.0022186158845821924,3.4621859867911553e-07,1.3724234193546181e-08
features.16.conv.1.0,168,0.22893262511892457,0.22895632103547398,2.3695916549409946e-05,2.3695916549409946e-05,2.96049762482653e-07,3.3905026008973493e-10
features.16.conv.1.0,169,0.22893262511892457,0.22973916168573694,0.0008065365668123714,0.0008065365668123714,6.002469632448992e-08,4.055691338322731e-10
features.16.conv.1.0,170,0.22893262511892457,0.23043133576170688,0.0014987106427823138,0.0014987106427823138,1.4657513247584575e-07,2.2837547131171476e-10
features.16.conv.1.0,171,0.22893262511892457,0.23140488666556475,0.002472261546640181,0.002472261546640181,2.5031809514075576e-07,5.411804337995818e-10
features.16.conv.1.0,172,0.22893262511892457,0.23448205424643764,0.005549429127513078,0.005549429127513078,2.425055072308169e-07,1.3381627361752635e-08
features.16.conv.1.0,173,0.22893262511892457,0.23526197410420774,0.006329348985283173,0.006329348985283173,4.819838181902014e-07,8.173025589641725e-10
features.16.conv.1.0,174,0.22893262511892457,0.23344314722577067,0.004510522106846104,0.004510522106846104,3.472440255336551e-07,4.048223978259102e-09
features.16.conv.1.0,175,0.22893262511892457,0.2292131681836731,0.0002805430647485341,0.0002805430647485341,1.0117418014488067e-07,5.576588524291992e-09
features.16.conv.1.0,176,0.22893262511892457,0.226756950315533,-0.002175674803391564,0.002175674803391564,4.2522724896798536e-08,2.938717491574039e-09
features.16.conv.1.0,177,0.22893262511892457,0.22412435793559185,-0.004808267183332715,0.004808267183332715,5.095020583212317e-07,1.2916074876301309e-09
features.16.conv.1.0,178,0.22893262511892457,0.232928225530232,0.003995600411307448,0.003995600411307448,1.5277707632321835e-07,7.23074711217464e-10
features.16.conv.1.0,179,0.22893262511892457,0.2265106932523378,-0.002421931866586763,0.002421931866586763,6.871962554555466e-09,1.6624467358283823e-09
features.16.conv.1.0,180,0.22893262511892457,0.2238034592417401,-0.005129165877184455,0.005129165877184455,8.240992599439778e-08,7.022892489771948e-09
features.16.conv.1.0,181,0.22893262511892457,0.225963514290644,-0.0029691108282805523,0.0029691108282805523,5.3708735237023575e-08,3.34507777033366e-09
features.16.conv.1.0,182,0.22893262511892457,0.2279339341252062,-0.0009986909937183541,0.0009986909937183541,9.471940387584254e-08,3.841599482967695e-09
features.16.conv.1.0,183,0.22893262511892457,0.23295603636183773,0.004023411242913166,0.004023411242913166,1.0091554969449135e-07,6.195462476377145e-10
features.16.conv.1.0,184,0.22893262511892457,0.2239960634217542,-0.004936561697170355,0.004936561697170355,4.1525098026795604e-07,4.4923162412224826e-10
features.16.conv.1.0,185,0.22893262511892457,0.22938528009113826,0.0004526549722136952,0.0004526549722136952,3.5202717185711663e-07,9.788809762767414e-10
features.16.conv.1.0,186,0.22893262511892457,0.22878168161662757,-0.00015094350229699627,0.00015094350229699627,2.426262142307678e-07,7.315804628760247e-10
features.16.conv.1.0,187,0.22893262511892457,0.20514933666969498,-0.023783288449229584,0.023783288449229584,7.557222403420383e-08,2.055212000584561e-09
features.16.conv.1.0,188,0.22893262511892457,0.22958586886104157,0.0006532437421170045,0.0006532437421170045,9.664581313018061e-08,2.0791708632561523e-10
