layer,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,phi,perf
features.3.conv.1.0,16,0.22893262511892457,0.227462539381109,-0.0014700857378155685,0.0014700857378155685,3.6274749870557343e-09,1.4792580493860896e-08
features.3.conv.1.0,17,0.22893262511892457,0.22925937417403627,0.00032674905511170804,0.00032674905511170804,2.0231074593368703e-09,1.39227537943043e-07
features.3.conv.1.0,18,0.22893262511892457,0.22775329895687685,-0.001179326162047717,0.001179326162047717,1.3928030284660053e-08,1.2772212585332454e-06
features.3.conv.1.0,19,0.22893262511892457,0.22915847353781574,0.00022584841889117246,0.00022584841889117246,2.409201060871169e-09,6.825663945164706e-08
features.3.conv.1.0,20,0.22893262511892457,0.24159207936534313,0.012659454246418567,0.012659454246418567,1.5299772115895394e-08,2.5676794734863506e-07
features.3.conv.1.0,21,0.22893262511892457,0.224523362325681,-0.004409262793243579,0.004409262793243579,7.252644707023137e-09,2.7682017389452085e-07
features.3.conv.1.0,22,0.22893262511892457,0.22964719499920305,0.0007145698802784872,0.0007145698802784872,3.2073184108583064e-09,3.498275802371609e-08
features.3.conv.1.0,23,0.22893262511892457,0.220397364519665,-0.008535260599259575,0.008535260599259575,9.432372216622298e-09,1.220798253598332e-07
features.3.conv.1.0,24,0.22893262511892457,0.2289667241568611,3.409903793652469e-05,3.409903793652469e-05,1.2652564329584948e-08,1.661780046902095e-09
features.3.conv.1.0,25,0.22893262511892457,0.2367252107448421,0.007792585625917531,0.007792585625917531,2.7699240234824174e-08,7.769896910758689e-06
features.3.conv.1.0,26,0.22893262511892457,0.22939705336457228,0.00046442824564771334,0.00046442824564771334,1.417647776946751e-09,3.976533946570271e-08
features.3.conv.1.0,27,0.22893262511892457,0.22991638954523624,0.0009837644263116785,0.0009837644263116785,1.090818546600758e-08,4.554377142085286e-08
features.3.conv.1.0,28,0.22893262511892457,0.23097692648901919,0.00204430137009462,0.00204430137009462,3.8726875040140385e-09,2.0318557503173906e-08
features.3.conv.1.0,29,0.22893262511892457,0.2270296523740052,-0.001902972744919379,0.001902972744919379,5.122511304023192e-09,2.7215625664211984e-07
features.3.conv.1.0,30,0.22893262511892457,0.23134301621355724,0.0024103910946326745,0.0024103910946326745,1.0180717602281675e-08,1.5457223412340682e-07
features.3.conv.1.0,31,0.22893262511892457,0.2362380876196229,0.007305462500698329,0.007305462500698329,8.82907080779205e-09,1.4488949773294735e-07
features.3.conv.1.0,32,0.22893262511892457,0.23246151320881636,0.0035288880898917963,0.0035288880898917963,1.7341457159147922e-09,4.502303596609636e-08
features.3.conv.1.0,33,0.22893262511892457,0.2296878344537176,0.0007552093347930333,0.0007552093347930333,1.0684574114350198e-08,8.095030779031731e-08
features.3.conv.1.0,34,0.22893262511892457,0.2319429897743607,0.0030103646554361374,0.0030103646554361374,8.222355241116475e-09,7.665490642239092e-08
features.3.conv.1.0,35,0.22893262511892457,0.22642007617837717,-0.0025125489405473933,0.0025125489405473933,5.445040529572509e-10,2.628017625738721e-07
features.3.conv.1.0,36,0.22893262511892457,0.23242061492727994,0.0034879898083553795,0.0034879898083553795,5.18604847954407e-09,6.082844095089968e-08
features.3.conv.1.0,37,0.22893262511892457,0.2329965365484576,0.004063911429533024,0.004063911429533024,2.1488248957979295e-09,8.230471593151378e-08
features.3.conv.1.0,38,0.22893262511892457,0.23142268104012015,0.002490055921195583,0.002490055921195583,3.644301971306163e-09,2.2620996631417256e-08
features.3.conv.1.0,39,0.22893262511892457,0.22790063905884417,-0.0010319860600803976,0.0010319860600803976,7.405395408000004e-09,4.0620228958232474e-08
features.3.conv.1.0,40,0.22893262511892457,0.22809405202259725,-0.0008385730963273164,0.0008385730963273164,3.5054881664109416e-08,3.892253062076634e-07
features.3.conv.1.0,41,0.22893262511892457,0.22805445816901995,-0.000878166949904613,0.000878166949904613,7.928254497358012e-09,1.0971060504516572e-07
features.3.conv.1.0,42,0.22893262511892457,0.22677107291136528,-0.0021615522075592863,0.0021615522075592863,7.253457390277163e-09,4.3516956793610007e-07
features.3.conv.1.0,43,0.22893262511892457,0.2346297975897462,0.005697172470821632,0.005697172470821632,1.3852518243595568e-08,2.8291154308135447e-07
features.3.conv.1.0,44,0.22893262511892457,0.23701973713752833,0.008087112018603765,0.008087112018603765,2.417808175891878e-09,1.5821868828425067e-06
features.3.conv.1.0,45,0.22893262511892457,0.22593029720801544,-0.003002327910909125,0.003002327910909125,6.293976895221931e-09,6.744122060808877e-07
features.3.conv.1.0,46,0.22893262511892457,0.23026262371395023,0.0013299985950256665,0.0013299985950256665,6.1998308709121375e-09,3.7659191320926766e-07
features.3.conv.1.0,47,0.22893262511892457,0.23075493681246784,0.0018223116935432715,0.0018223116935432715,1.0818051343619572e-08,2.5232409939235367e-07
features.3.conv.1.0,48,0.22893262511892457,0.2256582593757656,-0.0032743657431589523,0.0032743657431589523,1.8305178484112616e-09,5.708870389753429e-07
features.3.conv.1.0,49,0.22893262511892457,0.22922238678947746,0.0002897616705528905,0.0002897616705528905,2.95893993751406e-08,1.1315506753817317e-08
features.3.conv.1.0,50,0.22893262511892457,0.23088360886275938,0.0019509837438348165,0.0019509837438348165,1.5721187685002747e-09,7.831030046645537e-09
features.3.conv.1.0,51,0.22893262511892457,0.21971103570639564,-0.00922158941252893,0.00922158941252893,1.2310954389249673e-07,1.3320605773969874e-07
features.3.conv.1.0,52,0.22893262511892457,0.23272765514194327,0.003795030023018703,0.003795030023018703,3.6757723531621878e-09,3.0540164175363316e-08
features.3.conv.1.0,53,0.22893262511892457,0.22935835685935194,0.00042573174042737083,0.00042573174042737083,1.6745328457190567e-09,1.814518668652454e-07
features.3.conv.1.0,54,0.22893262511892457,0.23433565918854954,0.0054030340696249735,0.0054030340696249735,5.945071546165082e-09,7.132913992791146e-08
features.3.conv.1.0,55,0.22893262511892457,0.2262977834101425,-0.0026348417087820597,0.0026348417087820597,4.6454118773908704e-08,8.963288422592086e-08
features.3.conv.1.0,56,0.22893262511892457,0.23273137857885776,0.0037987534599331907,0.0037987534599331907,1.4358153777038751e-08,1.0236434633270619e-07
features.3.conv.1.0,57,0.22893262511892457,0.20860877182294124,-0.020323853295983324,0.020323853295983324,2.0638371012182688e-08,1.0342535006202525e-06
features.3.conv.1.0,58,0.22893262511892457,0.2253862246752786,-0.0035464004436459584,0.0035464004436459584,3.6284220072957396e-08,2.208069282971792e-09
features.3.conv.1.0,59,0.22893262511892457,0.2274314485831822,-0.00150117653574236,0.00150117653574236,1.2755681844112132e-08,1.161553342399202e-07
features.3.conv.1.0,60,0.22893262511892457,0.22856930947150356,-0.00036331564742100864,0.00036331564742100864,2.7352493603416406e-09,6.991139400724933e-08
features.3.conv.1.0,61,0.22893262511892457,0.22617636201797175,-0.0027562631009528105,0.0027562631009528105,6.2838432235423625e-09,2.574761737150766e-08
features.3.conv.1.0,62,0.22893262511892457,0.22512904384808685,-0.0038035812708377137,0.0038035812708377137,3.8084866815779606e-08,9.063819916832472e-09
features.3.conv.1.0,63,0.22893262511892457,0.22944143729192135,0.0005088121729967809,0.0005088121729967809,6.67807142917809e-09,5.0998597345142116e-08
features.3.conv.1.0,64,0.22893262511892457,0.22726924068686113,-0.0016633844320634306,0.0016633844320634306,2.0634123576446228e-10,7.425708190567093e-07
features.3.conv.1.0,65,0.22893262511892457,0.23043069423281737,0.0014980691138928026,0.0014980691138928026,9.933129874184488e-10,2.568926760204704e-08
features.3.conv.1.0,66,0.22893262511892457,0.2387261673149474,0.009793542196022825,0.009793542196022825,9.63281081567402e-08,1.59438329205841e-07
features.3.conv.1.0,67,0.22893262511892457,0.23214973841683367,0.0032171132979091077,0.0032171132979091077,7.644260779926526e-10,4.6577531520597404e-07
features.3.conv.1.0,68,0.22893262511892457,0.2283663258413389,-0.000566299277585669,0.000566299277585669,6.2807066214531915e-09,4.635223760374174e-09
features.3.conv.1.0,69,0.22893262511892457,0.22956392364054753,0.0006312985216229694,0.0006312985216229694,1.7064982316128408e-08,7.408900728478329e-07
features.3.conv.1.0,70,0.22893262511892457,0.2294740181352824,0.0005413930163578329,0.0005413930163578329,6.3104761416354904e-09,7.435261863975029e-07
features.3.conv.1.0,71,0.22893262511892457,0.23199940663287216,0.0030667815139475973,0.0030667815139475973,3.907774548395082e-09,1.6238367095411377e-08
features.3.conv.1.0,72,0.22893262511892457,0.23064986562154138,0.001717240502616818,0.001717240502616818,2.041753432990845e-08,1.565151137583598e-07
features.3.conv.1.0,73,0.22893262511892457,0.234461411773501,0.005528786654576429,0.005528786654576429,1.2298162488377784e-08,1.5647009377062204e-07
features.3.conv.1.0,74,0.22893262511892457,0.23157147890219715,0.0026388537832725822,0.0026388537832725822,1.0009189921333927e-08,4.861372104869588e-08
features.3.conv.1.0,75,0.22893262511892457,0.228318482097273,-0.0006141430216515531,0.0006141430216515531,7.349352237895346e-09,4.495457339714903e-09
features.3.conv.1.0,76,0.22893262511892457,0.23280632241654017,0.003873697297615608,0.003873697297615608,9.93779947222606e-10,2.881538563315189e-08
features.3.conv.1.0,77,0.22893262511892457,0.23245601671277374,0.003523391593849179,0.003523391593849179,1.1880577632794598e-09,4.2432091618138656e-08
features.3.conv.1.0,78,0.22893262511892457,0.22706133335790116,-0.001871291761023408,0.001871291761023408,2.4586441771390355e-09,1.0099508784833233e-08
features.3.conv.1.0,79,0.22893262511892457,0.233154589779568,0.004221964660643424,0.004221964660643424,4.2793999455170706e-08,2.477846010151552e-06
features.3.conv.1.0,80,0.22893262511892457,0.23265326738294673,0.0037206422640221615,0.0037206422640221615,1.2357573631049945e-08,7.461614437431763e-09
features.3.conv.1.0,81,0.22893262511892457,0.23414715154197716,0.00521452642305259,0.00521452642305259,2.052872316582466e-09,4.877790615864797e-07
features.3.conv.1.0,82,0.22893262511892457,0.22965359399002727,0.0007209688711027062,0.0007209688711027062,1.2702746410298005e-08,1.0446137288511181e-08
features.3.conv.1.0,83,0.22893262511892457,0.22998972940223916,0.0010571042833145972,0.0010571042833145972,2.1485317969194284e-09,6.344607506036937e-09
features.3.conv.1.0,84,0.22893262511892457,0.22423800669987948,-0.004694618419045088,0.004694618419045088,1.0670127892353776e-08,6.518292252621904e-07
features.3.conv.1.0,85,0.22893262511892457,0.23045311455805784,0.0015204894391332713,0.0015204894391332713,1.5142026299486133e-08,3.8508139255100104e-07
features.3.conv.1.0,86,0.22893262511892457,0.22888560854021228,-4.7016578712283374e-05,4.7016578712283374e-05,2.3789064940160642e-08,7.267004775712849e-08
features.3.conv.1.0,87,0.22893262511892457,0.22710870415507983,-0.001823920963844733,0.001823920963844733,8.158611564113016e-09,2.7955979930993635e-06
features.3.conv.1.0,88,0.22893262511892457,0.2282642143639935,-0.0006684107549310703,0.0006684107549310703,2.3591473219397585e-09,1.5440690503965016e-07
features.3.conv.1.0,89,0.22893262511892457,0.22860905255156483,-0.0003235725673597367,0.0003235725673597367,2.83556778057914e-09,5.256329416170047e-08
features.3.conv.1.0,90,0.22893262511892457,0.2292203711460718,0.0002877460271472343,0.0002877460271472343,1.6559544846472818e-08,1.2944782668000698e-07
features.3.conv.1.0,91,0.22893262511892457,0.2272769695814913,-0.0016556555374332704,0.0016556555374332704,6.918600137240105e-10,2.42304487585443e-08
features.3.conv.1.0,92,0.22893262511892457,0.22999745168009453,0.0010648265611699625,0.0010648265611699625,6.972826205320359e-10,3.1926866483900085e-08
features.3.conv.1.0,93,0.22893262511892457,0.23238364940934758,0.003451024290423016,0.003451024290423016,9.633968067745968e-10,1.1261509769155964e-07
features.3.conv.1.0,94,0.22893262511892457,0.23279198785870164,0.003859362739777078,0.003859362739777078,5.954458703882892e-09,2.014157729490762e-08
features.3.conv.1.0,95,0.22893262511892457,0.23201860360534493,0.0030859784864203654,0.0030859784864203654,6.550762599033533e-09,1.1264503996244457e-07
features.3.conv.1.0,96,0.22893262511892457,0.2439311190901301,0.014998493971205534,0.014998493971205534,1.1494003970824451e-08,1.5444493328686804e-06
features.3.conv.1.0,97,0.22893262511892457,0.23097901482653638,0.002046389707611812,0.002046389707611812,5.772754718691431e-09,2.124373708056737e-07
features.3.conv.1.0,98,0.22893262511892457,0.23177668269029245,0.0028440575713678806,0.0028440575713678806,2.1505182079550877e-09,1.0331916655559326e-07
features.3.conv.1.0,99,0.22893262511892457,0.2290282180463184,9.559292739383385e-05,9.559292739383385e-05,1.483153044823382e-09,2.317434599774515e-08
features.3.conv.1.0,100,0.22893262511892457,0.22797464361952677,-0.0009579814993977975,0.0009579814993977975,2.2755520134865037e-08,1.041308905769256e-06
features.3.conv.1.0,101,0.22893262511892457,0.23126817787074622,0.0023355527518216512,0.0023355527518216512,8.999553813282546e-08,1.4394310632326324e-08
features.3.conv.1.0,102,0.22893262511892457,0.2327339998202706,0.003801374701346033,0.003801374701346033,1.5587703350306015e-09,2.020405105440659e-07
features.3.conv.1.0,103,0.22893262511892457,0.22751088057400515,-0.0014217445449194177,0.0014217445449194177,6.841700095350234e-09,5.186902996001663e-08
features.3.conv.1.0,104,0.22893262511892457,0.23122830033495492,0.0022956752160303573,0.0022956752160303573,1.8169627580277847e-08,2.0219303564772417e-08
features.3.conv.1.0,105,0.22893262511892457,0.22826907065829927,-0.0006635544606252985,0.0006635544606252985,2.0593775573729545e-09,6.697726462334685e-08
features.3.conv.1.0,106,0.22893262511892457,0.2339174044873945,0.004984779368469944,0.004984779368469944,2.453693248583022e-09,8.058702292146336e-07
features.3.conv.1.0,107,0.22893262511892457,0.2261435657275927,-0.002789059391331866,0.002789059391331866,1.1394322818603086e-08,5.645356182526484e-08
features.3.conv.1.0,108,0.22893262511892457,0.22750841650464415,-0.0014242086142804145,0.0014242086142804145,2.915653674051555e-08,2.2112097042281675e-08
features.3.conv.1.0,109,0.22893262511892457,0.22914733781181298,0.0002147126928884191,0.0002147126928884191,3.795542546924935e-09,7.020799586143767e-08
features.3.conv.1.0,110,0.22893262511892457,0.30394035044764334,0.07500772532871877,0.07500772532871877,5.2373895442769935e-08,7.964426913531497e-06
features.3.conv.1.0,111,0.22893262511892457,0.22938769333301418,0.00045506821408961007,0.00045506821408961007,8.05857780505903e-09,3.9491354186793615e-08
features.3.conv.1.0,112,0.22893262511892457,0.22564792894849,-0.003284696170434559,0.003284696170434559,9.70189173443714e-09,4.362087224762945e-08
features.3.conv.1.0,113,0.22893262511892457,0.2288653452841313,-6.727983479326571e-05,6.727983479326571e-05,2.3104755886294015e-09,7.335454199619562e-08
features.3.conv.1.0,114,0.22893262511892457,0.22703699460429855,-0.0018956305146260177,0.0018956305146260177,3.435975770571531e-08,6.454266099353845e-07
features.3.conv.1.0,115,0.22893262511892457,0.22728889089745385,-0.0016437342214707107,0.0016437342214707107,2.7922646417266606e-09,8.94825348041195e-07
features.3.conv.1.0,116,0.22893262511892457,0.22865182372360046,-0.000280801395324104,0.000280801395324104,1.3280750943422959e-09,5.432457328424789e-08
features.3.conv.1.0,117,0.22893262511892457,0.22845720257302793,-0.00047542254589663657,0.00047542254589663657,1.1278488365462636e-08,6.191725674398185e-07
features.3.conv.1.0,118,0.22893262511892457,0.23034262006164657,0.0014099949427220093,0.0014099949427220093,2.22825100593127e-08,8.901891419554886e-07
features.3.conv.1.0,119,0.22893262511892457,0.234900886892905,0.005968261773980438,0.005968261773980438,1.763302170942893e-09,1.4331361342101445e-07
features.3.conv.1.0,120,0.22893262511892457,0.23740046713093155,0.008467842012006982,0.008467842012006982,8.024097497560945e-10,1.2457256843845244e-06
features.3.conv.1.0,121,0.22893262511892457,0.22422758088115952,-0.004705044237765049,0.004705044237765049,2.6485333926018484e-09,3.02224492543246e-07
features.3.conv.1.0,122,0.22893262511892457,0.2260948688458801,-0.0028377562730444728,0.0028377562730444728,1.731530652193669e-08,5.267713163448207e-07
features.3.conv.1.0,123,0.22893262511892457,0.23212976330188226,0.003197138182957693,0.003197138182957693,2.1916434889135417e-08,5.160134719517373e-07
features.3.conv.1.0,124,0.22893262511892457,0.2258697750414284,-0.0030628500774961542,0.0030628500774961542,7.740230678621174e-09,5.980017476758803e-07
features.3.conv.1.0,125,0.22893262511892457,0.23010494009435517,0.001172314975430605,0.001172314975430605,7.743862440179328e-09,1.7429107401767396e-07
features.3.conv.1.0,126,0.22893262511892457,0.22795580582088232,-0.0009768192980422474,0.0009768192980422474,1.542305660962029e-08,1.8856633232644526e-07
features.3.conv.1.0,127,0.22893262511892457,0.22912797970481918,0.0001953545858946193,0.0001953545858946193,5.088659715823951e-09,3.361624223430226e-08
features.3.conv.1.0,128,0.22893262511892457,0.22725623603282855,-0.0016763890860960196,0.0016763890860960196,1.921127035231507e-09,5.464868735316486e-08
features.3.conv.1.0,129,0.22893262511892457,0.2302247508890716,0.0012921257701470346,0.0012921257701470346,6.982993738802179e-08,8.74896528557656e-08
features.3.conv.1.0,130,0.22893262511892457,0.22754647280812776,-0.0013861523107968066,0.0013861523107968066,1.8446211669242984e-08,4.133122502025799e-07
features.3.conv.1.0,131,0.22893262511892457,0.22658837091889622,-0.002344254200028345,0.002344254200028345,1.0944665618239924e-08,1.4756943222948848e-08
features.3.conv.1.0,132,0.22893262511892457,0.22941062948869942,0.0004780043697748537,0.0004780043697748537,6.169763810959239e-09,1.9443408660890782e-08
features.3.conv.1.0,133,0.22893262511892457,0.2371037871351088,0.00817116201618423,0.00817116201618423,4.905670980548393e-09,2.8980241495446535e-07
features.3.conv.1.0,134,0.22893262511892457,0.22258289597273864,-0.006349729146185923,0.006349729146185923,3.5086191729760685e-09,1.2113173397665378e-07
features.3.conv.1.0,135,0.22893262511892457,0.2286701374136125,-0.00026248770531206445,0.00026248770531206445,7.177748617692714e-09,8.981519528106219e-08
features.3.conv.1.0,136,0.22893262511892457,0.22870540258551725,-0.00022722253340731746,0.00022722253340731746,2.0394564259618164e-08,1.1841819969049538e-06
features.3.conv.1.0,137,0.22893262511892457,0.23655978167260136,0.007627156553676795,0.007627156553676795,2.448685165745701e-08,8.114250960034042e-08
features.3.conv.1.0,138,0.22893262511892457,0.2247080291340707,-0.004224595984853863,0.004224595984853863,4.135601194832361e-09,6.635218596784398e-07
features.3.conv.1.0,139,0.22893262511892457,0.2307550550444425,0.0018224299255179266,0.0018224299255179266,9.711137671786219e-09,1.0446515830153658e-07
features.3.conv.1.0,140,0.22893262511892457,0.22797616314125496,-0.0009564619776696037,0.0009564619776696037,2.9350095687163957e-08,1.4579283060811576e-06
features.3.conv.1.0,141,0.22893262511892457,0.22953541962186091,0.0006027945029363491,0.0006027945029363491,3.217775157438041e-09,1.0092979607634334e-07
features.3.conv.1.0,142,0.22893262511892457,0.2294959178179134,0.000563292698988832,0.000563292698988832,1.6317414086586268e-09,4.169749701077308e-08
features.3.conv.1.0,143,0.22893262511892457,0.23483266298793626,0.005900037869011693,0.005900037869011693,9.591673233444453e-09,1.5129698738292063e-07
