iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights,perf_rank_n,perf_max_n,phi_rank_n,phi_max_n,score_rank,score_rank_a0.3,score_rank_a0.5,score_rank_a0.7,score_rank_a0.9,score_max,score_max_a0.3,score_max_a0.5,score_max_a0.7,score_max_a0.9
92,features.1,0,active,0.066667,0.0,0.0,0.0,0.2222,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,features.1,4,protected,-0.4,3.12552e-05,0.1563286,1.0,1.0,25,1.0,0.9999999999936032,1.0,0.9999999680053249,-0.39999999999999997,-0.39999999999999997,0.0,0.3999999999999999,0.8,-0.3999999776056464,-0.3999999776056464,1.599413917974246e-08,0.4000000095939247,0.8000000031937105
92,features.1,6,active,-0.355556,1.127585e-05,0.01752248,0.8889,0.8889,25,0.8888888888888888,0.11208748750956582,0.8888888888888888,0.3607671568005594,-0.35555555555555546,-0.35555555555555546,0.0,0.3555555555555554,0.711111111111111,-0.2189107635075218,-0.2189107635075218,-0.12433983464549678,-0.029768905783471758,0.06480202307855332
92,features.1,9,active,-0.133333,0.0,0.0,0.3333,0.3333,25,0.1111111111111111,0.0,0.1111111111111111,0.0,-0.04444444444444443,-0.04444444444444443,0.0,0.044444444444444425,0.08888888888888888,0.0,0.0,0.0,0.0,0.0
92,features.1,13,active,-0.311111,5.044469e-08,0.0008751893,0.7778,0.7778,25,0.7777777777777778,0.005598395303190853,0.7777777777777778,0.0016139614651654295,-0.31111111111111106,-0.31111111111111106,0.0,0.311111111111111,0.6222222222222223,0.000549745565341455,0.000549745565341455,0.0019922169190127116,0.003434688272683968,0.0048771596263552245
92,features.1,14,active,-0.122222,0.0,0.0,0.2222,0.1111,25,0.2222222222222222,0.0,0.2222222222222222,0.0,-0.08888888888888886,-0.08888888888888886,0.0,0.08888888888888885,0.17777777777777776,0.0,0.0,0.0,0.0,0.0
92,features.1,15,active,-0.388889,0.0,0.0,0.5556,0.0,25,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.1333333333333333,-0.1333333333333333,0.0,0.1333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
92,features.1,16,active,0.122222,0.0,1.48274e-09,0.1111,0.6667,25,0.6666666666666666,9.484764783862422e-09,0.4444444444444444,0.0,-0.11111111111111108,-0.11111111111111108,0.1111111111111111,0.33333333333333326,0.5555555555555556,2.8454294351587267e-09,2.8454294351587267e-09,4.742382391931211e-09,6.639335348703695e-09,8.536288305476181e-09
92,features.1,17,active,-0.144444,0.0,2.690356e-10,0.4444,0.5556,25,0.5555555555555556,1.7209621272005185e-09,0.5555555555555556,0.0,-0.22222222222222224,-0.22222222222222224,0.0,0.2222222222222222,0.4444444444444445,5.162886381601555e-10,5.162886381601555e-10,8.604810636002592e-10,1.204673489040363e-09,1.5488659144804666e-09
92,features.1,23,active,-0.333333,0.0,1.362701e-11,0.6667,0.4444,25,0.4444444444444444,8.716901449838884e-11,0.6666666666666666,0.0,-0.33333333333333326,-0.33333333333333326,-0.1111111111111111,0.11111111111111105,0.3333333333333333,2.615070434951665e-11,2.615070434951665e-11,4.358450724919442e-11,6.101831014887219e-11,7.845211304854995e-11
