iter,block,ch,status,score,phi_raw,perf_raw,phi_n,perf_n,weights,perf_rank_n,perf_max_n,phi_rank_n,phi_max_n,score_rank,score_rank_a0.3,score_rank_a0.5,score_rank_a0.7,score_rank_a0.9,score_max,score_max_a0.3,score_max_a0.5,score_max_a0.7,score_max_a0.9
63,features.1,0,active,0.066667,0.0,0.0,0.0,0.2222,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,features.1,4,protected,-0.4,8.182127e-06,0.0297062,1.0,1.0,25,1.0,0.999999999966337,1.0,0.9999998777824058,-0.39999999999999997,-0.39999999999999997,0.0,0.3999999999999999,0.8,-0.39999991445778293,-0.39999991445778293,6.109196559744845e-08,0.40000003664171413,0.8000000121914628
63,features.1,6,active,-0.355556,3.782787e-06,0.02470643,0.8889,0.8889,25,0.8888888888888888,0.8316927105846023,0.8888888888888888,0.46232312669760245,-0.35555555555555546,-0.35555555555555546,0.0,0.3555555555555554,0.711111111111111,-0.07411837551294104,-0.07411837551294104,0.1846847919434999,0.4434879593999408,0.7022911268563818
63,features.1,9,active,-0.133333,0.0,0.0,0.3333,0.3333,25,0.1111111111111111,0.0,0.1111111111111111,0.0,-0.04444444444444443,-0.04444444444444443,0.0,0.044444444444444425,0.08888888888888888,0.0,0.0,0.0,0.0,0.0
63,features.1,13,active,-0.311111,8.557806e-08,0.003269679,0.7778,0.7778,25,0.7777777777777778,0.11006722502002723,0.7777777777777778,0.010459144613723962,-0.31111111111111106,-0.31111111111111106,0.0,0.311111111111111,0.6222222222222223,0.025698766276401396,0.025698766276401396,0.049804040203151635,0.07390931412990187,0.09801458805665211
63,features.1,14,active,-0.122222,0.0,0.0,0.2222,0.1111,25,0.2222222222222222,0.0,0.2222222222222222,0.0,-0.08888888888888886,-0.08888888888888886,0.0,0.08888888888888885,0.17777777777777776,0.0,0.0,0.0,0.0,0.0
63,features.1,15,active,-0.388889,0.0,0.0,0.5556,0.0,25,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.1333333333333333,-0.1333333333333333,0.0,0.1333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0
63,features.1,16,active,0.122222,0.0,6.712327e-11,0.1111,0.6667,25,0.6666666666666666,2.259571065896696e-09,0.4444444444444444,0.0,-0.11111111111111108,-0.11111111111111108,0.1111111111111111,0.33333333333333326,0.5555555555555556,6.778713197690088e-10,6.778713197690088e-10,1.129785532948348e-09,1.581699746127687e-09,2.0336139593070264e-09
63,features.1,17,active,-0.144444,0.0,1.618877e-11,0.4444,0.5556,25,0.5555555555555556,5.449626677075842e-10,0.5555555555555556,0.0,-0.22222222222222224,-0.22222222222222224,0.0,0.2222222222222222,0.4444444444444445,1.6348880031227524e-10,1.6348880031227524e-10,2.724813338537921e-10,3.814738673953089e-10,4.904664009368257e-10
63,features.1,23,active,-0.333333,0.0,2.089444e-13,0.6667,0.4444,25,0.4444444444444444,7.033696669145375e-12,0.6666666666666666,0.0,-0.33333333333333326,-0.33333333333333326,-0.1111111111111111,0.11111111111111105,0.3333333333333333,2.1101090007436124e-12,2.1101090007436124e-12,3.5168483345726875e-12,4.923587668401762e-12,6.330327002230838e-12
63,features.2,12,active,0.2,1.931162e-08,0.01750294,0.0,0.6667,49,0.6666666666666666,0.02344501600486685,0.0,0.02358587028102326,0.19999999999999998,0.19999999999999998,0.3333333333333333,0.4666666666666666,0.6,-0.009476604395256227,-0.009476604395256227,-7.042713807820476e-05,0.009335750119099814,0.01874192737627784
63,features.2,38,active,-0.366667,8.140015e-08,0.01060382,0.6667,0.3333,49,0.3333333333333333,0.014203712611294283,0.6666666666666666,0.09941648493269004,-0.36666666666666664,-0.36666666666666664,-0.16666666666666666,0.0333333333333333,0.23333333333333334,-0.06533042566949473,-0.06533042566949473,-0.042606386160697875,-0.019882346651901018,0.0028416928568958544
63,features.2,47,active,-0.116667,5.762748e-08,0.00144124,0.1667,0.0,49,0.0,0.0019305268067452835,0.16666666666666666,0.07038219827763088,-0.11666666666666665,-0.11666666666666665,-0.08333333333333333,-0.05,-0.016666666666666663,-0.04868838075231803,-0.04868838075231803,-0.0342258357354428,-0.01976329071856757,-0.005300745701692331
63,features.2,62,active,-0.1,7.650311e-08,0.0838853,0.5,0.8333,49,0.8333333333333334,0.11236353441610705,0.5,0.0934355806791379,-0.09999999999999998,-0.09999999999999998,0.16666666666666669,0.43333333333333335,0.7,-0.031695846150564415,-0.031695846150564415,0.009463976868484575,0.05062379988753356,0.09178362290658257
63,features.2,65,active,-0.433333,1.051433e-07,0.0107099,0.8333,0.5,49,0.5,0.014345805728096161,0.8333333333333334,0.1284147179117398,-0.43333333333333335,-0.43333333333333335,-0.16666666666666669,0.09999999999999992,0.3666666666666667,-0.08558656081978902,-0.08558656081978902,-0.057034456091821825,-0.028482351363854637,6.975336411256874e-05
63,features.2,72,protected,-0.4,8.187782e-07,0.7465527,1.0,1.0,49,1.0,0.9999999999986605,1.0,0.9999987786695118,-0.39999999999999997,-0.39999999999999997,0.0,0.3999999999999999,0.8,-0.3999991450690601,-0.3999991450690601,6.106645743519934e-07,0.4000003663982088,0.8000001221318432
63,features.2,90,active,-0.183333,6.247863e-08,0.006875514,0.3333,0.1667,49,0.16666666666666666,0.009209683388715613,0.3333333333333333,0.07630705567508309,-0.18333333333333332,-0.18333333333333332,-0.08333333333333333,0.01666666666666665,0.11666666666666667,-0.05065203395594347,-0.05065203395594347,-0.03354868614318374,-0.016445338330423998,0.0006580094823357462
63,features.3,10,active,-0.396429,9.744937e-07,0.01001003,0.9643,0.9286,57,0.9285714285714286,0.577149225747285,0.9642857142857143,0.9090757033138331,-0.39642857142857135,-0.39642857142857135,-0.01785714285714285,0.3607142857142857,0.7392857142857143,-0.4632082245954976,-0.4632082245954976,-0.16596323878327407,0.1312817470289495,0.42852673284117326
63,features.3,16,active,0.010714,2.869387e-09,1.599134e-05,0.0,0.0357,57,0.03571428571428571,0.0009220141697538958,0.0,0.0026767643598974216,0.010714285714285713,0.010714285714285713,0.017857142857142856,0.024999999999999998,0.03214285714285714,-0.0015971308010020264,-0.0015971308010020264,-0.0008773750950717629,-0.00015761938914149963,0.0005621363167887642
63,features.3,25,active,-0.310714,1.058238e-07,0.01071781,0.8571,0.9643,57,0.9642857142857143,0.6179577626846782,0.8571428571428571,0.09871982282937532,-0.3107142857142857,-0.3107142857142857,0.0535714285714286,0.41785714285714276,0.7821428571428573,0.11628345282484073,0.11628345282484073,0.25961896992765143,0.4029544870304621,0.5462900041332729
63,features.3,32,active,-0.060714,1.099574e-08,7.328673e-05,0.1786,0.2143,57,0.21428571428571427,0.004225499771434284,0.17857142857142858,0.010257593326622889,-0.06071428571428572,-0.06071428571428572,0.01785714285714285,0.09642857142857142,0.175,-0.005912665397205736,-0.005912665397205736,-0.0030160467775943024,-0.00011942815798286809,0.0027771904616285675
