layer,block,channel,baseline_eo_all,pruned_eo_all,delta_eo_all,delta_eo_all_abs,phi,perf
features.10.conv.1.0,features.10,22,0.17054892370443422,0.17011183465947113,-0.0004370890449630904,0.0004370890449630904,4.4870656523698926e-08,1.7159086929119383e-09
features.10.conv.1.0,features.10,23,0.17054892370443422,0.17017176947952029,-0.00037715422491393924,0.00037715422491393924,3.3778718488974846e-08,5.0808540985602946e-09
features.10.conv.1.0,features.10,24,0.17054892370443422,0.1695239423716773,-0.0010249813327569135,0.0010249813327569135,1.3448173241670249e-08,1.3185630864942512e-08
features.10.conv.1.0,features.10,25,0.17054892370443422,0.17021736384167557,-0.00033155986275865135,0.00033155986275865135,1.473014918929039e-07,4.596709124449205e-09
features.10.conv.1.0,features.10,26,0.17054892370443422,0.1705364803835387,-1.2443320895533239e-05,1.2443320895533239e-05,3.2740661737307164e-08,2.385251607339711e-09
features.10.conv.1.0,features.10,27,0.17054892370443422,0.1712427739017358,0.0006938501973015876,0.0006938501973015876,4.181038448791696e-08,1.1742214922616512e-08
features.10.conv.1.0,features.10,28,0.17054892370443422,0.17045495693508508,-9.396676934914083e-05,9.396676934914083e-05,1.8686295177872125e-08,5.095704205815288e-09
features.10.conv.1.0,features.10,29,0.17054892370443422,0.17020014802742603,-0.0003487756770081951,0.0003487756770081951,1.012663801702729e-07,1.31148561455241e-09
features.10.conv.1.0,features.10,30,0.17054892370443422,0.1724930431469338,0.0019441194424995867,0.0019441194424995867,2.1487265655650845e-07,8.799975637074908e-09
features.10.conv.1.0,features.10,31,0.17054892370443422,0.17025065487607796,-0.0002982688283562629,0.0002982688283562629,2.1659806392904105e-08,4.954656185329753e-09
features.10.conv.1.0,features.10,32,0.17054892370443422,0.17017104171523773,-0.00037788198919649907,0.00037788198919649907,2.1434093611105712e-08,2.1110614090158464e-09
features.10.conv.1.0,features.10,33,0.17054892370443422,0.17044040594261245,-0.00010851776182177475,0.00010851776182177475,5.9307133426500513e-08,6.789107775961867e-09
features.10.conv.1.0,features.10,34,0.17054892370443422,0.16955618842550196,-0.0009927352789322608,0.0009927352789322608,6.943447772300716e-08,1.3272702825695148e-08
features.10.conv.1.0,features.10,35,0.17054892370443422,0.16903243391710213,-0.0015164897873320982,0.0015164897873320982,1.4399451231383864e-07,3.103704432350085e-09
features.10.conv.1.0,features.10,36,0.17054892370443422,0.17034493034296963,-0.0002039933614645939,0.0002039933614645939,5.897366861518095e-08,1.4022773914268427e-09
features.10.conv.1.0,features.10,37,0.17054892370443422,0.17092833308107022,0.0003794093766359974,0.0003794093766359974,8.63474625134586e-08,1.4129609982038716e-09
features.10.conv.1.0,features.10,38,0.17054892370443422,0.17042802192906242,-0.00012090177537180113,0.00012090177537180113,1.202444632752986e-08,1.587952658255176e-09
features.10.conv.1.0,features.10,39,0.17054892370443422,0.17006207701969392,-0.00048684668474030524,0.00048684668474030524,8.806350138002018e-08,2.440009971849122e-09
features.10.conv.1.0,features.10,40,0.17054892370443422,0.1704207556664302,-0.00012816803800402843,0.00012816803800402843,1.514035119498658e-07,3.050002417293029e-09
features.10.conv.1.0,features.10,41,0.17054892370443422,0.1761561455620517,0.005607221857617473,0.005607221857617473,2.3396131254571628e-08,1.7637895699529338e-08
features.10.conv.1.0,features.10,42,0.17054892370443422,0.17007110770956269,-0.0004778159948715388,0.0004778159948715388,2.1998955546109755e-08,5.8892977855551365e-09
features.10.conv.1.0,features.10,43,0.17054892370443422,0.17099412442745918,0.00044520072302495217,0.00044520072302495217,6.575439925882165e-08,6.6194084658022234e-09
features.10.conv.1.0,features.10,44,0.17054892370443422,0.17038239364222962,-0.00016653006220460065,0.00016653006220460065,3.318476871072562e-08,2.444704369497508e-10
features.10.conv.1.0,features.10,45,0.17054892370443422,0.17069950977077483,0.00015058606634060778,0.00015058606634060778,3.1850539983224735e-08,1.885584646754701e-09
features.10.conv.1.0,features.10,46,0.17054892370443422,0.16948542794596771,-0.0010634957584665095,0.0010634957584665095,2.5650455981462983e-08,2.1121596860407266e-08
features.10.conv.1.0,features.10,47,0.17054892370443422,0.1732473091810373,0.002698385476603088,0.002698385476603088,9.539355971810437e-08,2.8488053249731138e-08
features.10.conv.1.0,features.10,48,0.17054892370443422,0.17002084911809362,-0.0005280745863406044,0.0005280745863406044,3.290445604875458e-08,1.7226645387946602e-09
features.10.conv.1.0,features.10,49,0.17054892370443422,0.17012023558350906,-0.00042868812092516917,0.00042868812092516917,2.0239099285390694e-08,3.1635664921036973e-09
features.10.conv.1.0,features.10,50,0.17054892370443422,0.1704978468033842,-5.107690105002338e-05,5.107690105002338e-05,4.4259266474000476e-08,1.756457063128991e-09
features.10.conv.1.0,features.10,51,0.17054892370443422,0.1703360647438427,-0.0002128589605915332,0.0002128589605915332,2.5688930094247556e-08,3.3977859831280104e-09
features.10.conv.1.0,features.10,52,0.17054892370443422,0.17065726846116933,0.00010834475673510147,0.00010834475673510147,1.0297171115780657e-07,8.727233435923411e-09
features.10.conv.1.0,features.10,53,0.17054892370443422,0.16965662548826535,-0.0008922982161688742,0.0008922982161688742,1.2621869416307166e-07,3.937017267752196e-09
features.10.conv.1.0,features.10,54,0.17054892370443422,0.1701424835867227,-0.0004064401177115151,0.0004064401177115151,4.719553459153759e-08,5.787021251091318e-09
features.10.conv.1.0,features.10,55,0.17054892370443422,0.170340973574055,-0.00020795013037921972,0.00020795013037921972,6.326973789327894e-08,1.6232641203428601e-09
features.10.conv.1.0,features.10,56,0.17054892370443422,0.1699601055251394,-0.0005888181792948199,0.0005888181792948199,1.7276942543276164e-08,6.524204329561023e-09
features.10.conv.1.0,features.10,57,0.17054892370443422,0.17070446910869996,0.00015554540426573893,0.00015554540426573893,5.8159216109743284e-08,4.127055017177916e-10
features.10.conv.1.0,features.10,58,0.17054892370443422,0.1697016303765181,-0.0008472933279161377,0.0008472933279161377,3.938594872465728e-08,4.5865405917666635e-09
features.10.conv.1.0,features.10,59,0.17054892370443422,0.16998345189486203,-0.0005654718095721989,0.0005654718095721989,7.794213985334865e-08,4.6316369003984725e-09
features.10.conv.1.0,features.10,60,0.17054892370443422,0.17081871441214316,0.000269790707708939,0.000269790707708939,2.1297632102346146e-08,4.4923416764319775e-08
features.10.conv.1.0,features.10,61,0.17054892370443422,0.17035279754797467,-0.00019612615645955844,0.00019612615645955844,3.9204131496717316e-08,3.037290287333238e-09
features.10.conv.1.0,features.10,62,0.17054892370443422,0.16979242682363746,-0.0007564968807967642,0.0007564968807967642,1.3775880880473323e-08,3.8531291046695066e-08
features.10.conv.1.0,features.10,63,0.17054892370443422,0.16998482896446468,-0.0005640947399695451,0.0005640947399695451,2.9800775180888195e-08,4.6069265069448315e-09
features.10.conv.1.0,features.10,64,0.17054892370443422,0.1706282892267138,7.93655222795786e-05,7.93655222795786e-05,3.483065924569928e-08,2.7663095147900663e-09
features.10.conv.1.0,features.10,65,0.17054892370443422,0.1705428943522189,-6.029352215330963e-06,6.029352215330963e-06,6.995202195270167e-09,7.410089430948119e-09
features.10.conv.1.0,features.10,66,0.17054892370443422,0.17007910774456766,-0.00046981595986655966,0.00046981595986655966,9.605531481327034e-09,1.5908557804422685e-08
features.10.conv.1.0,features.10,67,0.17054892370443422,0.1705575663788989,8.642674464681699e-06,8.642674464681699e-06,9.101682252321552e-08,1.4782390866940887e-09
features.10.conv.1.0,features.10,68,0.17054892370443422,0.17069565204291856,0.00014672833848433653,0.00014672833848433653,6.096575333458533e-08,2.00568708308424e-08
features.10.conv.1.0,features.10,69,0.17054892370443422,0.17025668605925892,-0.0002922376451753028,0.0002922376451753028,3.6793348812125266e-08,5.0894798375722425e-09
features.10.conv.1.0,features.10,70,0.17054892370443422,0.1698370293459344,-0.0007118943584998316,0.0007118943584998316,2.8750704927915652e-08,3.088895131342362e-07
features.10.conv.1.0,features.10,71,0.17054892370443422,0.17047102176669268,-7.790193774154242e-05,7.790193774154242e-05,1.755719836182834e-08,3.138136500657751e-09
features.10.conv.1.0,features.10,72,0.17054892370443422,0.17066342421246242,0.00011450050802819245,0.00011450050802819245,8.5541714156534e-08,3.958613159493751e-09
features.10.conv.1.0,features.10,73,0.17054892370443422,0.17085915500034862,0.00031023129591439824,0.00031023129591439824,8.424414943419833e-08,1.4342785625842682e-08
features.10.conv.1.0,features.10,74,0.17054892370443422,0.17100971019084807,0.00046078648641384445,0.00046078648641384445,1.2389844705751331e-08,4.762108651856778e-09
features.10.conv.1.0,features.10,75,0.17054892370443422,0.16877277851426542,-0.0017761451901688041,0.0017761451901688041,1.8638470322684952e-08,8.48205608527941e-09
features.10.conv.1.0,features.10,76,0.17054892370443422,0.17002930464664617,-0.0005196190577880511,0.0005196190577880511,6.130797203240945e-08,7.256995948612399e-09
features.10.conv.1.0,features.10,77,0.17054892370443422,0.1703627474937606,-0.00018617621067362755,0.00018617621067362755,1.4710550111374232e-08,1.8804216517231964e-09
features.10.conv.1.0,features.10,78,0.17054892370443422,0.1706105795124497,6.165580801548165e-05,6.165580801548165e-05,2.7883189090971428e-08,3.326225447852771e-09
features.10.conv.1.0,features.10,79,0.17054892370443422,0.17065333820260045,0.00010441449816622761,0.00010441449816622761,1.3492226003108954e-08,1.2845947049144881e-09
features.10.conv.1.0,features.10,80,0.17054892370443422,0.17077929113619092,0.00023036743175669505,0.00023036743175669505,4.0241456389367165e-08,6.013254200132323e-09
features.10.conv.1.0,features.10,81,0.17054892370443422,0.17007627526297256,-0.00047264844146166496,0.00047264844146166496,1.7159438314706676e-08,5.085583065778111e-09
features.10.conv.1.0,features.10,82,0.17054892370443422,0.17100293122444238,0.0004540075200081539,0.0004540075200081539,1.852611752894973e-08,3.235102685739122e-09
features.10.conv.1.0,features.10,83,0.17054892370443422,0.17815372382729686,0.007604800122862632,0.007604800122862632,5.6219910504751176e-08,5.2557845908740575e-08
features.10.conv.1.0,features.10,84,0.17054892370443422,0.17041830374977066,-0.0001306199546635689,0.0001306199546635689,2.9006073987147832e-08,3.599878450888383e-09
features.10.conv.1.0,features.10,85,0.17054892370443422,0.17071489320579095,0.00016596950135672195,0.00016596950135672195,1.9793315431115843e-08,2.024391577981621e-09
features.10.conv.1.0,features.10,86,0.17054892370443422,0.17092036349572717,0.000371439791292949,0.000371439791292949,3.932917280735637e-08,6.208639324878362e-09
features.10.conv.1.0,features.10,87,0.17054892370443422,0.17065552507560805,0.00010660137117382562,0.00010660137117382562,3.4427976913775644e-08,5.6795043196222756e-08
features.10.conv.1.0,features.10,88,0.17054892370443422,0.17097313082608318,0.0004242071216489507,0.0004242071216489507,4.6998639646744784e-08,5.671628694470243e-09
features.10.conv.1.0,features.10,89,0.17054892370443422,0.17050484457699924,-4.407912743498166e-05,4.407912743498166e-05,5.271460423728058e-08,6.211318598348114e-09
features.10.conv.1.0,features.10,90,0.17054892370443422,0.16998597660717146,-0.0005629470972627615,0.0005629470972627615,1.1712262271146301e-08,1.686557435376379e-09
features.10.conv.1.0,features.10,91,0.17054892370443422,0.16983526266943896,-0.000713661034995261,0.000713661034995261,7.058318374220107e-09,2.504268189346126e-08
features.10.conv.1.0,features.10,92,0.17054892370443422,0.16976502374282074,-0.0007838999616134879,0.0007838999616134879,3.135894388606175e-08,2.9085662767158733e-09
features.10.conv.1.0,features.10,93,0.17054892370443422,0.17443877482699835,0.0038898511225641252,0.0038898511225641252,4.3092672541433785e-08,1.6594546736747873e-07
features.10.conv.1.0,features.10,94,0.17054892370443422,0.17024982225378252,-0.00029910145065170646,0.00029910145065170646,8.968020104305197e-09,1.7676669329669267e-10
features.10.conv.1.0,features.10,95,0.17054892370443422,0.17053045348148513,-1.8470222949096282e-05,1.8470222949096282e-05,2.73074896028902e-08,1.1016461562429747e-09
features.10.conv.1.0,features.10,96,0.17054892370443422,0.17053979780382092,-9.125900613304871e-06,9.125900613304871e-06,3.2400464533566264e-08,1.2754406142345687e-09
features.10.conv.1.0,features.10,97,0.17054892370443422,0.1703182494508402,-0.00023067425359402094,0.00023067425359402094,2.0674633560702205e-08,2.2852541178841604e-09
features.10.conv.1.0,features.10,98,0.17054892370443422,0.17030481819422236,-0.00024410551021186722,0.00024410551021186722,3.977767448759551e-08,6.074192648863885e-09
features.10.conv.1.0,features.10,99,0.17054892370443422,0.17135522216161683,0.0008062984571826082,0.0008062984571826082,1.9141336338179826e-07,1.9761949160423953e-09
features.10.conv.1.0,features.10,100,0.17054892370443422,0.16974469777528547,-0.0008042259291487497,0.0008042259291487497,3.389599001479837e-08,1.1472921973565421e-08
features.10.conv.1.0,features.10,101,0.17054892370443422,0.17115095122858584,0.000602027524151616,0.000602027524151616,4.049832469377179e-08,1.4200662812324794e-08
features.10.conv.1.0,features.10,102,0.17054892370443422,0.17020776099163035,-0.00034116271280387744,0.00034116271280387744,2.0752523255396227e-08,1.7331805712839101e-09
features.10.conv.1.0,features.10,103,0.17054892370443422,0.17038555462003838,-0.00016336908439584796,0.00016336908439584796,2.4548947763491924e-08,3.1724005644662157e-09
features.10.conv.1.0,features.10,104,0.17054892370443422,0.17030280787577673,-0.00024611582865749493,0.00024611582865749493,9.044332216490149e-08,2.738995308337877e-09
features.10.conv.1.0,features.10,105,0.17054892370443422,0.17005847594167578,-0.0004904477627584447,0.0004904477627584447,2.8139215402234186e-08,1.3396146969490983e-09
features.10.conv.1.0,features.10,106,0.17054892370443422,0.1701272343837082,-0.00042168932072603194,0.00042168932072603194,7.860080586397089e-08,7.272632288057855e-10
features.10.conv.1.0,features.10,107,0.17054892370443422,0.16983370974228762,-0.0007152139621466047,0.0007152139621466047,1.5028879474243695e-08,2.7990607179284588e-08
features.10.conv.1.0,features.10,108,0.17054892370443422,0.17065915426241549,0.00011023055798126125,0.00011023055798126125,2.4601622072850663e-08,3.4788006086916563e-09
features.10.conv.1.0,features.10,109,0.17054892370443422,0.16999423378168843,-0.0005546899227457935,0.0005546899227457935,6.9551155945646315e-09,4.344134864331384e-09
features.10.conv.1.0,features.10,110,0.17054892370443422,0.1705244521306418,-2.447157379242837e-05,2.447157379242837e-05,1.8354397113284904e-08,2.5210313517320948e-08
features.10.conv.1.0,features.10,111,0.17054892370443422,0.1708456335990627,0.0002967098946284885,0.0002967098946284885,5.935218538866138e-08,1.3596820835903856e-08
features.10.conv.1.0,features.10,112,0.17054892370443422,0.17070342171095745,0.00015449800652322931,0.00015449800652322931,3.4374664892311564e-08,1.6080759029923897e-08
features.10.conv.1.0,features.10,113,0.17054892370443422,0.17012478146890664,-0.0004241422355275859,0.0004241422355275859,1.7601886170837133e-08,6.790153134206278e-09
features.10.conv.1.0,features.10,114,0.17054892370443422,0.17030480415183671,-0.0002441195525975104,0.0002441195525975104,2.5858140517698306e-08,3.0785999513560647e-09
features.10.conv.1.0,features.10,115,0.17054892370443422,0.17067637965638624,0.00012745595195201576,0.00012745595195201576,1.9337681678166522e-08,6.208034600274637e-09
features.10.conv.1.0,features.10,116,0.17054892370443422,0.17020726387849372,-0.0003416598259405046,0.0003416598259405046,1.669838844975402e-08,3.665240028150052e-09
features.10.conv.1.0,features.10,117,0.17054892370443422,0.17083169184559802,0.0002827681411637917,0.0002827681411637917,2.0643170728362747e-08,1.8407771973372178e-08
features.10.conv.1.0,features.10,118,0.17054892370443422,0.17036544503398493,-0.0001834786704492941,0.0001834786704492941,4.3534278404422366e-08,1.0965887226044302e-09
features.10.conv.1.0,features.10,119,0.17054892370443422,0.1703979467686493,-0.00015097693578491889,0.00015097693578491889,2.4036221901724275e-08,3.374926407784251e-09
features.10.conv.1.0,features.10,120,0.17054892370443422,0.17035348848937182,-0.00019543521506240613,0.00019543521506240613,1.4052392138808044e-08,5.564547329861558e-10
features.10.conv.1.0,features.10,121,0.17054892370443422,0.1704331375366647,-0.0001157861677695271,0.0001157861677695271,1.0819124440786255e-07,2.245527830346816e-08
features.10.conv.1.0,features.10,122,0.17054892370443422,0.16965029359054795,-0.0008986301138862729,0.0008986301138862729,8.614780711013736e-08,9.67524610429038e-09
features.10.conv.1.0,features.10,123,0.17054892370443422,0.17042923229999335,-0.00011969140444087478,0.00011969140444087478,1.2686992789667784e-08,5.737203871702956e-09
features.10.conv.1.0,features.10,124,0.17054892370443422,0.1705395034156354,-9.42028879882817e-06,9.42028879882817e-06,5.4833328988479486e-08,7.4283983270140305e-09
features.10.conv.1.0,features.10,125,0.17054892370443422,0.1707787357028917,0.0002298119984574798,0.0002298119984574798,4.9470617824454166e-08,4.1440952017191e-08
features.10.conv.1.0,features.10,126,0.17054892370443422,0.16932701491346255,-0.0012219087909716708,0.0012219087909716708,6.294676779816656e-08,1.1361036222901078e-08
features.10.conv.1.0,features.10,127,0.17054892370443422,0.1706006920160191,5.17683115848766e-05,5.17683115848766e-05,9.055405314484233e-09,5.823608484334386e-09
features.10.conv.1.0,features.10,128,0.17054892370443422,0.17056641949057283,1.749578613860492e-05,1.749578613860492e-05,1.6084356957435375e-08,1.4722903035613302e-09
features.10.conv.1.0,features.10,129,0.17054892370443422,0.1712384515943923,0.0006895278899580748,0.0006895278899580748,6.843947630841285e-08,2.7927835627439282e-08
features.10.conv.1.0,features.10,130,0.17054892370443422,0.17065496453133736,0.00010604082690313099,0.00010604082690313099,1.5628241811782573e-08,1.5890829485609712e-09
features.10.conv.1.0,features.10,131,0.17054892370443422,0.17018870046512058,-0.0003602232393136451,0.0003602232393136451,8.20988859118188e-08,1.404572791408043e-09
features.10.conv.1.0,features.10,132,0.17054892370443422,0.1705319253228323,-1.6998381601934787e-05,1.6998381601934787e-05,4.519436824779177e-09,1.53528077403986e-10
features.10.conv.1.0,features.10,133,0.17054892370443422,0.1702635480656322,-0.00028537563880201566,0.00028537563880201566,1.3113492514094105e-08,6.161437644813804e-10
features.10.conv.1.0,features.10,134,0.17054892370443422,0.17204847720933555,0.0014995535049013298,0.0014995535049013298,6.908916816428247e-08,1.7321820117155443e-08
features.10.conv.1.0,features.10,135,0.17054892370443422,0.17063905164503096,9.012794059673479e-05,9.012794059673479e-05,1.1468091543065385e-07,9.600306660750846e-10
features.10.conv.1.0,features.10,136,0.17054892370443422,0.17037824562951814,-0.00017067807491608078,0.00017067807491608078,2.1338456335229242e-08,2.5705590780966675e-10
features.10.conv.1.0,features.10,137,0.17054892370443422,0.17053158331356646,-1.7340390867759403e-05,1.7340390867759403e-05,9.089301755693668e-09,4.0312261515018655e-09
features.10.conv.1.0,features.10,138,0.17054892370443422,0.1708168960637126,0.00026797235927836227,0.00026797235927836227,8.325547362630914e-09,3.636662866679519e-09
features.10.conv.1.0,features.10,139,0.17054892370443422,0.1700183545809074,-0.0005305691235268362,0.0005305691235268362,1.664925264321937e-08,1.0345827056168488e-08
features.10.conv.1.0,features.10,140,0.17054892370443422,0.17047127741209853,-7.764629233569798e-05,7.764629233569798e-05,6.066702695761705e-08,1.0824572627132769e-08
features.10.conv.1.0,features.10,141,0.17054892370443422,0.17018812546911238,-0.00036079823532184085,0.00036079823532184085,2.4857396141442223e-08,1.9984007226803158e-09
features.10.conv.1.0,features.10,142,0.17054892370443422,0.1706667861818782,0.0001178624774439696,0.0001178624774439696,2.0241795795072903e-08,4.121792393507739e-09
features.10.conv.1.0,features.10,143,0.17054892370443422,0.1702255889331908,-0.0003233347712434109,0.0003233347712434109,7.132003787546638e-08,2.193000565864356e-09
features.10.conv.1.0,features.10,144,0.17054892370443422,0.17016852738842367,-0.0003803963160105561,0.0003803963160105561,6.558737908335388e-08,2.4773088025398238e-09
features.10.conv.1.0,features.10,145,0.17054892370443422,0.1702136599375934,-0.0003352637668408154,0.0003352637668408154,3.6622488153170714e-08,7.614646690967675e-10
features.10.conv.1.0,features.10,146,0.17054892370443422,0.17038264110926185,-0.00016628259517237343,0.00016628259517237343,3.533215675588508e-08,3.796276674961074e-09
features.10.conv.1.0,features.10,147,0.17054892370443422,0.17064162065568675,9.269695125252442e-05,9.269695125252442e-05,1.8379647315214245e-07,6.915052863654125e-09
features.10.conv.1.0,features.10,148,0.17054892370443422,0.17015117093951318,-0.0003977527649210444,0.0003977527649210444,6.381679895639536e-08,1.850621006438402e-08
features.10.conv.1.0,features.10,149,0.17054892370443422,0.1705468354334438,-2.0882709904357366e-06,2.0882709904357366e-06,0.0,1.0584453828671589e-15
features.10.conv.1.0,features.10,150,0.17054892370443422,0.17038858074553304,-0.00016034295890118844,0.00016034295890118844,4.41451986077368e-09,9.97569832295042e-10
features.10.conv.1.0,features.10,151,0.17054892370443422,0.17002715443501565,-0.000521769269418576,0.000521769269418576,2.3680511773704893e-08,6.753068715337207e-09
features.10.conv.1.0,features.10,152,0.17054892370443422,0.170739735603696,0.0001908118992617891,0.0001908118992617891,1.0204285416648419e-07,2.7312556383218833e-09
features.10.conv.1.0,features.10,153,0.17054892370443422,0.17063756461423876,8.86409098045382e-05,8.86409098045382e-05,8.021375919042839e-08,1.0799564575947331e-09
features.10.conv.1.0,features.10,154,0.17054892370443422,0.1698012555697354,-0.0007476681346988145,0.0007476681346988145,9.533618339219174e-09,1.0392839755457572e-08
features.10.conv.1.0,features.10,155,0.17054892370443422,0.17158813094157685,0.0010392072371426253,0.0010392072371426253,1.328234162656372e-07,5.6849722707141845e-09
features.10.conv.1.0,features.10,156,0.17054892370443422,0.17054892370443422,0.0,0.0,0.0,0.0
features.10.conv.1.0,features.10,157,0.17054892370443422,0.17034078734957578,-0.00020813635485844584,0.00020813635485844584,1.2453229558673229e-08,2.3609688926118366e-09
features.10.conv.1.0,features.10,158,0.17054892370443422,0.17049607700747726,-5.284669695695965e-05,5.284669695695965e-05,5.051059126515156e-09,6.687051017084665e-10
features.10.conv.1.0,features.10,159,0.17054892370443422,0.17010518216692966,-0.00044374153750456613,0.00044374153750456613,2.0089881758167397e-08,1.0313477460943687e-08
features.10.conv.1.0,features.10,160,0.17054892370443422,0.17069296948815602,0.00014404578372179122,0.00014404578372179122,2.8866745438449474e-08,6.3423364338177635e-09
features.10.conv.1.0,features.10,161,0.17054892370443422,0.1707530065532914,0.00020408284885717332,0.00020408284885717332,1.1260633314691404e-08,3.406150139717567e-09
features.10.conv.1.0,features.10,162,0.17054892370443422,0.17053113886867277,-1.7784835761452955e-05,1.7784835761452955e-05,2.039125490682636e-08,1.4052006169773534e-08
features.10.conv.1.0,features.10,163,0.17054892370443422,0.1705208478988574,-2.8075805576815993e-05,2.8075805576815993e-05,3.1189358651317895e-08,3.0644925694267573e-09
features.10.conv.1.0,features.10,164,0.17054892370443422,0.1709383275185952,0.00038940381416097125,0.00038940381416097125,1.8471254747964853e-08,5.61381596764221e-09
features.10.conv.1.0,features.10,165,0.17054892370443422,0.17037661561021938,-0.00017230809421484028,0.00017230809421484028,1.0584419563031132e-08,1.8096611778539717e-09
features.10.conv.1.0,features.10,166,0.17054892370443422,0.17017570425169884,-0.0003732194527353849,0.0003732194527353849,2.7274815295186272e-08,3.945226409451941e-09
features.10.conv.1.0,features.10,167,0.17054892370443422,0.1710326927172803,0.0004837690128460803,0.0004837690128460803,6.954827114213914e-08,1.667054133625001e-09
features.10.conv.1.0,features.10,168,0.17054892370443422,0.17027753410470306,-0.0002713895997311644,0.0002713895997311644,1.8860607298165636e-08,2.050848380008574e-09
features.10.conv.1.0,features.10,169,0.17054892370443422,0.17112413045754574,0.0005752067531115124,0.0005752067531115124,3.935443970704e-08,1.0817285026054613e-08
features.10.conv.1.0,features.10,170,0.17054892370443422,0.1702927266036436,-0.00025619710079061164,0.00025619710079061164,5.6665403036504365e-08,3.769478881809896e-09
features.10.conv.1.0,features.10,171,0.17054892370443422,0.17029546889842082,-0.000253454806013409,0.000253454806013409,3.314175955893006e-08,1.7023990550590895e-09
features.10.conv.1.0,features.10,172,0.17054892370443422,0.17022119205062794,-0.00032773165380628466,0.00032773165380628466,4.1588883448184795e-08,1.598347634801378e-09
features.10.conv.1.0,features.10,173,0.17054892370443422,0.17034493954042734,-0.0002039841640068818,0.0002039841640068818,2.26963940974656e-08,1.478126121501333e-09
features.10.conv.1.0,features.10,174,0.17054892370443422,0.17016853735247137,-0.0003803863519628581,0.0003803863519628581,6.56721894642942e-08,5.012156800709987e-10
features.10.conv.1.0,features.10,175,0.17054892370443422,0.17042084960835963,-0.00012807409607459852,0.00012807409607459852,1.987579523188288e-08,3.191372138777737e-09
