layer,block,channel,baseline_eo_all,pruned_eo_all,delta_eo_all,delta_eo_all_abs,phi,perf
features.9.conv.1.0,features.9,22,0.17054892370443422,0.17008611941565774,-0.00046280428877648605,0.00046280428877648605,2.1389697124618582e-08,3.312594476501118e-09
features.9.conv.1.0,features.9,23,0.17054892370443422,0.17120558930883195,0.000656665604397727,0.000656665604397727,7.620442943334638e-09,2.281070345111491e-08
features.9.conv.1.0,features.9,24,0.17054892370443422,0.1676263440098329,-0.0029225796946013294,0.0029225796946013294,1.275190584237862e-07,3.3730795934161506e-08
features.9.conv.1.0,features.9,25,0.17054892370443422,0.1710727744046976,0.0005238507002633674,0.0005238507002633674,4.025369548799063e-08,1.996891221822672e-09
features.9.conv.1.0,features.9,26,0.17054892370443422,0.17006331669443261,-0.00048560701000160966,0.00048560701000160966,3.2708424413385735e-08,7.745553477767064e-08
features.9.conv.1.0,features.9,27,0.17054892370443422,0.1709186793665905,0.00036975566215627365,0.00036975566215627365,5.966386851241623e-08,6.158011600643221e-10
features.9.conv.1.0,features.9,28,0.17054892370443422,0.177387796229659,0.006838872525224776,0.006838872525224776,4.7673371028622575e-08,6.75469499222814e-08
features.9.conv.1.0,features.9,29,0.17054892370443422,0.17118164550787252,0.0006327218034382909,0.0006327218034382909,1.6754989928813305e-07,4.045899060223235e-09
features.9.conv.1.0,features.9,30,0.17054892370443422,0.17049011602622818,-5.8807678206040936e-05,5.8807678206040936e-05,5.014616988319177e-08,1.1886374551295376e-08
features.9.conv.1.0,features.9,31,0.17054892370443422,0.17212466210768868,0.0015757384032544508,0.0015757384032544508,2.2566828761227958e-07,1.825693873858114e-08
features.9.conv.1.0,features.9,32,0.17054892370443422,0.1702164393017513,-0.00033248440268293655,0.00033248440268293655,6.552274101068178e-08,3.68981640797017e-08
features.9.conv.1.0,features.9,33,0.17054892370443422,0.1698458134425422,-0.0007031102618920149,0.0007031102618920149,5.177135165013169e-08,3.842980045298816e-09
features.9.conv.1.0,features.9,34,0.17054892370443422,0.17028274518174993,-0.00026617852268429054,0.00026617852268429054,4.073577741792178e-08,2.6673049602354837e-09
features.9.conv.1.0,features.9,35,0.17054892370443422,0.1706302603290146,8.133662458037483e-05,8.133662458037483e-05,1.2298284168821285e-08,3.443218343779364e-08
features.9.conv.1.0,features.9,36,0.17054892370443422,0.17015082398861417,-0.000398099715820055,0.000398099715820055,2.2390189258203463e-08,3.7416636733400566e-09
features.9.conv.1.0,features.9,37,0.17054892370443422,0.17106775297078158,0.0005188292663473593,0.0005188292663473593,1.6538611191663224e-07,1.9625529812383742e-09
features.9.conv.1.0,features.9,38,0.17054892370443422,0.17063824347865106,8.93197742168339e-05,8.93197742168339e-05,2.317931802053863e-08,2.117339775731253e-09
features.9.conv.1.0,features.9,39,0.17054892370443422,0.16997937324268675,-0.0005695504617474756,0.0005695504617474756,1.2477880062533586e-08,9.189388548713762e-09
features.9.conv.1.0,features.9,40,0.17054892370443422,0.17017645458400177,-0.00037246912043245595,0.00037246912043245595,4.4110581853828996e-08,1.547590611217231e-08
features.9.conv.1.0,features.9,41,0.17054892370443422,0.17013584524759356,-0.0004130784568406598,0.0004130784568406598,2.477009388712759e-07,2.4069551352035035e-09
features.9.conv.1.0,features.9,42,0.17054892370443422,0.17045241118738907,-9.651251704514974e-05,9.651251704514974e-05,1.0018592178084871e-08,4.966168642983604e-09
features.9.conv.1.0,features.9,43,0.17054892370443422,0.1714110936775756,0.000862169973141369,0.000862169973141369,4.184056123790469e-08,1.4545228799178744e-08
features.9.conv.1.0,features.9,44,0.17054892370443422,0.16996941230555845,-0.0005795113988757705,0.0005795113988757705,2.418814659677082e-08,1.2379105671089796e-08
features.9.conv.1.0,features.9,45,0.17054892370443422,0.1703262238530255,-0.00022269985140871418,0.00022269985140871418,6.052469814221696e-08,1.1369864286181475e-09
features.9.conv.1.0,features.9,46,0.17054892370443422,0.17037186336389795,-0.0001770603405362725,0.0001770603405362725,2.1383979742495285e-07,6.646391215170411e-10
features.9.conv.1.0,features.9,47,0.17054892370443422,0.17080316025367512,0.0002542365492408938,0.0002542365492408938,1.6264410263033824e-08,2.3435693469187058e-08
features.9.conv.1.0,features.9,48,0.17054892370443422,0.17043347107812484,-0.00011545262630938136,0.00011545262630938136,2.2019793988192763e-08,1.1330920271501732e-08
features.9.conv.1.0,features.9,49,0.17054892370443422,0.17020560856941563,-0.00034331513501859034,0.00034331513501859034,2.44711543473386e-07,1.092280935144352e-08
features.9.conv.1.0,features.9,50,0.17054892370443422,0.1706805447741005,0.00013162106966627118,0.00013162106966627118,3.2833856522529465e-08,8.720976829579286e-09
features.9.conv.1.0,features.9,51,0.17054892370443422,0.17056825934271763,1.9335638283407564e-05,1.9335638283407564e-05,8.989795219349618e-08,1.1373358366206789e-08
features.9.conv.1.0,features.9,52,0.17054892370443422,0.16934593216573082,-0.0012029915387034018,0.0012029915387034018,8.181675070773053e-08,2.3012889233120504e-09
features.9.conv.1.0,features.9,53,0.17054892370443422,0.1703925478106787,-0.00015637589375552818,0.00015637589375552818,1.0834249941638065e-08,2.1539854483387803e-09
features.9.conv.1.0,features.9,54,0.17054892370443422,0.17030387893993532,-0.00024504476449890844,0.00024504476449890844,1.2138757199409156e-07,2.4497892048280793e-08
features.9.conv.1.0,features.9,55,0.17054892370443422,0.17078996950791484,0.00024104580348061067,0.00024104580348061067,4.066296455107477e-08,2.464955434211546e-09
features.9.conv.1.0,features.9,56,0.17054892370443422,0.17002517575908702,-0.0005237479453472083,0.0005237479453472083,9.260091360374645e-09,5.1328349404133895e-08
features.9.conv.1.0,features.9,57,0.17054892370443422,0.17063379547024338,8.487176580915246e-05,8.487176580915246e-05,9.61383683772965e-09,1.0868636893257564e-09
features.9.conv.1.0,features.9,58,0.17054892370443422,0.17043690721929433,-0.00011201648513989304,0.00011201648513989304,1.4494890621108425e-08,6.435673632898542e-09
features.9.conv.1.0,features.9,59,0.17054892370443422,0.17000882083532218,-0.0005401028691120469,0.0005401028691120469,2.08593551320746e-08,1.084445630517017e-09
features.9.conv.1.0,features.9,60,0.17054892370443422,0.17039811701113192,-0.00015080669330230778,0.00015080669330230778,3.3266136512111195e-08,4.326044952818186e-09
features.9.conv.1.0,features.9,61,0.17054892370443422,0.17048122289529272,-6.770080914150767e-05,6.770080914150767e-05,2.3238044377649203e-08,3.7907660760394535e-09
features.9.conv.1.0,features.9,62,0.17054892370443422,0.16990428635182322,-0.0006446373526109994,0.0006446373526109994,9.895735075815537e-08,4.001084244475983e-08
features.9.conv.1.0,features.9,63,0.17054892370443422,0.17065151219108748,0.00010258848665326004,0.00010258848665326004,6.000266505878926e-09,7.733977125390368e-09
features.9.conv.1.0,features.9,64,0.17054892370443422,0.17061446088273788,6.553717830365402e-05,6.553717830365402e-05,6.124766827042549e-08,4.4900103080003357e-10
features.9.conv.1.0,features.9,65,0.17054892370443422,0.16960099550355315,-0.0009479282008810763,0.0009479282008810763,6.997861401458749e-09,3.9793283390654466e-09
features.9.conv.1.0,features.9,66,0.17054892370443422,0.17111883587788032,0.0005699121734460966,0.0005699121734460966,1.680600973941182e-07,2.40254676570073e-09
features.9.conv.1.0,features.9,67,0.17054892370443422,0.17044846900400978,-0.00010045470042444049,0.00010045470042444049,6.086257275939033e-09,6.611171929349346e-09
features.9.conv.1.0,features.9,68,0.17054892370443422,0.1703419650498189,-0.0002069586546153135,0.0002069586546153135,2.2057976778455668e-08,1.689424322659505e-09
features.9.conv.1.0,features.9,69,0.17054892370443422,0.1698427814090576,-0.0007061422953766328,0.0007061422953766328,1.0267329741964205e-07,5.2005314277181476e-08
features.9.conv.1.0,features.9,70,0.17054892370443422,0.170355569874329,-0.000193353830105214,0.000193353830105214,1.0135275729794556e-08,3.103869064546849e-09
features.9.conv.1.0,features.9,71,0.17054892370443422,0.17107774702915815,0.000528823324723926,0.000528823324723926,3.519883762237441e-08,1.4367560238759404e-08
features.9.conv.1.0,features.9,72,0.17054892370443422,0.17022089838174592,-0.0003280253226883023,0.0003280253226883023,2.6190795310299112e-08,1.3005177629255016e-08
features.9.conv.1.0,features.9,73,0.17054892370443422,0.17005353341359122,-0.0004953902908430008,0.0004953902908430008,1.4624461641687958e-07,1.540670896416074e-09
features.9.conv.1.0,features.9,74,0.17054892370443422,0.16899641326780732,-0.0015525104366269082,0.0015525104366269082,9.096969932897993e-08,1.789028702958717e-08
features.9.conv.1.0,features.9,75,0.17054892370443422,0.1699072153856257,-0.000641708318808526,0.000641708318808526,4.432454048242107e-08,8.559257080875682e-09
features.9.conv.1.0,features.9,76,0.17054892370443422,0.17012814503414248,-0.0004207786702917493,0.0004207786702917493,1.0024121976925926e-08,2.150071456985536e-08
features.9.conv.1.0,features.9,77,0.17054892370443422,0.17054032696663765,-8.59673779657344e-06,8.59673779657344e-06,2.1113869763667026e-08,1.3910218810142538e-08
features.9.conv.1.0,features.9,78,0.17054892370443422,0.17038911334705578,-0.00015981035737844262,0.00015981035737844262,2.752133099193088e-08,1.6456171175738277e-08
features.9.conv.1.0,features.9,79,0.17054892370443422,0.17018421849037393,-0.0003647052140602902,0.0003647052140602902,1.2662908055460777e-08,8.055608374801793e-09
features.9.conv.1.0,features.9,80,0.17054892370443422,0.17012356456882793,-0.00042535913560629024,0.00042535913560629024,5.342315745338056e-08,4.4329003814902463e-08
features.9.conv.1.0,features.9,81,0.17054892370443422,0.1710738330645813,0.0005249093601470689,0.0005249093601470689,1.1361331786474693e-07,1.431967946996515e-09
features.9.conv.1.0,features.9,82,0.17054892370443422,0.1705522432398079,3.3195353736636957e-06,3.3195353736636957e-06,1.5814498155464207e-08,2.2592983178748582e-09
features.9.conv.1.0,features.9,83,0.17054892370443422,0.17049913871621747,-4.978498821675559e-05,4.978498821675559e-05,1.601390664518476e-08,7.909463584088172e-09
features.9.conv.1.0,features.9,84,0.17054892370443422,0.17022689259649865,-0.00032203110793557754,0.00032203110793557754,1.3816089605711568e-08,4.0312198579250955e-09
features.9.conv.1.0,features.9,85,0.17054892370443422,0.17047540896968258,-7.351473475164516e-05,7.351473475164516e-05,2.917885844055945e-08,4.35442291946142e-09
features.9.conv.1.0,features.9,86,0.17054892370443422,0.17035776949775552,-0.00019115420667870087,0.00019115420667870087,1.037103203316292e-07,1.6291908100374284e-09
features.9.conv.1.0,features.9,87,0.17054892370443422,0.17042519401529185,-0.00012372968914237115,0.00012372968914237115,5.4469808219437255e-08,8.19287468423191e-08
features.9.conv.1.0,features.9,88,0.17054892370443422,0.1701440377566042,-0.0004048859478300304,0.0004048859478300304,1.0009835627045051e-08,9.336356340816644e-09
features.9.conv.1.0,features.9,89,0.17054892370443422,0.1704024914391808,-0.00014643226525343223,0.00014643226525343223,5.0755971869875793e-08,2.3757326841900017e-08
features.9.conv.1.0,features.9,90,0.17054892370443422,0.1702152376665209,-0.0003336860379133111,0.0003336860379133111,5.463596508548108e-08,5.150164683609404e-09
features.9.conv.1.0,features.9,91,0.17054892370443422,0.17069152391448447,0.0001426002100502477,0.0001426002100502477,2.2163203539093962e-07,2.3873652166273015e-08
features.9.conv.1.0,features.9,92,0.17054892370443422,0.17054892370443422,0.0,0.0,0.0,0.0
features.9.conv.1.0,features.9,93,0.17054892370443422,0.17040690969576183,-0.000142014008672392,0.000142014008672392,1.8587289929428152e-08,4.031081639321865e-08
features.9.conv.1.0,features.9,94,0.17054892370443422,0.1707411969769402,0.0001922732725059828,0.0001922732725059828,3.3065216342720305e-08,5.698572169698934e-09
features.9.conv.1.0,features.9,95,0.17054892370443422,0.16960778934880635,-0.0009411343556278706,0.0009411343556278706,1.2874719068634022e-08,7.1261668510569365e-09
features.9.conv.1.0,features.9,96,0.17054892370443422,0.1707005244988513,0.0001516007944170894,0.0001516007944170894,1.5345995052484798e-07,1.0796026295167847e-09
features.9.conv.1.0,features.9,97,0.17054892370443422,0.1706160337567905,6.711005235626732e-05,6.711005235626732e-05,1.27518319459341e-07,4.3052517773034544e-08
features.9.conv.1.0,features.9,98,0.17054892370443422,0.16912772247905422,-0.0014212012253800033,0.0014212012253800033,8.430970410699956e-08,6.394166451872962e-08
features.9.conv.1.0,features.9,99,0.17054892370443422,0.1703847225115797,-0.00016420119285451285,0.00016420119285451285,4.4814758126676686e-08,6.278487674205024e-09
features.9.conv.1.0,features.9,100,0.17054892370443422,0.16994203165611116,-0.0006068920483230655,0.0006068920483230655,1.7949274422335293e-07,2.0205075668133787e-09
features.9.conv.1.0,features.9,101,0.17054892370443422,0.17045096584809227,-9.795785634195142e-05,9.795785634195142e-05,7.161346360362586e-08,1.3501529405601786e-07
features.9.conv.1.0,features.9,102,0.17054892370443422,0.17026477951238642,-0.0002841441920478083,0.0002841441920478083,2.7408857405930576e-08,1.859177872765017e-08
features.9.conv.1.0,features.9,103,0.17054892370443422,0.17061413539895232,6.521169451809139e-05,6.521169451809139e-05,9.899650166289577e-08,8.884497165739801e-10
features.9.conv.1.0,features.9,104,0.17054892370443422,0.17058273582949082,3.381212505659814e-05,3.381212505659814e-05,1.5843079737010157e-08,2.5205406373185472e-09
features.9.conv.1.0,features.9,105,0.17054892370443422,0.16973324503572249,-0.000815678668711739,0.000815678668711739,4.734141967333017e-08,1.1578083991548029e-08
features.9.conv.1.0,features.9,106,0.17054892370443422,0.17042151332084016,-0.00012741038359406764,0.00012741038359406764,1.5271484699042048e-07,2.2920242648272193e-09
features.9.conv.1.0,features.9,107,0.17054892370443422,0.17067158052678152,0.00012265682234730013,0.00012265682234730013,9.664084643645763e-09,6.950153647045099e-10
features.9.conv.1.0,features.9,108,0.17054892370443422,0.1703149457981197,-0.00023397790631451976,0.00023397790631451976,6.59702408256635e-08,6.947128011747238e-10
features.9.conv.1.0,features.9,109,0.17054892370443422,0.1707191375088968,0.00017021380446258227,0.00017021380446258227,2.9835007353540284e-08,4.2753391937822024e-09
features.9.conv.1.0,features.9,110,0.17054892370443422,0.17037106390478235,-0.00017785979965187493,0.00017785979965187493,3.5904651696228036e-08,6.865543078493631e-09
features.9.conv.1.0,features.9,111,0.17054892370443422,0.17146383220106076,0.0009149084966265375,0.0009149084966265375,5.039889572344691e-08,1.158752374608163e-07
features.9.conv.1.0,features.9,112,0.17054892370443422,0.17000247676713065,-0.0005464469373035741,0.0005464469373035741,5.91746101008539e-08,8.809932477982231e-09
features.9.conv.1.0,features.9,113,0.17054892370443422,0.1707129824434503,0.00016405873901606527,0.00016405873901606527,1.2565854135004884e-08,4.253356791772411e-09
features.9.conv.1.0,features.9,114,0.17054892370443422,0.17068571921888467,0.00013679551445044957,0.00013679551445044957,4.051826874018616e-09,2.926375379866397e-08
features.9.conv.1.0,features.9,115,0.17054892370443422,0.17041390798622114,-0.00013501571821308844,0.00013501571821308844,1.5538788034064058e-07,2.102098189959989e-09
features.9.conv.1.0,features.9,116,0.17054892370443422,0.17054856398339502,-3.597210392058958e-07,3.597210392058958e-07,3.1540700717869186e-08,5.515218032270397e-09
features.9.conv.1.0,features.9,117,0.17054892370443422,0.17057646695988818,2.754325545395453e-05,2.754325545395453e-05,3.619344823846404e-08,8.609969903705661e-09
features.9.conv.1.0,features.9,118,0.17054892370443422,0.17095597161556236,0.00040704791112813887,0.00040704791112813887,2.474108029559829e-08,1.456078834172203e-07
features.9.conv.1.0,features.9,119,0.17054892370443422,0.16993426537825249,-0.0006146583261817384,0.0006146583261817384,3.9764170622902384e-08,2.593733295919165e-07
features.9.conv.1.0,features.9,120,0.17054892370443422,0.17034678584622862,-0.0002021378582056088,0.0002021378582056088,2.0574253767335906e-07,2.079332955817748e-09
features.9.conv.1.0,features.9,121,0.17054892370443422,0.17045204608518263,-9.687761925158966e-05,9.687761925158966e-05,6.813233088820425e-09,1.7840133675894874e-09
features.9.conv.1.0,features.9,122,0.17054892370443422,0.17040474786101986,-0.00014417584341436251,0.00014417584341436251,3.0557870900338464e-08,3.0346063162323134e-08
features.9.conv.1.0,features.9,123,0.17054892370443422,0.1702629620905982,-0.00028596161383601104,0.00028596161383601104,8.660136074922775e-08,8.313787297486995e-10
features.9.conv.1.0,features.9,124,0.17054892370443422,0.17003660539713739,-0.0005123183072968385,0.0005123183072968385,1.2257542891802586e-07,1.492805901115446e-08
features.9.conv.1.0,features.9,125,0.17054892370443422,0.1702621411384913,-0.00028678256594291685,0.00028678256594291685,9.438560510943717e-08,3.201229947791262e-09
features.9.conv.1.0,features.9,126,0.17054892370443422,0.17033440977048966,-0.0002145139339445601,0.0002145139339445601,4.623426086425297e-09,5.5525250369781184e-09
features.9.conv.1.0,features.9,127,0.17054892370443422,0.17034755013565528,-0.0002013735687789453,0.0002013735687789453,4.4694658640764835e-08,1.4852811758281348e-08
features.9.conv.1.0,features.9,128,0.17054892370443422,0.1701024644323994,-0.0004464592720348215,0.0004464592720348215,4.0480607310655614e-08,6.438207689196673e-09
features.9.conv.1.0,features.9,129,0.17054892370443422,0.1705927039100492,4.3780205614962764e-05,4.3780205614962764e-05,6.159058596466593e-09,1.5834285133076163e-09
features.9.conv.1.0,features.9,130,0.17054892370443422,0.17156837094283334,0.0010194472383991127,0.0010194472383991127,2.0104364395479024e-08,2.0593241834010456e-08
features.9.conv.1.0,features.9,131,0.17054892370443422,0.17080442146431335,0.00025549775987912526,0.00025549775987912526,1.3335859527785487e-08,1.1479629753730071e-08
features.9.conv.1.0,features.9,132,0.17054892370443422,0.17020534114103514,-0.0003435825633990863,0.0003435825633990863,3.1254643317879533e-08,3.4023040218489342e-09
features.9.conv.1.0,features.9,133,0.17054892370443422,0.17045533563427442,-9.35880701598002e-05,9.35880701598002e-05,9.299794356820713e-08,4.87972141860471e-10
features.9.conv.1.0,features.9,134,0.17054892370443422,0.16946837188387556,-0.0010805518205586617,0.0010805518205586617,4.2393192956069476e-08,3.456677841184863e-08
features.9.conv.1.0,features.9,135,0.17054892370443422,0.17092061132067163,0.00037168761623740387,0.00037168761623740387,1.542136374155234e-07,1.6899726756891551e-09
features.9.conv.1.0,features.9,136,0.17054892370443422,0.17100092225052574,0.00045199854609151435,0.00045199854609151435,2.0059363237123762e-07,3.24957982744678e-09
features.9.conv.1.0,features.9,137,0.17054892370443422,0.17037738031874258,-0.00017154338569164151,0.00017154338569164151,7.98219446096482e-08,6.623298090535633e-10
features.9.conv.1.0,features.9,138,0.17054892370443422,0.17047737988640946,-7.154381802476628e-05,7.154381802476628e-05,1.5730867275465243e-08,1.5524548035994454e-09
features.9.conv.1.0,features.9,139,0.17054892370443422,0.17074621193400502,0.00019728822957079672,0.00019728822957079672,9.96509470496676e-08,1.2334116783474514e-09
features.9.conv.1.0,features.9,140,0.17054892370443422,0.17056745197060896,1.8528266174738794e-05,1.8528266174738794e-05,5.84061830011251e-08,3.985547100682218e-10
features.9.conv.1.0,features.9,141,0.17054892370443422,0.1706030568508819,5.413314644767131e-05,5.413314644767131e-05,1.2007268423985806e-07,6.064326124599616e-10
features.9.conv.1.0,features.9,142,0.17054892370443422,0.17099517345092524,0.00044624974649101756,0.00044624974649101756,3.7750002235270586e-08,1.2841716801048621e-08
features.9.conv.1.0,features.9,143,0.17054892370443422,0.16989859775680757,-0.000650325947626651,0.000650325947626651,1.5827826871372966e-07,3.911561644032169e-09
features.9.conv.1.0,features.9,144,0.17054892370443422,0.17053723181629138,-1.1691888142845164e-05,1.1691888142845164e-05,1.4352221633373574e-08,6.500183197255538e-09
features.9.conv.1.0,features.9,145,0.17054892370443422,0.169916007368785,-0.000632916335649214,0.000632916335649214,3.32324496810088e-08,4.3899078677744904e-09
features.9.conv.1.0,features.9,146,0.17054892370443422,0.17111366206399692,0.0005647383595626942,0.0005647383595626942,6.19581115302026e-08,1.0211038403706853e-08
features.9.conv.1.0,features.9,147,0.17054892370443422,0.1706373801465998,8.84564421655687e-05,8.84564421655687e-05,2.47830680422112e-08,7.31121031771753e-10
features.9.conv.1.0,features.9,148,0.17054892370443422,0.17026406418564657,-0.00028485951878765015,0.00028485951878765015,3.2576952690988044e-08,1.794552957345985e-07
features.9.conv.1.0,features.9,149,0.17054892370443422,0.1706395763475394,9.065264310517684e-05,9.065264310517684e-05,1.7018402687085654e-08,2.855963104897441e-09
features.9.conv.1.0,features.9,150,0.17054892370443422,0.1704390766952912,-0.00010984700914301593,0.00010984700914301593,1.2392995074606006e-07,3.7165281130402406e-09
features.9.conv.1.0,features.9,151,0.17054892370443422,0.17034344870810111,-0.0002054749963331104,0.0002054749963331104,9.164564218622218e-09,4.455114131773907e-09
features.9.conv.1.0,features.9,152,0.17054892370443422,0.17017264686705397,-0.0003762768373802572,0.0003762768373802572,1.1153610479652798e-08,3.83577646034805e-09
features.9.conv.1.0,features.9,153,0.17054892370443422,0.1702296091110578,-0.00031931459337641854,0.00031931459337641854,9.67337143720215e-08,1.496564733249883e-09
features.9.conv.1.0,features.9,154,0.17054892370443422,0.170771642347794,0.000222718643359765,0.000222718643359765,3.329965281295699e-08,1.0412469150788972e-08
features.9.conv.1.0,features.9,155,0.17054892370443422,0.1705665511307409,1.7627426306676686e-05,1.7627426306676686e-05,1.1646539377352386e-07,1.0151394960744577e-08
features.9.conv.1.0,features.9,156,0.17054892370443422,0.17087041120519186,0.000321487500757639,0.000321487500757639,1.0490428792309105e-07,3.004084467295165e-09
features.9.conv.1.0,features.9,157,0.17054892370443422,0.170438606584422,-0.00011031712001222105,0.00011031712001222105,7.553704506335636e-08,2.897585077432652e-08
features.9.conv.1.0,features.9,158,0.17054892370443422,0.17023105718248963,-0.00031786652194459863,0.00031786652194459863,1.7087124604131532e-08,7.65200418306744e-09
features.9.conv.1.0,features.9,159,0.17054892370443422,0.16997738459268202,-0.0005715391117522006,0.0005715391117522006,1.2139039995417988e-08,4.9036835980675875e-09
features.9.conv.1.0,features.9,160,0.17054892370443422,0.17064914519266783,0.00010022148823360388,0.00010022148823360388,1.5560312149887068e-08,6.1310244173218295e-09
features.9.conv.1.0,features.9,161,0.17054892370443422,0.17058008226122434,3.1158556790117364e-05,3.1158556790117364e-05,5.4809515148690486e-08,9.871824524498862e-09
features.9.conv.1.0,features.9,162,0.17054892370443422,0.17061059099646952,6.166729203530008e-05,6.166729203530008e-05,1.742761845946461e-08,2.747514549206187e-09
features.9.conv.1.0,features.9,163,0.17054892370443422,0.1706453515029654,9.64277985311679e-05,9.64277985311679e-05,8.879782598114616e-08,1.2697633833269606e-08
features.9.conv.1.0,features.9,164,0.17054892370443422,0.17029511582667972,-0.00025380787775450275,0.00025380787775450275,1.713798170044356e-08,5.341614950360452e-08
features.9.conv.1.0,features.9,165,0.17054892370443422,0.1705484850455195,-4.386589147198361e-07,4.386589147198361e-07,1.297812080025551e-08,6.9510086853075145e-09
features.9.conv.1.0,features.9,166,0.17054892370443422,0.17009481823164588,-0.00045410547278834645,0.00045410547278834645,5.1742873097282434e-08,2.461958591160052e-08
features.9.conv.1.0,features.9,167,0.17054892370443422,0.1701368692195728,-0.0004120544848614238,0.0004120544848614238,3.7837871502688365e-08,5.0229073123020385e-09
features.9.conv.1.0,features.9,168,0.17054892370443422,0.1704737697104401,-7.515399399413147e-05,7.515399399413147e-05,3.237014567503138e-08,1.170395017013881e-09
features.9.conv.1.0,features.9,169,0.17054892370443422,0.17039537048116232,-0.00015355322327190168,0.00015355322327190168,7.736185914097861e-09,1.9536457826485613e-08
features.9.conv.1.0,features.9,170,0.17054892370443422,0.1698990373915373,-0.000649886312896919,0.000649886312896919,1.4419815386190749e-07,1.9465607736801616e-09
features.9.conv.1.0,features.9,171,0.17054892370443422,0.17035803273369376,-0.00019089097074045935,0.00019089097074045935,8.57236770457348e-08,3.555027300317093e-09
features.9.conv.1.0,features.9,172,0.17054892370443422,0.17520185291571821,0.00465292921128399,0.00465292921128399,1.117546730711183e-07,3.0610321832824645e-08
features.9.conv.1.0,features.9,173,0.17054892370443422,0.1705386956755674,-1.022802886682661e-05,1.022802886682661e-05,1.0008560735741413e-07,9.728408079112683e-10
features.9.conv.1.0,features.9,174,0.17054892370443422,0.17070030369281794,0.00015137998838371525,0.00015137998838371525,2.6750282700049866e-07,1.3100259349529964e-09
features.9.conv.1.0,features.9,175,0.17054892370443422,0.1709973085536107,0.00044838484917647525,0.00044838484917647525,8.048949240446747e-08,1.5611740789012174e-08
