layer,block,channel,baseline_eo,pruned_eo,delta_eo,delta_eo_abs,baseline_acc,pruned_acc,delta_acc,delta_acc_abs,phi,perf
features.10.conv.1.0,features.10,13,0.22893262511892457,0.22851717694075707,-0.00041544817816749346,0.00041544817816749346,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,9.75676499592737e-08,2.1250385895399404e-09
features.10.conv.1.0,features.10,14,0.22893262511892457,0.22806281946465662,-0.0008698056542679466,0.0008698056542679466,0.827492596248766,0.8275913129318855,9.871668311944859e-05,9.871668311944859e-05,8.137754292647514e-08,8.821994246233088e-10
features.10.conv.1.0,features.10,15,0.22893262511892457,0.2305663354358639,0.0016337103169393463,0.0016337103169393463,0.827492596248766,0.8265547877591313,-0.0009378084896347616,0.0009378084896347616,3.581401841756815e-08,1.4652058455411066e-09
features.10.conv.1.0,features.10,16,0.22893262511892457,0.22959653296730986,0.0006639078483852978,0.0006639078483852978,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,2.5003199510820195e-08,2.756063821607313e-09
features.10.conv.1.0,features.10,17,0.22893262511892457,0.23047491306317605,0.0015422879442514859,0.0015422879442514859,0.827492596248766,0.8268509378084896,-0.0006416584402764158,0.0006416584402764158,6.041650379984277e-08,1.0607883460522773e-08
features.10.conv.1.0,features.10,18,0.22893262511892457,0.22837893156974853,-0.000553693549176032,0.000553693549176032,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,6.2306599879491395e-09,3.0162317088411324e-09
features.10.conv.1.0,features.10,19,0.22893262511892457,0.22852092141359165,-0.00041170370533291645,0.00041170370533291645,0.827492596248766,0.8276900296150049,0.00019743336623889718,0.00019743336623889718,8.022299269327961e-09,1.6840395744566192e-09
features.10.conv.1.0,features.10,20,0.22893262511892457,0.2265401492851274,-0.002392475833797175,0.002392475833797175,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,4.2342282569052265e-08,7.3537953504398965e-09
features.10.conv.1.0,features.10,21,0.22893262511892457,0.23153209004060216,0.002599464921677591,0.002599464921677591,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,2.1613880463178248e-08,3.810356918876323e-09
features.10.conv.1.0,features.10,22,0.22893262511892457,0.22846369396673102,-0.0004689311521935413,0.0004689311521935413,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,4.4870656523698926e-08,1.0214340484537843e-09
features.10.conv.1.0,features.10,23,0.22893262511892457,0.22798703788237662,-0.0009455872365479456,0.0009455872365479456,0.827492596248766,0.8275913129318855,9.871668311944859e-05,9.871668311944859e-05,3.3778718488974846e-08,4.033575695672198e-09
features.10.conv.1.0,features.10,24,0.22893262511892457,0.22758822588872368,-0.0013443992302008823,0.0013443992302008823,0.827492596248766,0.8279861796643633,0.000493583415597243,0.000493583415597243,1.3448173241670249e-08,2.1986452658495637e-09
features.10.conv.1.0,features.10,25,0.22893262511892457,0.23092972161953731,0.0019970965006127495,0.0019970965006127495,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,1.473014918929039e-07,3.064007936259827e-09
features.10.conv.1.0,features.10,26,0.22893262511892457,0.22867978342844106,-0.00025284169048350735,0.00025284169048350735,0.827492596248766,0.8272951628825271,-0.00019743336623889718,0.00019743336623889718,3.2740661737307164e-08,1.6252612589084947e-09
features.10.conv.1.0,features.10,27,0.22893262511892457,0.22465684513241527,-0.004275779986509298,0.004275779986509298,0.827492596248766,0.828035538005923,0.0005429417571569672,0.0005429417571569672,4.181038448791696e-08,9.651206944738533e-09
features.10.conv.1.0,features.10,28,0.22893262511892457,0.2286672490669902,-0.0002653760519343573,0.0002653760519343573,0.827492596248766,0.828035538005923,0.0005429417571569672,0.0005429417571569672,1.8686295177872125e-08,4.416056409439761e-09
features.10.conv.1.0,features.10,29,0.22893262511892457,0.22863409542638186,-0.00029852969254270945,0.00029852969254270945,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,1.012663801702729e-07,5.16614528933701e-10
features.10.conv.1.0,features.10,30,0.22893262511892457,0.23054605031315645,0.0016134251942318822,0.0016134251942318822,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,2.1487265655650845e-07,8.685463459556785e-10
features.10.conv.1.0,features.10,31,0.22893262511892457,0.228857768394499,-7.485672442555935e-05,7.485672442555935e-05,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,2.1659806392904105e-08,4.639897355218636e-09
features.10.conv.1.0,features.10,32,0.22893262511892457,0.2285359688672784,-0.00039665625164617135,0.00039665625164617135,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,2.1434093611105712e-08,1.4419101468376994e-09
features.10.conv.1.0,features.10,33,0.22893262511892457,0.22894767257261142,1.5047453686856116e-05,1.5047453686856116e-05,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,5.9307133426500513e-08,5.536476166412285e-09
features.10.conv.1.0,features.10,34,0.22893262511892457,0.22839127764042982,-0.0005413474784947414,0.0005413474784947414,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,6.943447772300716e-08,1.1488721973762496e-08
features.10.conv.1.0,features.10,35,0.22893262511892457,0.22667638465560125,-0.002256240463323317,0.002256240463323317,0.827492596248766,0.8265054294175715,-0.000987166831194486,0.000987166831194486,1.4399451231383864e-07,8.853719979384778e-10
features.10.conv.1.0,features.10,36,0.22893262511892457,0.228135188925942,-0.0007974361929825591,0.0007974361929825591,0.827492596248766,0.827492596248766,0.0,0.0,5.897366861518095e-08,9.300518133414926e-10
features.10.conv.1.0,features.10,37,0.22893262511892457,0.2292409409248969,0.00030831580597234787,0.00030831580597234787,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,8.63474625134586e-08,7.064520080035662e-10
features.10.conv.1.0,features.10,38,0.22893262511892457,0.2301845852121507,0.0012519600932261454,0.0012519600932261454,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,1.202444632752986e-08,1.163128704462224e-09
features.10.conv.1.0,features.10,39,0.22893262511892457,0.2317796717179812,0.0028470465990566296,0.0028470465990566296,0.827492596248766,0.8270977295162882,-0.00039486673247779436,0.00039486673247779436,8.806350138002018e-08,1.0740753841886883e-09
features.10.conv.1.0,features.10,40,0.22893262511892457,0.23193376851425093,0.0030011433953263666,0.0030011433953263666,0.827492596248766,0.8270483711747285,-0.00044422507403751865,0.00044422507403751865,1.514035119498658e-07,1.083320655403952e-09
features.10.conv.1.0,features.10,41,0.22893262511892457,0.23302368879671187,0.004091063677787304,0.004091063677787304,0.827492596248766,0.8262092793682132,-0.0012833168805528317,0.0012833168805528317,2.3396131254571628e-08,1.4163418882162661e-08
features.10.conv.1.0,features.10,42,0.22893262511892457,0.228407083527828,-0.0005255415910965788,0.0005255415910965788,0.827492596248766,0.827492596248766,0.0,0.0,2.1998955546109755e-08,5.099228594929173e-09
features.10.conv.1.0,features.10,43,0.22893262511892457,0.22691436815707128,-0.0020182569618532875,0.0020182569618532875,0.827492596248766,0.8278381046396841,0.00034550839091807006,0.00034550839091807006,6.575439925882165e-08,4.851811841177778e-09
features.10.conv.1.0,features.10,44,0.22893262511892457,0.2292540454292895,0.0003214203103649449,0.0003214203103649449,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,3.318476871072562e-08,1.2737949584007424e-10
features.10.conv.1.0,features.10,45,0.22893262511892457,0.22870279227823784,-0.00022983284068672782,0.00022983284068672782,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,3.1850539983224735e-08,1.5514186602061384e-09
features.10.conv.1.0,features.10,46,0.22893262511892457,0.23289506840461183,0.0039624432856872616,0.0039624432856872616,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,2.5650455981462983e-08,1.2956163253363684e-08
features.10.conv.1.0,features.10,47,0.22893262511892457,0.2323692443152566,0.003436619196332036,0.003436619196332036,0.827492596248766,0.8264067127344521,-0.0010858835143139345,0.0010858835143139345,9.539355971810437e-08,1.500386481723126e-08
features.10.conv.1.0,features.10,48,0.22893262511892457,0.22870473522753199,-0.00022788989139257976,0.00022788989139257976,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,3.290445604875458e-08,1.0648467663187944e-09
features.10.conv.1.0,features.10,49,0.22893262511892457,0.22868900203424541,-0.00024362308467915095,0.00024362308467915095,0.827492596248766,0.8278381046396841,0.00034550839091807006,0.00034550839091807006,2.0239099285390694e-08,2.363562012774878e-09
features.10.conv.1.0,features.10,50,0.22893262511892457,0.22854549532297963,-0.0003871297959449349,0.0003871297959449349,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,4.4259266474000476e-08,1.2225477297178602e-09
features.10.conv.1.0,features.10,51,0.22893262511892457,0.22957828535463454,0.0006456602357099717,0.0006456602357099717,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,2.5688930094247556e-08,2.9697992953714447e-09
features.10.conv.1.0,features.10,52,0.22893262511892457,0.22957866457149018,0.000646039452565611,0.000646039452565611,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,1.0297171115780657e-07,7.469690643802096e-09
features.10.conv.1.0,features.10,53,0.22893262511892457,0.23234220731041144,0.0034095821914868762,0.0034095821914868762,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,1.2621869416307166e-07,1.5486210092063855e-09
features.10.conv.1.0,features.10,54,0.22893262511892457,0.2294379306101887,0.0005053054912641242,0.0005053054912641242,0.827492596248766,0.8276900296150049,0.00019743336623889718,0.00019743336623889718,4.719553459153759e-08,4.344686388435548e-09
features.10.conv.1.0,features.10,55,0.22893262511892457,0.228908431753545,-2.4193365379565623e-05,2.4193365379565623e-05,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,6.326973789327894e-08,1.192250853598864e-09
features.10.conv.1.0,features.10,56,0.22893262511892457,0.23009425495216684,0.001161629833242278,0.001161629833242278,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,1.7276942543276164e-08,5.998072705182267e-09
features.10.conv.1.0,features.10,57,0.22893262511892457,0.22968567871171086,0.0007530535927862958,0.0007530535927862958,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,5.8159216109743284e-08,2.0453042037793523e-10
features.10.conv.1.0,features.10,58,0.22893262511892457,0.22761246827697823,-0.001320156841946335,0.001320156841946335,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,3.938594872465728e-08,2.812529764639748e-09
features.10.conv.1.0,features.10,59,0.22893262511892457,0.22858857517561854,-0.00034404994330602956,0.00034404994330602956,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,7.794213985334865e-08,4.157881150490539e-09
features.10.conv.1.0,features.10,60,0.22893262511892457,0.22965878612118487,0.000726161002260306,0.000726161002260306,0.827492596248766,0.8272951628825271,-0.00019743336623889718,0.00019743336623889718,2.1297632102346146e-08,4.306558665234662e-08
features.10.conv.1.0,features.10,61,0.22893262511892457,0.2268310486062472,-0.0021015765126773667,0.0021015765126773667,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,3.9204131496717316e-08,2.128623943775665e-09
features.10.conv.1.0,features.10,62,0.22893262511892457,0.2296194222579793,0.0006867971390547289,0.0006867971390547289,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,1.3775880880473323e-08,2.716922864465232e-08
features.10.conv.1.0,features.10,63,0.22893262511892457,0.2281632213248941,-0.0007694037940304543,0.0007694037940304543,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,2.9800775180888195e-08,3.3949543176703405e-09
features.10.conv.1.0,features.10,64,0.22893262511892457,0.22936902096562017,0.0004363958466956086,0.0004363958466956086,0.827492596248766,0.8275913129318855,9.871668311944859e-05,9.871668311944859e-05,3.483065924569928e-08,2.230060802688172e-09
features.10.conv.1.0,features.10,65,0.22893262511892457,0.22855935693393087,-0.00037326818499369696,0.00037326818499369696,0.827492596248766,0.8278874629812438,0.00039486673247779436,0.00039486673247779436,6.995202195270167e-09,6.801711194270865e-09
features.10.conv.1.0,features.10,66,0.22893262511892457,0.23009048199593116,0.0011578568770065911,0.0011578568770065911,0.827492596248766,0.8270977295162882,-0.00039486673247779436,0.00039486673247779436,9.605531481327034e-09,1.4281194005150157e-08
features.10.conv.1.0,features.10,67,0.22893262511892457,0.23103526658805745,0.0021026414691328876,0.0021026414691328876,0.827492596248766,0.8268015794669299,-0.0006910167818361401,0.0006910167818361401,9.101682252321552e-08,5.930266833154008e-10
features.10.conv.1.0,features.10,68,0.22893262511892457,0.22421897795616003,-0.004713647162764539,0.004713647162764539,0.827492596248766,0.8279368213228036,0.00044422507403751865,0.00044422507403751865,6.096575333458533e-08,1.7239301541849272e-08
features.10.conv.1.0,features.10,69,0.22893262511892457,0.2271753595344343,-0.0017572655844902696,0.0017572655844902696,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,3.6793348812125266e-08,3.873982468149961e-09
features.10.conv.1.0,features.10,70,0.22893262511892457,0.234050605769774,0.005117980650849424,0.005117980650849424,0.827492596248766,0.826604146100691,-0.0008884501480750373,0.0008884501480750373,2.8750704927915652e-08,3.064641020955605e-07
features.10.conv.1.0,features.10,71,0.22893262511892457,0.2301097284877251,0.0011771033688005306,0.0011771033688005306,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,1.755719836182834e-08,2.416477240529957e-09
features.10.conv.1.0,features.10,72,0.22893262511892457,0.22796689551257565,-0.000965729606348914,0.000965729606348914,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,8.5541714156534e-08,1.9545380869345763e-09
features.10.conv.1.0,features.10,73,0.22893262511892457,0.23640753409559423,0.007474908976669664,0.007474908976669664,0.827492596248766,0.8254689042448173,-0.002023692003948696,0.002023692003948696,8.424414943419833e-08,1.0476758127708765e-08
features.10.conv.1.0,features.10,74,0.22893262511892457,0.2288926998874111,-3.992523151347127e-05,3.992523151347127e-05,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,1.2389844705751331e-08,3.336710241441665e-09
features.10.conv.1.0,features.10,75,0.22893262511892457,0.22571825874188411,-0.0032143663770404507,0.0032143663770404507,0.827492596248766,0.8279368213228036,0.00044422507403751865,0.00044422507403751865,1.8638470322684952e-08,6.672573604760146e-09
features.10.conv.1.0,features.10,76,0.22893262511892457,0.22915788764857595,0.00022526252965138216,0.00022526252965138216,0.827492596248766,0.8280848963474827,0.0005923000987166915,0.0005923000987166915,6.130797203240945e-08,6.047351952531699e-09
features.10.conv.1.0,features.10,77,0.22893262511892457,0.2288146885418601,-0.0001179365770644647,0.0001179365770644647,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,1.4710550111374232e-08,1.5175847245529892e-09
features.10.conv.1.0,features.10,78,0.22893262511892457,0.23124991187645638,0.002317286757531817,0.002317286757531817,0.827492596248766,0.8272951628825271,-0.00019743336623889718,0.00019743336623889718,2.7883189090971428e-08,9.747503915136235e-10
features.10.conv.1.0,features.10,79,0.22893262511892457,0.23024477502689794,0.0013121499079733756,0.0013121499079733756,0.827492596248766,0.827147087857848,-0.00034550839091807006,0.00034550839091807006,1.3492226003108954e-08,1.1268888044924095e-09
features.10.conv.1.0,features.10,80,0.22893262511892457,0.232353055725991,0.003420430607066427,0.003420430607066427,0.827492596248766,0.8269496544916091,-0.0005429417571569672,0.0005429417571569672,4.0241456389367165e-08,2.0837005454410473e-09
features.10.conv.1.0,features.10,81,0.22893262511892457,0.23003887589386243,0.001106250774937867,0.001106250774937867,0.827492596248766,0.827492596248766,0.0,0.0,1.7159438314706676e-08,3.982341123531796e-09
features.10.conv.1.0,features.10,82,0.22893262511892457,0.22986830801006844,0.0009356828911438742,0.0009356828911438742,0.827492596248766,0.8272951628825271,-0.00019743336623889718,0.00019743336623889718,1.852611752894973e-08,2.3673818461134033e-09
features.10.conv.1.0,features.10,83,0.22893262511892457,0.2272723212867223,-0.0016603038322022534,0.0016603038322022534,0.827492596248766,0.8267522211253702,-0.0007403751233958644,0.0007403751233958644,5.6219910504751176e-08,3.912296264729776e-08
features.10.conv.1.0,features.10,84,0.22893262511892457,0.22723208820531193,-0.0017005369136126325,0.0017005369136126325,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,2.9006073987147832e-08,2.9555975444850446e-09
features.10.conv.1.0,features.10,85,0.22893262511892457,0.2290023400622203,6.971494329574557e-05,6.971494329574557e-05,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,1.9793315431115843e-08,1.7623241754805006e-09
features.10.conv.1.0,features.10,86,0.22893262511892457,0.22985738424607188,0.0009247591271473177,0.0009247591271473177,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,3.932917280735637e-08,4.208131176852703e-09
features.10.conv.1.0,features.10,87,0.22893262511892457,0.2299467712665867,0.001014146147662126,0.001014146147662126,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,3.4427976913775644e-08,5.3175693182083705e-08
features.10.conv.1.0,features.10,88,0.22893262511892457,0.2292047793785389,0.0002721542596143267,0.0002721542596143267,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,4.6998639646744784e-08,4.7818038417801745e-09
features.10.conv.1.0,features.10,89,0.22893262511892457,0.22894170495328062,9.079834356051641e-06,9.079834356051641e-06,0.827492596248766,0.8283316880552813,0.000839091806515313,0.000839091806515313,5.271460423728058e-08,3.042993634849722e-09
features.10.conv.1.0,features.10,90,0.22893262511892457,0.22923217290290698,0.0002995477839824179,0.0002995477839824179,0.827492596248766,0.8273445212240869,-0.00014807502467917288,0.00014807502467917288,1.1712262271146301e-08,1.3477299276587471e-09
features.10.conv.1.0,features.10,91,0.22893262511892457,0.22785803298379886,-0.0010745921351257015,0.0010745921351257015,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,7.058318374220107e-09,2.472503624062483e-08
features.10.conv.1.0,features.10,92,0.22893262511892457,0.22957352279036028,0.000640897671435714,0.000640897671435714,0.827492596248766,0.827492596248766,0.0,0.0,3.135894388606175e-08,1.9496630976334473e-09
features.10.conv.1.0,features.10,93,0.22893262511892457,0.2162050599098898,-0.012727565209034758,0.012727565209034758,0.827492596248766,0.827492596248766,0.0,0.0,4.3092672541433785e-08,1.442076040802931e-07
features.10.conv.1.0,features.10,94,0.22893262511892457,0.22907731634577314,0.00014469122684857005,0.00014469122684857005,0.827492596248766,0.8275913129318855,9.871668311944859e-05,9.871668311944859e-05,8.968020104305197e-09,1.2329562371071742e-10
features.10.conv.1.0,features.10,95,0.22893262511892457,0.23010880495702346,0.0011761798380988953,0.0011761798380988953,0.827492596248766,0.827147087857848,-0.00034550839091807006,0.00034550839091807006,2.73074896028902e-08,8.756160241318867e-10
features.10.conv.1.0,features.10,96,0.22893262511892457,0.22880027996275729,-0.0001323451561672795,0.0001323451561672795,0.827492596248766,0.8275419545903258,4.9358341559724295e-05,4.9358341559724295e-05,3.2400464533566264e-08,6.922045714397028e-10
features.10.conv.1.0,features.10,97,0.22893262511892457,0.2283860163001726,-0.0005466088187519591,0.0005466088187519591,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,2.0674633560702205e-08,1.8729060524691477e-09
features.10.conv.1.0,features.10,98,0.22893262511892457,0.22898051440085354,4.788928192897557e-05,4.788928192897557e-05,0.827492596248766,0.827147087857848,-0.00034550839091807006,0.00034550839091807006,3.977767448759551e-08,4.636359296483761e-09
features.10.conv.1.0,features.10,99,0.22893262511892457,0.2286622202282128,-0.0002704048907117562,0.0002704048907117562,0.827492596248766,0.8270483711747285,-0.00044422507403751865,0.00044422507403751865,1.9141336338179826e-07,2.2190994874993206e-10
features.10.conv.1.0,features.10,100,0.22893262511892457,0.22922220115301334,0.0002895760340887732,0.0002895760340887732,0.827492596248766,0.8281836130306022,0.0006910167818361401,0.0006910167818361401,3.389599001479837e-08,9.256041266780812e-09
features.10.conv.1.0,features.10,101,0.22893262511892457,0.22884959287852372,-8.303224040084878e-05,8.303224040084878e-05,0.827492596248766,0.827492596248766,0.0,0.0,4.049832469377179e-08,1.0238331071832364e-08
features.10.conv.1.0,features.10,102,0.22893262511892457,0.22956939910067006,0.0006367739817454976,0.0006367739817454976,0.827492596248766,0.8271964461994077,-0.00029615004935834577,0.00029615004935834577,2.0752523255396227e-08,1.214747635813751e-09
features.10.conv.1.0,features.10,103,0.22893262511892457,0.22850381277863613,-0.00042881234028843696,0.00042881234028843696,0.827492596248766,0.827492596248766,0.0,0.0,2.4548947763491924e-08,3.0428664032911e-09
features.10.conv.1.0,features.10,104,0.22893262511892457,0.23085974917637242,0.0019271240574478543,0.0019271240574478543,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,9.044332216490149e-08,1.2442700203507682e-09
features.10.conv.1.0,features.10,105,0.22893262511892457,0.22849509162166198,-0.00043753349726258217,0.00043753349726258217,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,2.8139215402234186e-08,1.1570832070262327e-09
features.10.conv.1.0,features.10,106,0.22893262511892457,0.22816068636603173,-0.0007719387528928312,0.0007719387528928312,0.827492596248766,0.8275913129318855,9.871668311944859e-05,9.871668311944859e-05,7.860080586397089e-08,2.1135708461184064e-10
features.10.conv.1.0,features.10,107,0.22893262511892457,0.22983795344496652,0.0009053283260419542,0.0009053283260419542,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,1.5028879474243695e-08,2.746743810178032e-08
features.10.conv.1.0,features.10,108,0.22893262511892457,0.2274361639481806,-0.001496461170743979,0.001496461170743979,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,2.4601622072850663e-08,2.211186123091124e-09
features.10.conv.1.0,features.10,109,0.22893262511892457,0.23054790085957177,0.0016152757406472096,0.0016152757406472096,0.827492596248766,0.8272458045409674,-0.0002467917077986215,0.0002467917077986215,6.9551155945646315e-09,3.747681276422554e-09
features.10.conv.1.0,features.10,110,0.22893262511892457,0.2350008916511186,0.006068266532194028,0.006068266532194028,0.827492596248766,0.8269990128331688,-0.000493583415597243,0.000493583415597243,1.8354397113284904e-08,2.3392622949813813e-08
features.10.conv.1.0,features.10,111,0.22893262511892457,0.22901304970635156,8.042458742699155e-05,8.042458742699155e-05,0.827492596248766,0.8272951628825271,-0.00019743336623889718,0.00019743336623889718,5.935218538866138e-08,1.2247139302701273e-08
features.10.conv.1.0,features.10,112,0.22893262511892457,0.2323706916203307,0.0034380665014061285,0.0034380665014061285,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,3.4374664892311564e-08,1.2155627615584308e-08
features.10.conv.1.0,features.10,113,0.22893262511892457,0.22923591737574156,0.0003032922568169949,0.0003032922568169949,0.827492596248766,0.8276406712734452,0.00014807502467917288,0.00014807502467917288,1.7601886170837133e-08,6.302800947821652e-09
features.10.conv.1.0,features.10,114,0.22893262511892457,0.2295751592169103,0.0006425340979857308,0.0006425340979857308,0.827492596248766,0.8277393879565647,0.0002467917077986215,0.0002467917077986215,2.5858140517698306e-08,2.923170150381793e-09
features.10.conv.1.0,features.10,115,0.22893262511892457,0.22856926393364052,-0.0003633611852840446,0.0003633611852840446,0.827492596248766,0.8275913129318855,9.871668311944859e-05,9.871668311944859e-05,1.9337681678166522e-08,5.639697153725365e-09
features.10.conv.1.0,features.10,116,0.22893262511892457,0.23077275701611896,0.001840131897194397,0.001840131897194397,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,1.669838844975402e-08,3.2724287724050782e-09
features.10.conv.1.0,features.10,117,0.22893262511892457,0.23031550806163328,0.0013828829427087186,0.0013828829427087186,0.827492596248766,0.8268015794669299,-0.0006910167818361401,0.0006910167818361401,2.0643170728362747e-08,1.7395638707284892e-08
features.10.conv.1.0,features.10,118,0.22893262511892457,0.22950650923007013,0.0005738841111455617,0.0005738841111455617,0.827492596248766,0.8273938795656466,-9.871668311944859e-05,9.871668311944859e-05,4.3534278404422366e-08,8.134981577256895e-10
features.10.conv.1.0,features.10,119,0.22893262511892457,0.22894729335575573,1.4668236831161252e-05,1.4668236831161252e-05,0.827492596248766,0.8274432379072063,-4.9358341559724295e-05,4.9358341559724295e-05,2.4036221901724275e-08,2.956335176662605e-09
